Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:0030163,protein catabolic process,19_GO:0008152 metabolic process,-10,2.5,7.6,18982,580,771,59,7.7,0.96,815135|816224|816225|816533|817087|817244|819718|820662|821195|821357|821774|822364|822416|824289|824451|825253|825473|825890|826476|826728|826942|828045|828111|828457|828585|828964|829025|829257|830019|830463|830548|830850|831392|832121|832420|833524|833835|834224|834227|834290|834663|835062|835842|835941|837801|837863|838077|838609|838947|839226|839409|839789|841065|841812|841822|842098|842728|842760|842985,PAA2|AT2G17190|DSK2|RPT2b|EBF1|PAG1|RPT5A|UBP25|RAD23C|BTS|PAC1|PBB1|DEG1|PAD1|VSR1|PBF1|TIR1|DDB1A|FBW2|SGT1B|NYC1|GRH1|AT4G03020|SGT1A|AT4G24820|RPN1B|RPT2a|PBA1|RPN10|RPN8A|UBP12|EMB2107|AT5G15400|RPT6A|AT5G23540|PAA1|RAD23D|AT5G42190|AT5G42220|PAF1|CUL4|AFB5|ZTL|RPT3|AT1G12440|PBE1|AT1G15130|EMB2719|AT1G23390|CUL3|AT1G04810|ATS9|AT1G45000|RPT1A|PAE1|PBG1|UBC28|RPN12a|CLPP3,-7.3
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:0050793,regulation of developmental process,19_GO:0032502 developmental process,-9.9,2.2,7.3,18982,794,771,72,9.3,1,816133|816394|816787|816837|817173|817208|817252|817659|817696|817830|818761|819014|819579|819814|820408|821027|821298|821781|821855|823706|824129|824214|825415|825828|825890|826728|827119|827328|827774|828263|829012|829390|829571|829597|829750|829969|830019|830144|830169|830366|830498|830779|831442|831748|832543|834204|834663|834975|835421|835702|835872|836163|836519|836699|836861|838057|838598|838883|839226|839529|839574|839740|840218|840981|841427|841756|842374|842414|843432|843915|844066|844268,AT2G16365|PHYB|SVP|AT2G23070|ER|TED4|SE|TCP10|STH|LUH|TFIIB|ARL|SEC|CHR11|RBR1|HYH|COL2|FHY3|ELIP1|MPK3|BAM2|SNRK2.2|BZIP53|PDF2|DDB1A|SGT1B|ELIP2|SPK1|BAM3|ATML1|NINJA|LUG|AT4G34220|AGB1|RAC6|HD1|RPN10|ABCD1|HB16|CPK1|AT5G06110|ATAF2|COL1|CTR1|AT5G24740|WNK8|CUL4|MET1|BOB1|AT5G56040|COL5|SIZ1|SAL1|BAM1|CYCD3;2|GAI|ROP2|GI|CUL3|CRY2|DCL1|HB-1|GTL1|SEU|TOR|TCP3|NIK3|DWA3|PIN3|CLV1|EFS|NUA,-7.1
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:0044257,cellular protein catabolic process,19_GO:0008152 metabolic process,-9.8,2.5,7.5,18982,558,771,57,7.4,0.94,815135|816224|816225|817087|817244|819718|820662|821195|821357|821774|822364|824289|824451|825253|825473|825890|826476|826728|826942|828045|828111|828457|828585|828964|829025|829257|830019|830463|830548|830850|831392|832121|832420|833524|833835|834224|834227|834290|834663|835062|835842|835941|837801|837863|838077|838609|838947|839226|839409|839789|841065|841812|841822|842098|842728|842760|842985,PAA2|AT2G17190|DSK2|EBF1|PAG1|RPT5A|UBP25|RAD23C|BTS|PAC1|PBB1|PAD1|VSR1|PBF1|TIR1|DDB1A|FBW2|SGT1B|NYC1|GRH1|AT4G03020|SGT1A|AT4G24820|RPN1B|RPT2a|PBA1|RPN10|RPN8A|UBP12|EMB2107|AT5G15400|RPT6A|AT5G23540|PAA1|RAD23D|AT5G42190|AT5G42220|PAF1|CUL4|AFB5|ZTL|RPT3|AT1G12440|PBE1|AT1G15130|EMB2719|AT1G23390|CUL3|AT1G04810|ATS9|AT1G45000|RPT1A|PAE1|PBG1|UBC28|RPN12a|CLPP3,-7.1
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:0009888,tissue development,19_GO:0032502 developmental process,-9.7,2.3,7.3,18982,687,771,65,8.4,1,816394|816471|816533|816787|817173|817208|817252|817265|817306|817830|818390|818425|818761|819814|820032|820408|820831|820936|822287|823706|824129|824702|824957|825446|825525|825828|827463|827605|827774|827940|828263|829025|829390|830019|830169|830498|831157|831748|831809|831959|832459|832543|833763|834719|834868|835421|835689|835702|836317|836699|836861|838039|839226|839529|839740|840218|841327|842112|842251|842374|842674|843432|843779|843915|844388,PHYB|FVE|RPT2b|SVP|ER|TED4|SE|LHW|SKD1|LUH|AUX1|SCAR2|TFIIB|CHR11|RAPTOR1|RBR1|WSIP2|TPR2|ICE1|MPK3|BAM2|CER10|AT3G57880|XT1|TTA2|PDF2|ERF6|BIN2|BAM3|XT2|ATML1|RPT2a|LUG|RPN10|HB16|AT5G06110|NAC083|CTR1|EXO70A1|PIR121|PEL3|AT5G24740|SOS4|MYC3|OBE2|BOB1|D6PK|AT5G56040|ML1|BAM1|CYCD3;2|TTA1|CUL3|CRY2|HB-1|GTL1|SCD1|SVB|DL3|NIK3|YDA|PIN3|XXT5|CLV1|TPR1,-7.1
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:0051603,proteolysis involved in cellular protein catabolic process,19_GO:0008152 metabolic process,-9.6,2.5,7.4,18982,549,771,56,7.3,0.93,815135|816224|816225|817087|817244|819718|820662|821195|821357|821774|822364|824289|824451|825253|825473|825890|826476|826728|828045|828111|828457|828585|828964|829025|829257|830019|830463|830548|830850|831392|832121|832420|833524|833835|834224|834227|834290|834663|835062|835842|835941|837801|837863|838077|838609|838947|839226|839409|839789|841065|841812|841822|842098|842728|842760|842985,PAA2|AT2G17190|DSK2|EBF1|PAG1|RPT5A|UBP25|RAD23C|BTS|PAC1|PBB1|PAD1|VSR1|PBF1|TIR1|DDB1A|FBW2|SGT1B|GRH1|AT4G03020|SGT1A|AT4G24820|RPN1B|RPT2a|PBA1|RPN10|RPN8A|UBP12|EMB2107|AT5G15400|RPT6A|AT5G23540|PAA1|RAD23D|AT5G42190|AT5G42220|PAF1|CUL4|AFB5|ZTL|RPT3|AT1G12440|PBE1|AT1G15130|EMB2719|AT1G23390|CUL3|AT1G04810|ATS9|AT1G45000|RPT1A|PAE1|PBG1|UBC28|RPN12a|CLPP3,-7
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:0009639,response to red or far red light,19_GO:0050896 response to stimulus,-9.4,3.6,7.9,18982,220,771,32,4.2,0.72,816133|816394|817208|817696|817857|818029|818167|819244|821027|821781|821855|824896|825075|825333|825890|827119|827538|829009|829277|830779|832477|834663|835842|836244|837479|837483|837579|837587|838057|838883|839226|843723,AT2G16365|PHYB|TED4|STH|COP1|PTAC12|BLH1|JAR1|HYH|FHY3|ELIP1|EIF3E|PIL6|POB1|DDB1A|ELIP2|PHYE|ckl3|CYP83B1|ATAF2|SIGE|CUL4|ZTL|ANK6|PIF3|PHYA|AT1G10390|ARR4|GAI|GI|CUL3|BBX16,-6.8
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:1901701,cellular response to oxygen-containing compound,19_GO:0050896 response to stimulus,-9,2.3,7,18982,667,771,62,8,0.98,816092|816394|816837|817553|817649|818411|818858|819010|819014|819244|819551|820032|820831|821338|821445|821625|822287|823706|824214|824728|824853|826728|827272|827397|827510|827605|828025|828151|828465|828714|829012|829034|829387|829571|829597|829676|830427|830548|830556|831197|831748|832018|833590|834663|834747|835397|836163|836519|836656|836668|837150|837479|838057|838501|838544|839135|840105|840218|840403|841427|843407|843577,COR413-PM1|PHYB|AT2G23070|AT2G30020|SKdZeta|PYL4|TTL3|COS1|ARL|JAR1|AT3G03940|RAPTOR1|WSIP2|RACK1C_AT|AT3G19100|EIN3|ICE1|MPK3|SNRK2.2|eIF6A|UBA2A|SGT1B|PRL1|SNC1|PYR1|BIN2|BSK3|MPK4|CDPK6|ABI1|NINJA|HXK1|SHM3|AT4G34220|AGB1|BSK1|PYL5|UBP12|CIPK15|KEG|CTR1|BPM1|YAK1|CUL4|LBA1|RCAR3|SIZ1|SAL1|HB5|GRF8|GSK1|PIF3|GAI|JAZ1|DHAR1|RCN1|IWS1|GTL1|GF14 PHI|TOR|TIFY7|JAZ6,-6.5
WS_c1_which_mclass____4___1_,KEGG Pathway,24,M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",,-8.9,15,11,18982,15,771,9,1.2,0.39,818024|820606|820951|820984|822181|824385|839031|840346|842284,AT2G34590|AT3G13930|LPD1|mtLPD2|LTA2|LTA3|IAR4|EMB3003|E1 ALPHA,-6.5
WS_c1_which_mclass____4___1_,KEGG Pathway,24,ath_M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",,-8.9,15,11,18982,15,771,9,1.2,0.39,818024|820606|820951|820984|822181|824385|839031|840346|842284,AT2G34590|AT3G13930|LPD1|mtLPD2|LTA2|LTA3|IAR4|EMB3003|E1 ALPHA,-6.5
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:0009416,response to light stimulus,19_GO:0050896 response to stimulus,-8.9,2.2,6.8,18982,787,771,69,8.9,1,815840|816133|816394|816471|816837|817208|817696|817857|818029|818167|819244|819707|820117|820572|821027|821138|821268|821339|821781|821810|821855|823706|824896|825075|825333|825890|827001|827119|827463|827538|827759|827938|829009|829277|830169|830779|831501|831935|832145|832438|832477|834204|834293|834383|834663|834747|835621|835689|835842|836244|836440|836506|836519|836554|837479|837483|837579|837587|838057|838598|838883|839226|839395|839529|841743|842760|843432|843723|844241,ABH1|AT2G16365|PHYB|FVE|AT2G23070|TED4|STH|COP1|PTAC12|BLH1|JAR1|ACBP4|RVE8|AT3G13670|HYH|HB-1|DEG7|LST8-1|FHY3|WNK2|ELIP1|MPK3|EIF3E|PIL6|POB1|DDB1A|PTAC5|ELIP2|ERF6|PHYE|PTAC14|DFL2|ckl3|CYP83B1|HB16|ATAF2|TRXF2|GDH1|BCB|RUP2|SIGE|WNK8|U2AF35B|TZP|CUL4|LBA1|FTSZ1-1|D6PK|ZTL|ANK6|AT5G63190|UVR8|SAL1|NPH3|PIF3|PHYA|AT1G10390|ARR4|GAI|ROP2|GI|CUL3|KCS1|CRY2|SPA4|RPN12a|PIN3|BBX16|HAC1,-6.4
WS_c1_which_mclass____4___1_,KEGG Pathway,24,ath00020,Citrate cycle (TCA cycle),,-8.5,6.3,8.6,18982,63,771,16,2.1,0.51,818024|819042|819364|820606|820951|820984|822181|823906|824385|829679|831884|835598|836809|839031|840346|842284,AT2G34590|ATCS|FUM1|AT3G13930|LPD1|mtLPD2|LTA2|MDH|LTA3|IDH1|IDH-V|AT5G55070|SDH1-1|IAR4|EMB3003|E1 ALPHA,-6.1
WS_c1_which_mclass____4___1_,KEGG Pathway,24,ko00020,Citrate cycle (TCA cycle),,-8.5,6.3,8.6,18982,63,771,16,2.1,0.51,818024|819042|819364|820606|820951|820984|822181|823906|824385|829679|831884|835598|836809|839031|840346|842284,AT2G34590|ATCS|FUM1|AT3G13930|LPD1|mtLPD2|LTA2|MDH|LTA3|IDH1|IDH-V|AT5G55070|SDH1-1|IAR4|EMB3003|E1 ALPHA,-6.1
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-8.5,3.2,7.3,18982,265,771,34,4.4,0.74,815135|817087|817244|821195|821774|822364|824289|825253|825473|825890|826476|828045|828111|828585|828964|829025|830019|830463|831392|832420|833524|833835|834224|834227|834290|835062|835842|837801|838947|839409|841065|841822|842098|842760,PAA2|EBF1|PAG1|RAD23C|PAC1|PBB1|PAD1|PBF1|TIR1|DDB1A|FBW2|GRH1|AT4G03020|AT4G24820|RPN1B|RPT2a|RPN10|RPN8A|AT5G15400|AT5G23540|PAA1|RAD23D|AT5G42190|AT5G42220|PAF1|AFB5|ZTL|AT1G12440|AT1G23390|AT1G04810|AT1G45000|PAE1|PBG1|RPN12a,-6.1
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:0010499,proteasomal ubiquitin-independent protein catabolic process,19_GO:0008152 metabolic process,-8.3,11,9.8,18982,22,771,10,1.3,0.41,815135|817244|821774|822364|824289|825253|833524|834290|841822|842098,PAA2|PAG1|PAC1|PBB1|PAD1|PBF1|PAA1|PAF1|PAE1|PBG1,-6
WS_c1_which_mclass____4___1_,KEGG Pathway,24,ko03013,RNA transport,,-8.3,3.8,7.5,18982,169,771,26,3.4,0.65,814994|815840|816939|817470|817556|818621|818760|820313|821216|824896|824956|827529|828791|831923|831959|832216|834046|834747|835429|837560|837579|837627|839238|841576|842943|844268,AT2G04520|ABH1|eIFiso4G2|AT2G29210|AT2G30050|AT2G40290|AT2G41620|EIF3G1|AT3G01340|EIF3E|SCE1|EIF4E|SUMO1|AT5G02530|PIR121|EIF2 BETA|EMB3012|LBA1|AT5G53480|MAGO|AT1G10390|TIF3H1|EIF2 GAMMA|Y14|AT1G66260|NUA,-6
WS_c1_which_mclass____4___1_,KEGG Pathway,24,ath03013,RNA transport,,-8.3,3.8,7.5,18982,169,771,26,3.4,0.65,814994|815840|816939|817470|817556|818621|818760|820313|821216|824896|824956|827529|828791|831923|831959|832216|834046|834747|835429|837560|837579|837627|839238|841576|842943|844268,AT2G04520|ABH1|eIFiso4G2|AT2G29210|AT2G30050|AT2G40290|AT2G41620|EIF3G1|AT3G01340|EIF3E|SCE1|EIF4E|SUMO1|AT5G02530|PIR121|EIF2 BETA|EMB3012|LBA1|AT5G53480|MAGO|AT1G10390|TIF3H1|EIF2 GAMMA|Y14|AT1G66260|NUA,-6
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:0010498,proteasomal protein catabolic process,19_GO:0008152 metabolic process,-8.3,3,7.1,18982,284,771,35,4.5,0.75,815135|817087|817244|819718|821195|821774|822364|824289|825253|825473|825890|826476|828045|828111|828585|828964|829025|830019|830463|831392|832420|833524|833835|834224|834227|834290|835062|835842|837801|838947|839409|841065|841822|842098|842760,PAA2|EBF1|PAG1|RPT5A|RAD23C|PAC1|PBB1|PAD1|PBF1|TIR1|DDB1A|FBW2|GRH1|AT4G03020|AT4G24820|RPN1B|RPT2a|RPN10|RPN8A|AT5G15400|AT5G23540|PAA1|RAD23D|AT5G42190|AT5G42220|PAF1|AFB5|ZTL|AT1G12440|AT1G23390|AT1G04810|AT1G45000|PAE1|PBG1|RPN12a,-5.9
WS_c1_which_mclass____4___1_,GO Biological Processes,19,GO:2000026,regulation of multicellular organismal development,19_GO:0032501 multicellular organismal process,-8.1,2.3,6.6,18982,571,771,54,7,0.92,816133|816394|816787|816837|817173|817252|817659|817696|817830|819579|821027|821298|821781|821855|823706|824214|825415|825828|825890|826728|827119|828263|829012|829390|829571|829597|829969|830019|830144|830366|830498|830779|831442|831748|832543|834204|834663|834975|835702|835872|836163|836861|838057|838883|839226|839529|839574|840218|840981|841427|841756|843432|844066|844268,AT2G16365|PHYB|SVP|AT2G23070|ER|SE|TCP10|STH|LUH|SEC|HYH|COL2|FHY3|ELIP1|MPK3|SNRK2.2|BZIP53|PDF2|DDB1A|SGT1B|ELIP2|ATML1|NINJA|LUG|AT4G34220|AGB1|HD1|RPN10|ABCD1|CPK1|AT5G06110|ATAF2|COL1|CTR1|AT5G24740|WNK8|CUL4|MET1|AT5G56040|COL5|SIZ1|CYCD3;2|GAI|GI|CUL3|CRY2|DCL1|GTL1|SEU|TOR|TCP3|PIN3|EFS|NUA,-5.8
