_MEMBER_WS_c1_which_mclass____5___1_,_LogP_WS_c1_which_mclass____5___1_,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-5.512578856162042,ath00190,M1,1,0,KEGG Pathway,24,Oxidative phosphorylation,,-5.512578856162042,2.9406859575385274,5.6022652429268245,18982,144,1031,23,2.2308438409311346,0.45994530085369273,814736|816150|819382|821104|821130|821370|822503|824439|828221|828778|829069|829388|829622|831998|834065|834840|835841|836895|838075|838239|842725|843898|844363,AT2G02050|AT2G16510|AT2G47690|AT3G03100|VMA10|AT3G18410|AT3G28715|AT3G52730|AT4G02620|AT4G26710|AT4G29480|AT4G32530|CIB22|AT5G18800|SDH2-2|AT5G47890|HA3|FRO1|AT1G15120|AT1G16700|VHA-E3|AVA-P4|AT1G80230,-2.1863795873029503,0,2,1,1,-5.512578856162042,2.9406859575385274,
1,-5.512578856162042,ko00190,M1,1,0,KEGG Pathway,24,Oxidative phosphorylation,,-5.512578856162042,2.9406859575385274,5.6022652429268245,18982,144,1031,23,2.2308438409311346,0.45994530085369273,814736|816150|819382|821104|821130|821370|822503|824439|828221|828778|829069|829388|829622|831998|834065|834840|835841|836895|838075|838239|842725|843898|844363,AT2G02050|AT2G16510|AT2G47690|AT3G03100|VMA10|AT3G18410|AT3G28715|AT3G52730|AT4G02620|AT4G26710|AT4G29480|AT4G32530|CIB22|AT5G18800|SDH2-2|AT5G47890|HA3|FRO1|AT1G15120|AT1G16700|VHA-E3|AVA-P4|AT1G80230,-2.1863795873029503,0,2,0,0,-5.512578856162042,2.9406859575385274,
1,-2.8179086350481044,ath04145,M1,1,0,KEGG Pathway,24,Phagosome,,-2.8179086350481044,2.6943294457192875,3.6848383144488515,18982,82,1031,12,1.1639185257032008,0.33403326387243754,816150|819114|821130|821415|822503|828221|828778|829388|839805|842725|843898|843917,AT2G16510|SEC61 BETA|VMA10|RAB7B|AT3G28715|AT4G02620|AT4G26710|AT4G32530|AT1G29310|VHA-E3|AVA-P4|ARAC5,-0.6677679041393348,0,2,0,0,-5.512578856162042,2.9406859575385274,
1,-2.8179086350481044,ko04145,M1,1,0,KEGG Pathway,24,Phagosome,,-2.8179086350481044,2.6943294457192875,3.6848383144488515,18982,82,1031,12,1.1639185257032008,0.33403326387243754,816150|819114|821130|821415|822503|828221|828778|829388|839805|842725|843898|843917,AT2G16510|SEC61 BETA|VMA10|RAB7B|AT3G28715|AT4G02620|AT4G26710|AT4G32530|AT1G29310|VHA-E3|AVA-P4|ARAC5,-0.6677679041393348,0,2,0,0,-5.512578856162042,2.9406859575385274,
1,-2.7971006834934604,GO:0098662,M1,1,0,GO Biological Processes,19,inorganic cation transmembrane transport,19_GO:0051179 localization,-2.7971006834934604,1.9953080131681424,3.416755029049044,18982,203,1031,22,2.133850630455868,0.4500584556627831,816150|819293|820012|821130|822503|824900|828221|828778|829069|829112|829388|831340|832188|832773|833627|835841|837296|837550|842725|843366|843898|844363,AT2G16510|ZAT|AT3G08650|VMA10|AT3G28715|ACA11|AT4G02620|AT4G26710|AT4G29480|ACA10|AT4G32530|AT5G14880|COPT5|NHX1|AT5G36290|HA3|ECA1|ECA3|VHA-E3|KUP6|AVA-P4|AT1G80230,-0.6677679041393348,0,2,0,0,-5.512578856162042,2.9406859575385274,
1,-2.796183582210518,GO:0098655,M1,1,0,GO Biological Processes,19,cation transmembrane transport,19_GO:0051179 localization,-2.796183582210518,1.9604573050256848,3.402229746457924,18982,216,1031,23,2.2308438409311346,0.45994530085369273,816150|819293|820012|821130|822503|824900|826983|828221|828778|829069|829112|829388|831340|832188|832773|833627|835841|837296|837550|842725|843366|843898|844363,AT2G16510|ZAT|AT3G08650|VMA10|AT3G28715|ACA11|AMT1;1|AT4G02620|AT4G26710|AT4G29480|ACA10|AT4G32530|AT5G14880|COPT5|NHX1|AT5G36290|HA3|ECA1|ECA3|VHA-E3|KUP6|AVA-P4|AT1G80230,-0.6677679041393348,0,2,0,0,-5.512578856162042,2.9406859575385274,
1,-2.3304793407317392,GO:0034220,M1,1,0,GO Biological Processes,19,ion transmembrane transport,19_GO:0051179 localization,-2.3304793407317392,1.6586712803977595,2.9060803884599453,18982,333,1031,30,2.909796314258002,0.5234674336188324,816150|819293|820012|821130|822503|824578|824900|826983|828221|828326|828778|829069|829112|829388|829982|831340|832131|832188|832773|833627|834806|835841|835853|837296|837550|842725|843366|843898|844096|844363,AT2G16510|ZAT|AT3G08650|VMA10|AT3G28715|PUMP1|ACA11|AMT1;1|AT4G02620|AT4G22310|AT4G26710|AT4G29480|ACA10|AT4G32530|AT4G38250|AT5G14880|AT5G20090|COPT5|NHX1|AT5G36290|TDT|HA3|VDAC4|ECA1|ECA3|VHA-E3|KUP6|AVA-P4|AT1G77610|AT1G80230,-0.5419822579116264,0,2,0,0,-5.512578856162042,2.9406859575385274,
1,-2.3288206628663577,GO:1902600,M1,1,0,GO Biological Processes,19,proton transmembrane transport,19_GO:0051179 localization,-2.3288206628663577,2.469801991909347,3.1965345984656337,18982,82,1031,11,1.066925315227934,0.31996938792490603,816150|821130|822503|828221|828778|829069|829388|835841|842725|843898|844363,AT2G16510|VMA10|AT3G28715|AT4G02620|AT4G26710|AT4G29480|AT4G32530|HA3|VHA-E3|AVA-P4|AT1G80230,-0.5419822579116264,0,2,0,0,-5.512578856162042,2.9406859575385274,
1,-2.2500201745363273,GO:0098660,M1,1,0,GO Biological Processes,19,inorganic ion transmembrane transport,19_GO:0051179 localization,-2.2500201745363273,1.8002112296583683,2.893735054419348,18982,225,1031,22,2.133850630455868,0.4500584556627831,816150|819293|820012|821130|822503|824900|828221|828778|829069|829112|829388|831340|832188|832773|833627|835841|837296|837550|842725|843366|843898|844363,AT2G16510|ZAT|AT3G08650|VMA10|AT3G28715|ACA11|AT4G02620|AT4G26710|AT4G29480|ACA10|AT4G32530|AT5G14880|COPT5|NHX1|AT5G36290|HA3|ECA1|ECA3|VHA-E3|KUP6|AVA-P4|AT1G80230,-0.5061244233576152,0,2,0,0,-5.512578856162042,2.9406859575385274,
1,-2.230095075880164,GO:0015672,M1,1,0,GO Biological Processes,19,monovalent inorganic cation transport,19_GO:0051179 localization,-2.230095075880164,1.9684985573022464,2.938987053247651,18982,159,1031,17,1.6488845780795345,0.39660249341727066,816150|821130|821483|822503|825834|828221|828778|829069|829388|831340|832773|835841|836099|842725|843366|843898|844363,AT2G16510|VMA10|NHD1|AT3G28715|KEA2|AT4G02620|AT4G26710|AT4G29480|AT4G32530|AT5G14880|NHX1|HA3|MYB59|VHA-E3|KUP6|AVA-P4|AT1G80230,-0.5040082236018631,0,2,0,0,-5.512578856162042,2.9406859575385274,
1,-2.066586788986509,GO:0006811,M1,1,0,GO Biological Processes,19,ion transport,19_GO:0051179 localization,-2.066586788986509,1.4037904150228546,2.5737549915369122,18982,682,1031,52,5.04364694471387,0.6815614525106765,814853|816150|818269|819293|819425|820012|821130|821483|822503|823710|823713|824578|824900|825834|826630|826983|827641|828221|828301|828326|828778|828886|829069|829112|829388|829982|830375|831340|832131|832188|832468|832773|833627|834355|834447|834806|835841|835853|836099|836393|837296|837550|838324|839621|841557|842170|842725|843321|843366|843898|844096|844363,AT2G03240|AT2G16510|AT2G36950|ZAT|AT2G48130|AT3G08650|VMA10|NHD1|AT3G28715|AT3G45680|AT3G45710|PUMP1|ACA11|KEA2|NIP5;1|AMT1;1|NLM1|AT4G02620|AT4G22120|AT4G22310|AT4G26710|AT4G27720|AT4G29480|ACA10|AT4G32530|AT4G38250|ALA1|AT5G14880|AT5G20090|COPT5|SLAH3|NHX1|AT5G36290|PHT1;2|ALA2|TDT|HA3|VDAC4|MYB59|AT5G62720|ECA1|ECA3|AT1G17500|HK3|AT1G51340|CAT2|VHA-E3|NRT1:2|KUP6|AVA-P4|AT1G77610|AT1G80230,-0.43935752446343623,0,2,0,0,-5.512578856162042,2.9406859575385274,
1,-4.576368632880708,GO:0009853,M1,1,0,GO Biological Processes,19,photorespiration,19_GO:0008152 metabolic process,-4.576368632880708,4.402690507316662,5.537347727639405,18982,46,1031,11,1.066925315227934,0.31996938792490603,814736|817319|819382|821370|824578|827343|828026|829622|829949|836470|838940,AT2G02050|AT2G27730|AT2G47690|AT3G18410|PUMP1|AT4G16450|AT4G00585|CIB22|SHM1|GAMMA CAL1|GGT1,-1.5026607901914066,0,3,1,1,-4.576368632880708,4.402690507316662,
1,-3.398809604871207,GO:0043094,M1,1,0,GO Biological Processes,19,cellular metabolic compound salvage,19_GO:0008152 metabolic process,-3.398809604871207,2.9548921698937862,4.225396607147998,18982,81,1031,13,1.2609117361784674,0.3475022070580243,814736|817319|819382|821370|824578|827122|827124|827343|828026|829622|829949|836470|838940,AT2G02050|AT2G27730|AT2G47690|AT3G18410|PUMP1|ATARD2|ARD1|AT4G16450|AT4G00585|CIB22|SHM1|GAMMA CAL1|GGT1,-0.7243227280935592,0,3,0,0,-4.576368632880708,4.402690507316662,
1,-4.549154572415177,GO:0048364,M1,1,0,GO Biological Processes,19,root development,19_GO:0032501 multicellular organismal process,-4.549154572415177,1.7817339882982386,4.491885583123605,18982,558,1031,54,5.237633365664403,0.6938349362854274,814953|816281|816533|816815|816961|817685|817946|818137|818302|818859|819804|819924|819969|819979|820940|821610|822175|824309|824484|824568|826983|828083|828542|828776|829597|831094|831748|831809|832174|832196|832658|834200|834750|834868|835177|835689|835690|835702|835985|836187|837346|837550|837637|837890|837958|838916|839389|841123|841367|841584|843797|844105|844160|844399,AIR3|P4H5|RPT2b|GRF1|LRL1|CPUORF7|AGP30|AT2G35680|ADK|GRF9|P4H2|PUB9|OBE1|SCN1|RR1|UBP14|TPS-CIN|RHD4|NodGS|PAS1|AMT1;1|RHS13|CIPK8|SHV3|AGB1|RGTB1|CTR1|EXO70A1|WAV2|NPH4|IAA28|AT5G41950|LON2|OBE2|SDHAF2|D6PK|OLI2|AT5G56040|ROC7|PIP2;4|TIL1|ECA3|SNRK2.4|HRS1|GN|PIN7|RALF1|WPP2|LACS2|MNS1|NRP1|LAX3|TSD2|WIN1,-1.5026607901914066,0,4,1,1,-4.549154572415177,2.557118223946546,
1,-4.527830063386517,GO:0022622,M1,1,0,GO Biological Processes,19,root system development,19_GO:0032501 multicellular organismal process,-4.527830063386517,1.7785466287485099,4.477699144981829,18982,559,1031,54,5.237633365664403,0.6938349362854274,814953|816281|816533|816815|816961|817685|817946|818137|818302|818859|819804|819924|819969|819979|820940|821610|822175|824309|824484|824568|826983|828083|828542|828776|829597|831094|831748|831809|832174|832196|832658|834200|834750|834868|835177|835689|835690|835702|835985|836187|837346|837550|837637|837890|837958|838916|839389|841123|841367|841584|843797|844105|844160|844399,AIR3|P4H5|RPT2b|GRF1|LRL1|CPUORF7|AGP30|AT2G35680|ADK|GRF9|P4H2|PUB9|OBE1|SCN1|RR1|UBP14|TPS-CIN|RHD4|NodGS|PAS1|AMT1;1|RHS13|CIPK8|SHV3|AGB1|RGTB1|CTR1|EXO70A1|WAV2|NPH4|IAA28|AT5G41950|LON2|OBE2|SDHAF2|D6PK|OLI2|AT5G56040|ROC7|PIP2;4|TIL1|ECA3|SNRK2.4|HRS1|GN|PIN7|RALF1|WPP2|LACS2|MNS1|NRP1|LAX3|TSD2|WIN1,-1.5026607901914066,0,4,0,0,-4.549154572415177,2.557118223946546,
1,-2.8080896425590294,GO:0010015,M1,1,0,GO Biological Processes,19,root morphogenesis,19_GO:0032501 multicellular organismal process,-2.8080896425590294,1.8280674962681691,3.3574847016726124,18982,282,1031,28,2.7158098933074686,0.5062225466006698,814953|816281|816533|816961|819804|819969|819979|820940|821610|824309|824484|826983|828083|828776|831809|832196|832658|834200|834868|835689|835690|835702|836187|837346|837958|841367|843797|844105,AIR3|P4H5|RPT2b|LRL1|P4H2|OBE1|SCN1|RR1|UBP14|RHD4|NodGS|AMT1;1|RHS13|SHV3|EXO70A1|NPH4|IAA28|AT5G41950|OBE2|D6PK|OLI2|AT5G56040|PIP2;4|TIL1|GN|LACS2|NRP1|LAX3,-0.6677679041393348,0,4,0,0,-4.549154572415177,2.557118223946546,
1,-2.6109170143614824,GO:0048528,M1,1,0,GO Biological Processes,19,post-embryonic root development,19_GO:0032501 multicellular organismal process,-2.6109170143614824,2.1437758261031314,3.3248155281231355,18982,146,1031,17,1.6488845780795345,0.39660249341727066,814953|818859|819924|824484|824568|826983|829597|831748|831809|832196|832658|834750|837958|841123|841367|843797|844105,AIR3|GRF9|PUB9|NodGS|PAS1|AMT1;1|AGB1|CTR1|EXO70A1|NPH4|IAA28|LON2|GN|WPP2|LACS2|NRP1|LAX3,-0.6371135606863804,0,4,0,0,-4.549154572415177,2.557118223946546,
1,-2.2710305162224897,GO:0010102,M1,1,0,GO Biological Processes,19,lateral root morphogenesis,19_GO:0032501 multicellular organismal process,-2.2710305162224897,2.557118223946546,3.172390386392566,18982,72,1031,10,0.9699321047526673,0.3052283529056475,814953|824484|826983|831809|832196|832658|837958|841367|843797|844105,AIR3|NodGS|AMT1;1|EXO70A1|NPH4|IAA28|GN|LACS2|NRP1|LAX3,-0.5091026778019606,0,4,0,0,-4.549154572415177,2.557118223946546,
1,-2.2393355231506904,GO:0048527,M1,1,0,GO Biological Processes,19,lateral root development,19_GO:0032501 multicellular organismal process,-2.2393355231506904,2.0764569036558416,2.9855397952199074,18982,133,1031,15,1.454898157129001,0.3729103915180121,814953|819924|824484|824568|826983|829597|831809|832196|832658|834750|837958|841123|841367|843797|844105,AIR3|PUB9|NodGS|PAS1|AMT1;1|AGB1|EXO70A1|NPH4|IAA28|LON2|GN|WPP2|LACS2|NRP1|LAX3,-0.5061244233576152,0,4,0,0,-4.549154572415177,2.557118223946546,
1,-2.2281475011329923,GO:0010101,M1,1,0,GO Biological Processes,19,post-embryonic root morphogenesis,19_GO:0032501 multicellular organismal process,-2.2281475011329923,2.522089207180155,3.122567314274815,18982,73,1031,10,0.9699321047526673,0.3052283529056475,814953|824484|826983|831809|832196|832658|837958|841367|843797|844105,AIR3|NodGS|AMT1;1|EXO70A1|NPH4|IAA28|GN|LACS2|NRP1|LAX3,-0.5040082236018631,0,4,0,0,-4.549154572415177,2.557118223946546,
