Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0031328,positive regulation of cellular biosynthetic process,19_GO:0048518 positive regulation of biological process,-9.8,4.5,8.6,18982,579,190,26,14,2.5,814898|815843|816286|817674|818199|818414|818628|818883|819173|819332|819359|821151|824601|825047|827631|829929|831327|831436|832146|834818|834925|842880|842999|843244|843296|843524,SEP4|NF-YB7|BZIP27|MYB14|ABI5|DREB19|AT2G40350|SHP2|AGL6|MYB2|MYB12|SEP2|AP3|SHP1|AG|bZIP7|MYB66|SEP1|PI|NF-YB6|AGL80|AT1G65690|AT1G66810|AP1|ZFHD1|VND7,-7.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0010557,positive regulation of macromolecule biosynthetic process,19_GO:0048518 positive regulation of biological process,-9.6,4.6,8.5,18982,545,190,25,13,2.5,814898|815843|816286|817674|818199|818414|818628|818883|819173|819332|819359|821151|824601|825047|827631|829929|831327|831436|832146|834818|834925|842999|843244|843296|843524,SEP4|NF-YB7|BZIP27|MYB14|ABI5|DREB19|AT2G40350|SHP2|AGL6|MYB2|MYB12|SEP2|AP3|SHP1|AG|bZIP7|MYB66|SEP1|PI|NF-YB6|AGL80|AT1G66810|AP1|ZFHD1|VND7,-7
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0009888,tissue development,19_GO:0032502 developmental process,-9.6,4.1,8.2,18982,687,190,28,15,2.6,814898|817593|819249|820556|820748|821507|822415|824193|827785|827917|830494|831147|831327|831683|834133|834270|834952|835478|835755|836307|836632|836762|838096|842568|843165|843244|843249|843524,SEP4|ETC2|CPC|MYB5|CUC1|IKU2|MYB0|MAPKKK20|TSF|CPL3|RBE|WRKY75|MYB66|TFL1|GL3|ATS|AT5G48940|CUC2|AGP14|LFY|MAF5|NAC105|ETC1|ANAC026|AT1G68360|AP1|CRC|VND7,-7
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,19_GO:0048518 positive regulation of biological process,-9.4,4.5,8.3,18982,561,190,25,13,2.5,814898|815843|816286|817674|818199|818414|818628|818883|819173|819332|819359|821151|824601|825047|827631|829929|831327|831436|832146|834818|834925|842999|843244|843296|843524,SEP4|NF-YB7|BZIP27|MYB14|ABI5|DREB19|AT2G40350|SHP2|AGL6|MYB2|MYB12|SEP2|AP3|SHP1|AG|bZIP7|MYB66|SEP1|PI|NF-YB6|AGL80|AT1G66810|AP1|ZFHD1|VND7,-6.9
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048467,gynoecium development,19_GO:0022414 reproductive process,-8.7,12,11,18982,92,190,11,5.8,1.7,814898|818883|820748|821151|824195|825047|827631|830835|831436|834270|843249,SEP4|SHP2|CUC1|SEP2|HEC2|SHP1|AG|HEC3|SEP1|ATS|CRC,-6.4
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0006357,regulation of transcription by RNA polymerase II,19_GO:0050789 regulation of biological process,-8.4,5,8.1,18982,401,190,20,11,2.2,814898|818767|818883|819173|820200|821151|824601|825047|827631|828643|830293|831147|831256|831436|832146|834925|835253|837600|843244|844092,SEP4|HSFB3|SHP2|AGL6|ROXY1|SEP2|AP3|SHP1|AG|AT4G25400|BHLH101|WRKY75|ROXY2|SEP1|PI|AGL80|AT5G51790|AT1G10585|AP1|AT1G77570,-6.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048827,phyllome development,19_GO:0032501 multicellular organismal process,-8.4,4.1,7.7,18982,580,190,24,13,2.4,814898|815176|817679|818883|819313|820200|821151|822401|822415|824195|825047|826750|827631|830494|830575|830835|831256|831436|834270|835478|837353|838683|839073|843249,SEP4|GRF6|AT2G31220|SHP2|IAA20|ROXY1|SEP2|MYB21|MYB0|HEC2|SHP1|NGA4|AG|RBE|TGA10|HEC3|ROXY2|SEP1|ATS|CUC2|TGA9|ESC|DRNL|CRC,-6.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048440,carpel development,19_GO:0022414 reproductive process,-8.2,13,10,18982,79,190,10,5.3,1.6,814898|818883|821151|824195|825047|827631|830835|831436|834270|843249,SEP4|SHP2|SEP2|HEC2|SHP1|AG|HEC3|SEP1|ATS|CRC,-6
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0010604,positive regulation of macromolecule metabolic process,19_GO:0048518 positive regulation of biological process,-7.6,3.5,7,18982,740,190,26,14,2.5,814898|815843|816286|817674|818199|818414|818628|818883|819173|819332|819359|821151|824601|825047|827631|829929|831327|831436|832146|834818|834925|835511|842999|843244|843296|843524,SEP4|NF-YB7|BZIP27|MYB14|ABI5|DREB19|AT2G40350|SHP2|AGL6|MYB2|MYB12|SEP2|AP3|SHP1|AG|bZIP7|MYB66|SEP1|PI|NF-YB6|AGL80|MYB49|AT1G66810|AP1|ZFHD1|VND7,-5.4
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0006366,transcription by RNA polymerase II,19_GO:0008152 metabolic process,-7.6,4.4,7.4,18982,450,190,20,11,2.2,814898|818767|818883|819173|820200|821151|824601|825047|827631|828643|830293|831147|831256|831436|832146|834925|835253|837600|843244|844092,SEP4|HSFB3|SHP2|AGL6|ROXY1|SEP2|AP3|SHP1|AG|AT4G25400|BHLH101|WRKY75|ROXY2|SEP1|PI|AGL80|AT5G51790|AT1G10585|AP1|AT1G77570,-5.4
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0031325,positive regulation of cellular metabolic process,19_GO:0048518 positive regulation of biological process,-7.3,3.4,6.8,18982,766,190,26,14,2.5,814898|815843|816286|817674|818199|818414|818628|818883|819173|819332|819359|821151|824601|825047|827631|829929|831327|831436|832146|834818|834925|842880|842999|843244|843296|843524,SEP4|NF-YB7|BZIP27|MYB14|ABI5|DREB19|AT2G40350|SHP2|AGL6|MYB2|MYB12|SEP2|AP3|SHP1|AG|bZIP7|MYB66|SEP1|PI|NF-YB6|AGL80|AT1G65690|AT1G66810|AP1|ZFHD1|VND7,-5.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0051173,positive regulation of nitrogen compound metabolic process,19_GO:0048518 positive regulation of biological process,-7.2,3.5,6.8,18982,717,190,25,13,2.5,814898|815843|816286|817674|818199|818414|818628|818883|819173|819332|819359|821151|824601|825047|827631|829929|831327|831436|832146|834818|834925|842999|843244|843296|843524,SEP4|NF-YB7|BZIP27|MYB14|ABI5|DREB19|AT2G40350|SHP2|AGL6|MYB2|MYB12|SEP2|AP3|SHP1|AG|bZIP7|MYB66|SEP1|PI|NF-YB6|AGL80|AT1G66810|AP1|ZFHD1|VND7,-5.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0050793,regulation of developmental process,19_GO:0032502 developmental process,-6.4,3.1,6.2,18982,794,190,25,13,2.5,816286|817593|817975|818199|818319|819173|819249|821386|822415|824193|825435|826750|827631|827785|830494|831683|833556|834952|835478|836632|837255|838096|840371|841749|842999,BZIP27|ETC2|AT2G34140|ABI5|ZAT11|AGL6|CPC|BRC1|MYB0|MAPKKK20|MYB11|NGA4|AG|TSF|RBE|TFL1|SAP|AT5G48940|CUC2|MAF5|HAI2|ETC1|MYB93|SPL4|AT1G66810,-4.3
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0010022,meristem determinacy,19_GO:0032501 multicellular organismal process,-6.3,19,10,18982,31,190,6,3.2,1.3,827785|831683|836307|836632|843244|843249,TSF|TFL1|LFY|MAF5|AP1|CRC,-4.2
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0051093,negative regulation of developmental process,19_GO:0048519 negative regulation of biological process,-6.1,6.7,7.4,18982,163,190,11,5.8,1.7,817593|817975|818199|825435|827631|831683|836632|837255|838096|840371|842999,ETC2|AT2G34140|ABI5|MYB11|AG|TFL1|MAF5|HAI2|ETC1|MYB93|AT1G66810,-4.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0071229,cellular response to acid chemical,19_GO:0050896 response to stimulus,-6,3.7,6.3,18982,510,190,19,10,2.2,814828|821902|822401|822415|824193|825091|829692|832320|832587|834133|834818|836307|837255|838887|839893|841271|842120|843165|844412,RNS1|ERF1|MYB21|MYB0|MAPKKK20|PRN|AGF1|WRKY38|ZFP3|GL3|NF-YB6|LFY|HAI2|AT1G22810|JAZ8|JAZ4|PAP1|AT1G68360|ZFP1,-4
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048523,negative regulation of cellular process,19_GO:0048519 negative regulation of biological process,-5.8,3.1,5.8,18982,746,190,23,12,2.4,816365|817591|817593|817975|820200|820748|824010|825435|825775|827631|829692|831147|831256|831683|831792|832587|832723|837255|837800|838096|842999|843161|844412,OFP7|OFP2|ETC2|AT2G34140|ROXY1|CUC1|AT3G48510|MYB11|WRKY42|AG|AGF1|WRKY75|ROXY2|TFL1|AT5G02220|ZFP3|MYB86|HAI2|NIMIN1|ETC1|AT1G66810|MYB62|ZFP1,-3.8
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0032870,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-5.7,3.1,5.8,18982,749,190,23,12,2.4,814828|821902|822401|822415|824193|825091|827523|829692|832320|832587|834133|834818|836307|837255|839173|839893|840371|841271|842069|842120|843165|843524|844412,RNS1|ERF1|MYB21|MYB0|MAPKKK20|PRN|NAC071|AGF1|WRKY38|ZFP3|GL3|NF-YB6|LFY|HAI2|ERF10|JAZ8|MYB93|JAZ4|MYB72|PAP1|AT1G68360|VND7|ZFP1,-3.7
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0009963,positive regulation of flavonoid biosynthetic process,19_GO:0048518 positive regulation of biological process,-5.7,40,12,18982,10,190,4,2.1,1,819359|825435|834133|842120,MYB12|MYB11|GL3|PAP1,-3.7
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:1905392,plant organ morphogenesis,19_GO:0032501 multicellular organismal process,-5.6,3.8,6.1,18982,444,190,17,8.9,2.1,817593|819249|819313|820200|824193|824195|824601|826750|827917|830835|831147|831327|832146|834952|835755|838096|843161,ETC2|CPC|IAA20|ROXY1|MAPKKK20|HEC2|AP3|NGA4|CPL3|HEC3|WRKY75|MYB66|PI|AT5G48940|AGP14|ETC1|MYB62,-3.6
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0071495,cellular response to endogenous stimulus,19_GO:0050896 response to stimulus,-5.4,2.9,5.5,18982,785,190,23,12,2.4,814828|821902|822401|822415|824193|825091|827523|829692|832320|832587|834133|834818|836307|837255|839173|839893|840371|841271|842069|842120|843165|843524|844412,RNS1|ERF1|MYB21|MYB0|MAPKKK20|PRN|NAC071|AGF1|WRKY38|ZFP3|GL3|NF-YB6|LFY|HAI2|ERF10|JAZ8|MYB93|JAZ4|MYB72|PAP1|AT1G68360|VND7|ZFP1,-3.4
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0045944,positive regulation of transcription by RNA polymerase II,19_GO:0048518 positive regulation of biological process,-5.4,5.7,6.6,18982,194,190,11,5.8,1.7,814898|818883|819173|821151|824601|825047|827631|831436|832146|834925|843244,SEP4|SHP2|AGL6|SEP2|AP3|SHP1|AG|SEP1|PI|AGL80|AP1,-3.4
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0045165,cell fate commitment,19_GO:0032502 developmental process,-5.4,8.6,7.4,18982,93,190,8,4.2,1.5,817593|819249|822415|831327|834133|838096|843249|843334,ETC2|CPC|MYB0|MYB66|GL3|ETC1|CRC|CLE26,-3.4
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048449,floral organ formation,19_GO:0022414 reproductive process,-5.3,19,9.3,18982,26,190,5,2.6,1.2,820200|824195|824601|830835|832146,ROXY1|HEC2|AP3|HEC3|PI,-3.3
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0051239,regulation of multicellular organismal process,19_GO:0032501 multicellular organismal process,-5.3,3.2,5.6,18982,629,190,20,11,2.2,816286|817593|817975|818199|818319|819173|819249|821386|822415|824193|826750|827785|831683|833556|834952|836632|837255|838096|840371|841749,BZIP27|ETC2|AT2G34140|ABI5|ZAT11|AGL6|CPC|BRC1|MYB0|MAPKKK20|NGA4|TSF|TFL1|SAP|AT5G48940|MAF5|HAI2|ETC1|MYB93|SPL4,-3.3
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0009962,regulation of flavonoid biosynthetic process,19_GO:0050789 regulation of biological process,-5,17,8.8,18982,29,190,5,2.6,1.2,819359|825435|834133|842120|842956,MYB12|MYB11|GL3|PAP1|MYB114,-3.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048466,androecium development,19_GO:0022414 reproductive process,-4.9,7.5,6.7,18982,107,190,8,4.2,1.5,814898|817679|820200|822401|827631|830575|831256|837353,SEP4|AT2G31220|ROXY1|MYB21|AG|TGA10|ROXY2|TGA9,-3
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048443,stamen development,19_GO:0022414 reproductive process,-4.9,7.5,6.7,18982,107,190,8,4.2,1.5,814898|817679|820200|822401|827631|830575|831256|837353,SEP4|AT2G31220|ROXY1|MYB21|AG|TGA10|ROXY2|TGA9,-3
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:1901701,cellular response to oxygen-containing compound,19_GO:0050896 response to stimulus,-4.9,3,5.3,18982,667,190,20,11,2.2,814828|818199|821902|822401|822415|824193|825091|829692|832320|832587|834133|834818|836307|837255|838887|839893|841271|842120|843165|844412,RNS1|ABI5|ERF1|MYB21|MYB0|MAPKKK20|PRN|AGF1|WRKY38|ZFP3|GL3|NF-YB6|LFY|HAI2|AT1G22810|JAZ8|JAZ4|PAP1|AT1G68360|ZFP1,-3
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0009867,jasmonic acid mediated signaling pathway,19_GO:0023052 signaling,-4.8,7.3,6.6,18982,110,190,8,4.2,1.5,814828|821902|822401|822415|834133|839893|841271|842120,RNS1|ERF1|MYB21|MYB0|GL3|JAZ8|JAZ4|PAP1,-2.9
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0010073,meristem maintenance,19_GO:0032501 multicellular organismal process,-4.8,6.2,6.3,18982,146,190,9,4.7,1.5,814898|824193|827785|831683|834952|836307|836632|843244|843249,SEP4|MAPKKK20|TSF|TFL1|AT5G48940|LFY|MAF5|AP1|CRC,-2.9
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:2000026,regulation of multicellular organismal development,19_GO:0032501 multicellular organismal process,-4.7,3.1,5.2,18982,571,190,18,9.5,2.1,816286|817593|818199|818319|819173|819249|821386|822415|824193|826750|827785|831683|834952|836632|837255|838096|840371|841749,BZIP27|ETC2|ABI5|ZAT11|AGL6|CPC|BRC1|MYB0|MAPKKK20|NGA4|TSF|TFL1|AT5G48940|MAF5|HAI2|ETC1|MYB93|SPL4,-2.8
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0071395,cellular response to jasmonic acid stimulus,19_GO:0050896 response to stimulus,-4.7,7,6.5,18982,114,190,8,4.2,1.5,814828|821902|822401|822415|834133|839893|841271|842120,RNS1|ERF1|MYB21|MYB0|GL3|JAZ8|JAZ4|PAP1,-2.8
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0009755,hormone-mediated signaling pathway,19_GO:0023052 signaling,-4.6,3,5.1,18982,640,190,19,10,2.2,814828|821902|822401|822415|824193|825091|829692|832587|834133|834818|836307|837255|839173|839893|841271|842069|842120|843165|844412,RNS1|ERF1|MYB21|MYB0|MAPKKK20|PRN|AGF1|ZFP3|GL3|NF-YB6|LFY|HAI2|ERF10|JAZ8|JAZ4|MYB72|PAP1|AT1G68360|ZFP1,-2.7
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0035670,plant-type ovary development,19_GO:0022414 reproductive process,-4.6,10,7.2,18982,58,190,6,3.2,1.3,818883|821151|824195|825047|831436|834270,SHP2|SEP2|HEC2|SHP1|SEP1|ATS,-2.7
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0009740,gibberellic acid mediated signaling pathway,19_GO:0023052 signaling,-4.6,10,7.1,18982,59,190,6,3.2,1.3,822401|822415|829692|836307|837255|843165,MYB21|MYB0|AGF1|LFY|HAI2|AT1G68360,-2.7
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0010026,trichome differentiation,19_GO:0032502 developmental process,-4.5,7.9,6.6,18982,88,190,7,3.7,1.4,817593|820556|822415|827917|834133|838096|843165,ETC2|MYB5|MYB0|CPL3|GL3|ETC1|AT1G68360,-2.7
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0010476,gibberellin mediated signaling pathway,19_GO:0023052 signaling,-4.5,10,7,18982,60,190,6,3.2,1.3,822401|822415|829692|836307|837255|843165,MYB21|MYB0|AGF1|LFY|HAI2|AT1G68360,-2.7
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048507,meristem development,19_GO:0032502 developmental process,-4.5,4.2,5.5,18982,285,190,12,6.3,1.8,814898|820748|824193|827785|830494|831683|834952|835478|836307|836632|843244|843249,SEP4|CUC1|MAPKKK20|TSF|RBE|TFL1|AT5G48940|CUC2|LFY|MAF5|AP1|CRC,-2.6
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0071370,cellular response to gibberellin stimulus,19_GO:0050896 response to stimulus,-4.4,9.5,6.8,18982,63,190,6,3.2,1.3,822401|822415|829692|836307|837255|843165,MYB21|MYB0|AGF1|LFY|HAI2|AT1G68360,-2.5
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:1905393,plant organ formation,19_GO:0032502 developmental process,-4.3,6.1,5.9,18982,130,190,8,4.2,1.5,820200|820748|821386|824195|824601|830835|832146|835478,ROXY1|CUC1|BRC1|HEC2|AP3|HEC3|PI|CUC2,-2.4
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048629,trichome patterning,19_GO:0023052 signaling,-4.3,37,10,18982,8,190,3,1.6,0.9,817593|822415|838096,ETC2|MYB0|ETC1,-2.4
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048444,floral organ morphogenesis,19_GO:0022414 reproductive process,-4,11,6.7,18982,46,190,5,2.6,1.2,820200|824195|824601|830835|832146,ROXY1|HEC2|AP3|HEC3|PI,-2.2
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0090558,plant epidermis development,19_GO:0032502 developmental process,-3.9,4,5,18982,278,190,11,5.8,1.7,817593|819249|820556|822415|827917|831147|831327|834133|835755|838096|843165,ETC2|CPC|MYB5|MYB0|CPL3|WRKY75|MYB66|GL3|AGP14|ETC1|AT1G68360,-2.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0030154,cell differentiation,19_GO:0032502 developmental process,-3.9,2.7,4.5,18982,661,190,18,9.5,2.1,817593|819249|820556|822415|824193|827631|827917|831147|831327|834133|835755|836762|838096|842568|843165|843249|843334|843524,ETC2|CPC|MYB5|MYB0|MAPKKK20|AG|CPL3|WRKY75|MYB66|GL3|AGP14|NAC105|ETC1|ANAC026|AT1G68360|CRC|CLE26|VND7,-2.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0010582,floral meristem determinacy,19_GO:0022414 reproductive process,-3.9,15,7.4,18982,26,190,4,2.1,1,836307|836632|843244|843249,LFY|MAF5|AP1|CRC,-2.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0051241,negative regulation of multicellular organismal process,19_GO:0048519 negative regulation of biological process,-3.9,5.4,5.4,18982,148,190,8,4.2,1.5,817593|817975|818199|831683|836632|837255|838096|840371,ETC2|AT2G34140|ABI5|TFL1|MAF5|HAI2|ETC1|MYB93,-2.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0009813,flavonoid biosynthetic process,19_GO:0008152 metabolic process,-3.9,7.7,5.9,18982,78,190,6,3.2,1.3,814828|819359|825435|834133|842120|842956,RNS1|MYB12|MYB11|GL3|PAP1|MYB114,-2.1
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048759,xylem vessel member cell differentiation,19_GO:0032502 developmental process,-3.8,27,8.8,18982,11,190,3,1.6,0.9,836762|842568|843524,NAC105|ANAC026|VND7,-2
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0048364,root development,19_GO:0032501 multicellular organismal process,-3.8,2.9,4.5,18982,558,190,16,8.4,2,817593|818319|819249|819313|820748|821026|824193|825383|827917|831147|831327|834952|835755|838096|840371|843161,ETC2|ZAT11|CPC|IAA20|CUC1|IAA31|MAPKKK20|IAA30|CPL3|WRKY75|MYB66|AT5G48940|AGP14|ETC1|MYB93|MYB62,-2
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0022622,root system development,19_GO:0032501 multicellular organismal process,-3.8,2.9,4.5,18982,559,190,16,8.4,2,817593|818319|819249|819313|820748|821026|824193|825383|827917|831147|831327|834952|835755|838096|840371|843161,ETC2|ZAT11|CPC|IAA20|CUC1|IAA31|MAPKKK20|IAA30|CPL3|WRKY75|MYB66|AT5G48940|AGP14|ETC1|MYB93|MYB62,-2
WS_c1_which_mclass____3___1_,GO Biological Processes,19,GO:0009739,response to gibberellin,19_GO:0050896 response to stimulus,-3.7,5.9,5.4,18982,119,190,7,3.7,1.4,818199|822401|822415|829692|836307|837255|843165,ABI5|MYB21|MYB0|AGF1|LFY|HAI2|AT1G68360,-1.9
