Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,GO Biological Processes,19,GO:0010646,regulation of cell communication,19_GO:0050789 regulation of biological process,-10,3.1,8,18982,345,793,44,5.5,0.81,814670|814683|817375|818265|818540|819108|819551|819784|820752|820940|821259|821445|821676|821705|822593|823426|824268|824318|825107|825476|827328|827786|828522|828714|829103|829282|829654|829880|832137|833590|834158|834184|835379|835813|836163|836408|836865|837583|838136|838544|838916|841486|843432|843693,PIN4|AT2G01540|SYD|ABCB1|PGGT-I|EMB2766|AT3G03940|MKP2|ERF4|RR1|KIN10|AT3G19100|MKK5|AHP1|AHP2|JAZ11|RTH|FER|FTA|GID1B|SPK1|LSD1|SLY1|ABI1|MKK2|WRKY11|RAC3|MYB73|SPX1|YAK1|AT5G41560|CIP1|TAP46|EIR1|SIZ1|RAC10|MYBR1|PP2A-2|AT1G15670|DHAR1|PIN7|ERF3|PIN3|PIN1,-7.6
hits,GO Biological Processes,19,GO:0009640,photomorphogenesis,19_GO:0032501 multicellular organismal process,-10,5.4,9.1,18982,97,793,22,2.8,0.58,816133|817241|818265|825286|825890|827049|828008|829007|834312|834663|835727|836466|836603|837417|837483|838683|838899|839241|841922|843300|843693|5007942,AT2G16365|FUS12|ABCB1|FUS6|DDB1A|COP9|EID1|ckl4|COP8|CUL4|CSN6A|NF-YC4|LIP1|NF-YC9|PHYA|ESC|CSN5A|FUS5|NF-YC3|SBH1|PIN1|FHY1,-7.5
hits,GO Biological Processes,19,GO:0009966,regulation of signal transduction,19_GO:0023052 signaling,-10,3.1,8,18982,336,793,43,5.4,0.8,814670|814683|817375|818265|818540|819108|819551|819784|820752|820940|821259|821445|821676|821705|822593|823426|824268|824318|825107|825476|827328|827786|828522|828714|829103|829282|829654|829880|833590|834158|834184|835379|835813|836163|836408|836865|837583|838136|838544|838916|841486|843432|843693,PIN4|AT2G01540|SYD|ABCB1|PGGT-I|EMB2766|AT3G03940|MKP2|ERF4|RR1|KIN10|AT3G19100|MKK5|AHP1|AHP2|JAZ11|RTH|FER|FTA|GID1B|SPK1|LSD1|SLY1|ABI1|MKK2|WRKY11|RAC3|MYB73|YAK1|AT5G41560|CIP1|TAP46|EIR1|SIZ1|RAC10|MYBR1|PP2A-2|AT1G15670|DHAR1|PIN7|ERF3|PIN3|PIN1,-7.5
hits,GO Biological Processes,19,GO:0034613,cellular protein localization,19_GO:0051179 localization,-10,2.4,7.5,18982,655,793,65,8.2,0.97,816165|816386|816747|817429|817722|818086|818760|819108|819857|820345|822326|822329|824017|824451|824589|824597|824649|825376|825488|825654|825830|827302|827472|827494|828241|828491|828587|829412|829427|830382|830702|830853|831043|831809|831810|831919|832341|833947|834184|834614|834706|834730|835297|836484|836603|836748|837205|837378|837428|837448|837583|837791|839248|839305|839517|839749|839800|839807|840134|842615|844268|844297|844334|2745966|5007942,TOC132|SCY1|CSI1|ALB3|SAD2|NPSN11|AT2G41620|EMB2766|IMPA-1|ATFP8|TOM20-3|AT3G27100|AT3G48570|VSR1|SCR|VAMP727|ARA6|ROC4|RANGAP1|RMA1|NSF|IMPA-2|MOS6|SYP23|VPS28-1|AT4G23910|AT4G24840|AT4G32760|AT4G32910|TOC34|SYP132|NRPB4|AT5G11710|EXO70A1|RABC2A|JKD|AT5G22780|SGR4|CIP1|RABA1c|AT5G46630|VAM3|GB1|AT5G63640|LIP1|RMR1|TIC110|SYP111|SRC2|IMPA-4|PP2A-2|KEU|TOC33|AT1G01910|IMPA-6|SYP61|PEX7|ERD2|AT1G32410|AT1G63110|NUA|SYP52|ATERDJ2A|ZR3|FHY1,-7.4
hits,GO Biological Processes,19,GO:0023051,regulation of signaling,19_GO:0023052 signaling,-9.9,3,7.8,18982,342,793,43,5.4,0.8,814670|814683|817375|818265|818540|819108|819551|819784|820752|820940|821259|821445|821676|821705|822593|823426|824268|824318|825107|825476|827328|827786|828522|828714|829103|829282|829654|829880|833590|834158|834184|835379|835813|836163|836408|836865|837583|838136|838544|838916|841486|843432|843693,PIN4|AT2G01540|SYD|ABCB1|PGGT-I|EMB2766|AT3G03940|MKP2|ERF4|RR1|KIN10|AT3G19100|MKK5|AHP1|AHP2|JAZ11|RTH|FER|FTA|GID1B|SPK1|LSD1|SLY1|ABI1|MKK2|WRKY11|RAC3|MYB73|YAK1|AT5G41560|CIP1|TAP46|EIR1|SIZ1|RAC10|MYBR1|PP2A-2|AT1G15670|DHAR1|PIN7|ERF3|PIN3|PIN1,-7.3
hits,GO Biological Processes,19,GO:0070727,cellular macromolecule localization,19_GO:0051179 localization,-9.9,2.3,7.4,18982,691,793,67,8.4,0.99,816165|816386|816747|817429|817722|818086|818760|819108|819857|820345|822326|822329|824017|824451|824589|824597|824649|825376|825488|825654|825830|827302|827472|827494|828241|828491|828587|829412|829427|830382|830702|830853|831043|831809|831810|831919|832341|833947|834184|834614|834706|834730|835297|836484|836603|836748|837205|837378|837428|837448|837583|837791|839248|839305|839517|839567|839749|839800|839807|840134|840336|842615|844268|844297|844334|2745966|5007942,TOC132|SCY1|CSI1|ALB3|SAD2|NPSN11|AT2G41620|EMB2766|IMPA-1|ATFP8|TOM20-3|AT3G27100|AT3G48570|VSR1|SCR|VAMP727|ARA6|ROC4|RANGAP1|RMA1|NSF|IMPA-2|MOS6|SYP23|VPS28-1|AT4G23910|AT4G24840|AT4G32760|AT4G32910|TOC34|SYP132|NRPB4|AT5G11710|EXO70A1|RABC2A|JKD|AT5G22780|SGR4|CIP1|RABA1c|AT5G46630|VAM3|GB1|AT5G63640|LIP1|RMR1|TIC110|SYP111|SRC2|IMPA-4|PP2A-2|KEU|TOC33|AT1G01910|IMPA-6|AT1G03140|SYP61|PEX7|ERD2|AT1G32410|AT1G34350|AT1G63110|NUA|SYP52|ATERDJ2A|ZR3|FHY1,-7.3
hits,GO Biological Processes,19,GO:0008104,protein localization,19_GO:0051179 localization,-9.5,2.2,7.2,18982,739,793,69,8.7,1,815211|816165|816386|816747|817429|817722|818086|818760|819108|819857|820345|822326|822329|824017|824451|824589|824597|824649|825376|825488|825654|825830|827302|827472|827494|828241|828491|828587|829412|829427|830382|830702|830853|831043|831809|831810|831919|832341|833947|834184|834483|834614|834706|834730|835046|835297|836484|836603|836748|837205|837378|837428|837448|837583|837791|838349|839248|839305|839517|839749|839800|839807|840134|842615|844268|844297|844334|2745966|5007942,VPS2.1|TOC132|SCY1|CSI1|ALB3|SAD2|NPSN11|AT2G41620|EMB2766|IMPA-1|ATFP8|TOM20-3|AT3G27100|AT3G48570|VSR1|SCR|VAMP727|ARA6|ROC4|RANGAP1|RMA1|NSF|IMPA-2|MOS6|SYP23|VPS28-1|AT4G23910|AT4G24840|AT4G32760|AT4G32910|TOC34|SYP132|NRPB4|AT5G11710|EXO70A1|RABC2A|JKD|AT5G22780|SGR4|CIP1|VPS2.2|RABA1c|AT5G46630|VAM3|EXO84B|GB1|AT5G63640|LIP1|RMR1|TIC110|SYP111|SRC2|IMPA-4|PP2A-2|KEU|VPS46.1|TOC33|AT1G01910|IMPA-6|SYP61|PEX7|ERD2|AT1G32410|AT1G63110|NUA|SYP52|ATERDJ2A|ZR3|FHY1,-6.9
hits,GO Biological Processes,19,GO:0048585,negative regulation of response to stimulus,19_GO:0048519 negative regulation of biological process,-9.4,3.5,7.9,18982,226,793,33,4.2,0.71,817830|818540|819108|819551|819784|820752|822098|824143|824318|825107|825291|825890|826869|827493|828522|828706|828714|829880|831158|834158|834663|834786|836163|836408|836629|837583|837673|838136|838683|838899|841486|843516|844083,LUH|PGGT-I|EMB2766|AT3G03940|MKP2|ERF4|RIN4|AT3G49810|FER|FTA|BAP1|DDB1A|CPR1|AT4G17720|SLY1|PEP|ABI1|MYB73|GILP|AT5G41560|CUL4|AT5G47390|SIZ1|RAC10|AGL31|PP2A-2|MLO2|AT1G15670|ESC|CSN5A|ERF3|PTP1|RFC3,-6.9
hits,GO Biological Processes,19,GO:0048580,regulation of post-embryonic development,19_GO:0032501 multicellular organismal process,-9.3,2.8,7.4,18982,400,793,46,5.8,0.83,814812|816133|816787|816815|817830|818213|818596|818982|819174|819619|819878|820940|821536|825890|826728|828008|828706|829105|829143|829847|830019|830065|830915|831267|832053|833676|834599|834663|834961|835379|835872|835935|836163|836236|836337|836466|836629|837417|837886|838899|839984|841072|841922|844042|844268|5007942,MYB88|AT2G16365|SVP|GRF1|LUH|GRF3|ELF4|MPK6|AGL20|FLK|PRMT4B|RR1|FYPP3|DDB1A|SGT1B|EID1|PEP|VIP3|VEL1|SPT|RPN10|SHL1|AIL6|CHC1|ARIA|SEF|GAS41|CUL4|PRMT4A|TAP46|COL5|MSI1|SIZ1|VIP4|AGL42|NF-YC4|AGL31|NF-YC9|RAV1|CSN5A|SUF4|ATUBC2-1|NF-YC3|MAF1|NUA|FHY1,-6.8
hits,GO Biological Processes,19,GO:0009908,flower development,19_GO:0022414 reproductive process,-9.3,2.6,7.3,18982,487,793,52,6.6,0.88,815269|816181|816747|816787|817375|817830|818265|818596|818982|819174|819619|819878|819910|819999|821536|821676|822296|824775|825473|825476|827457|828706|829105|829660|829814|829847|830019|830915|831267|831720|832171|833676|834412|834663|834961|835421|835872|835935|835969|836163|836236|836337|836629|836699|837886|838899|839984|841072|843693|843845|844042|844268,HEN2|AT2G16800|CSI1|SVP|SYD|LUH|ABCB1|ELF4|MPK6|AGL20|FLK|PRMT4B|FHA2|PLC2|FYPP3|MKK5|AFB2|FER3|TIR1|GID1B|HAT1|PEP|VIP3|AT4G35080|GATA19|SPT|RPN10|AIL6|CHC1|FER1|XIK|SEF|MYA2|CUL4|PRMT4A|BOB1|COL5|MSI1|FOLK|SIZ1|VIP4|AGL42|AGL31|BAM1|RAV1|CSN5A|SUF4|ATUBC2-1|PIN1|BZR1|MAF1|NUA,-6.8
hits,GO Biological Processes,19,GO:0009888,tissue development,19_GO:0032502 developmental process,-9.2,2.3,7.1,18982,687,793,65,8.2,0.97,814776|814812|816035|816787|817252|817265|817306|817830|817987|818761|818982|819174|819272|819753|819969|820408|820940|821676|822011|823542|824169|824890|824955|825107|827457|827463|827940|828208|828635|828760|829245|830019|830169|830915|831327|831809|831919|832171|832428|832846|834412|834575|834578|834599|834868|834952|835233|835421|835689|835702|835935|836629|836699|836723|837962|838039|838144|838571|839305|840158|840310|843432|843779|843987|844042,AL6|MYB88|NRPB3|SVP|SE|LHW|SKD1|LUH|WDR55|TFIIB|MPK6|AGL20|AT2G46600|ATSK12|OBE1|RBR1|RR1|MKK5|AT3G24240|NEK6|CYCD3;3|AGL16|UVI4-LIKE|FTA|HAT1|ERF6|XT2|HAM3|AT4G25320|AT4G26540|AT4G31170|RPN10|HB16|AIL6|MYB66|EXO70A1|JKD|XIK|PDR2|TOPP8|MYA2|CLPP4|maMYB|GAS41|OBE2|AT5G48940|AT5G51590|BOB1|D6PK|AT5G56040|MSI1|AGL31|BAM1|ZWI|TAF13|TTA1|TPL|AT1G19835|AT1G01910|MYC2|AT1G34110|PIN3|XXT5|CDKB2;1|MAF1,-6.7
hits,GO Biological Processes,19,GO:0015031,protein transport,19_GO:0051179 localization,-9.2,2.4,7.1,18982,579,793,58,7.3,0.92,815211|816165|816386|817429|817722|818086|818760|819108|819857|820345|822326|822329|824017|824451|824597|824649|825376|825488|825654|825830|827302|827472|827494|828241|828491|829412|829427|830382|830702|830853|831043|831810|832341|833947|834184|834483|834614|834706|834730|835297|836484|836603|836748|837205|837378|837428|837448|837791|838349|839248|839305|839517|839749|839800|844268|844297|844334|2745966,VPS2.1|TOC132|SCY1|ALB3|SAD2|NPSN11|AT2G41620|EMB2766|IMPA-1|ATFP8|TOM20-3|AT3G27100|AT3G48570|VSR1|VAMP727|ARA6|ROC4|RANGAP1|RMA1|NSF|IMPA-2|MOS6|SYP23|VPS28-1|AT4G23910|AT4G32760|AT4G32910|TOC34|SYP132|NRPB4|AT5G11710|RABC2A|AT5G22780|SGR4|CIP1|VPS2.2|RABA1c|AT5G46630|VAM3|GB1|AT5G63640|LIP1|RMR1|TIC110|SYP111|SRC2|IMPA-4|KEU|VPS46.1|TOC33|AT1G01910|IMPA-6|SYP61|PEX7|NUA|SYP52|ATERDJ2A|ZR3,-6.7
