Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,GO Biological Processes,19,GO:0031328,positive regulation of cellular biosynthetic process,19_GO:0048518 positive regulation of biological process,-4.9,2.8,5.2,18982,579,257,22,8.6,1.7,816622|816816|816875|817689|818199|818273|818843|819150|819562|823914|824138|827479|827568|828144|831348|831648|832914|834442|834757|841047|841095|843704,ERF53|bZIP6|ICK1|LBD14|ABI5|SIGF|LBD16|LBD18|NAC047|MYB94|bZIP5|LIL3:1|TCP2|NAC069|DEL2|MYB56|AT5G28300|GLK2|LIL3:2|AT1G44830|ABF2|CDKD1;1,-2.8
hits,GO Biological Processes,19,GO:0071482,cellular response to light stimulus,19_GO:0050896 response to stimulus,-4.8,6.2,6.3,18982,107,257,9,3.5,1.1,816538|818273|819292|825382|827319|829541|837479|839300|842288,PIL5|SIGF|PRR9|PIL2|PHYD|OST1|PIF3|HFR1|ARR3,-2.8
hits,GO Biological Processes,19,GO:0009755,hormone-mediated signaling pathway,19_GO:0023052 signaling,-4.7,2.7,5,18982,640,257,23,8.9,1.8,814707|816538|817689|818843|819150|819248|829541|831162|832590|836596|837479|839300|839732|840078|840475|841095|841271|842010|842288|842953|843165|843388|843407,RR14|PIL5|LBD14|LBD16|LBD18|WRKY46|OST1|JAZ10|ESE3|ABR1|PIF3|HFR1|ERF12|BRX|AT1G35710|ABF2|JAZ4|BRL1|ARR3|RGL1|AT1G68360|KNAT2|TIFY7,-2.7
hits,GO Biological Processes,19,GO:0009891,positive regulation of biosynthetic process,19_GO:0048518 positive regulation of biological process,-4.7,2.7,5,18982,596,257,22,8.6,1.7,816622|816816|816875|817689|818199|818273|818843|819150|819562|823914|824138|827479|827568|828144|831348|831648|832914|834442|834757|841047|841095|843704,ERF53|bZIP6|ICK1|LBD14|ABI5|SIGF|LBD16|LBD18|NAC047|MYB94|bZIP5|LIL3:1|TCP2|NAC069|DEL2|MYB56|AT5G28300|GLK2|LIL3:2|AT1G44830|ABF2|CDKD1;1,-2.7
hits,GO Biological Processes,19,GO:0071478,cellular response to radiation,19_GO:0050896 response to stimulus,-4.6,5.8,6.1,18982,114,257,9,3.5,1.1,816538|818273|819292|825382|827319|829541|837479|839300|842288,PIL5|SIGF|PRR9|PIL2|PHYD|OST1|PIF3|HFR1|ARR3,-2.7
hits,GO Biological Processes,19,GO:0050793,regulation of developmental process,19_GO:0032502 developmental process,-4.5,2.4,4.8,18982,794,257,26,10,1.9,816312|816538|817173|817587|817696|818199|819077|824293|825160|825287|827542|827568|828044|831001|831648|831813|834442|836121|839256|839901|840052|840078|842953|843550|843915|3769879,TAF14|PIL5|ER|CHAL|STH|ABI5|ARAC9|ROP1|ARGOS|HDG1|WRKY28|TCP2|FRI|CYC3B|MYB56|OFP1|GLK2|AT5G59990|HDG2|TCP24|ROPGEF14|BRX|RGL1|AT1G72180|CLV1|BBX30,-2.6
hits,GO Biological Processes,19,GO:0048827,phyllome development,19_GO:0032501 multicellular organismal process,-4.3,2.7,4.8,18982,580,257,21,8.2,1.7,816875|816908|817173|820793|825336|826715|827542|827568|828096|829541|831648|834143|834197|834442|835152|837989|839901|840368|842873|843388|2745896,ICK1|BLH4|ER|IAA19|CRF6|CRF1|WRKY28|TCP2|RSH1|OST1|MYB56|BEL1|AT5G41920|GLK2|SWEET13|PKS2|TCP24|AT1G34640|AS2|KNAT2|MIF2,-2.4
hits,GO Biological Processes,19,GO:0051093,negative regulation of developmental process,19_GO:0048519 negative regulation of biological process,-4.1,4.5,5.3,18982,163,257,10,3.9,1.2,816538|817587|817696|818199|825287|828044|831648|834442|839256|842953,PIL5|CHAL|STH|ABI5|HDG1|FRI|MYB56|GLK2|HDG2|RGL1,-2.2
hits,GO Biological Processes,19,GO:0015996,chlorophyll catabolic process,19_GO:0008152 metabolic process,-4.1,16,7.7,18982,18,257,4,1.6,0.77,826942|829854|830372|831225,NYC1|ACD2|NOL|PPH,-2.2
hits,GO Biological Processes,19,GO:0046149,pigment catabolic process,19_GO:0008152 metabolic process,-4,16,7.4,18982,19,257,4,1.6,0.77,826942|829854|830372|831225,NYC1|ACD2|NOL|PPH,-2.1
hits,GO Biological Processes,19,GO:0010557,positive regulation of macromolecule biosynthetic process,19_GO:0048518 positive regulation of biological process,-3.8,2.6,4.4,18982,545,257,19,7.4,1.6,816622|816816|816875|817689|818199|818273|818843|819150|823914|824138|827568|828144|831348|831648|832914|834442|841047|841095|843704,ERF53|bZIP6|ICK1|LBD14|ABI5|SIGF|LBD16|LBD18|MYB94|bZIP5|TCP2|NAC069|DEL2|MYB56|AT5G28300|GLK2|AT1G44830|ABF2|CDKD1;1,-1.9
hits,GO Biological Processes,19,GO:1903508,positive regulation of nucleic acid-templated transcription,19_GO:0048518 positive regulation of biological process,-3.7,2.6,4.4,18982,504,257,18,7,1.6,816622|816816|817689|818199|818273|818843|819150|823914|824138|827568|828144|831348|831648|832914|834442|841047|841095|843704,ERF53|bZIP6|LBD14|ABI5|SIGF|LBD16|LBD18|MYB94|bZIP5|TCP2|NAC069|DEL2|MYB56|AT5G28300|GLK2|AT1G44830|ABF2|CDKD1;1,-1.9
hits,GO Biological Processes,19,GO:1902680,positive regulation of RNA biosynthetic process,19_GO:0048518 positive regulation of biological process,-3.7,2.6,4.4,18982,504,257,18,7,1.6,816622|816816|817689|818199|818273|818843|819150|823914|824138|827568|828144|831348|831648|832914|834442|841047|841095|843704,ERF53|bZIP6|LBD14|ABI5|SIGF|LBD16|LBD18|MYB94|bZIP5|TCP2|NAC069|DEL2|MYB56|AT5G28300|GLK2|AT1G44830|ABF2|CDKD1;1,-1.9
hits,GO Biological Processes,19,GO:0033015,tetrapyrrole catabolic process,19_GO:0008152 metabolic process,-3.7,13,6.8,18982,22,257,4,1.6,0.77,826942|829854|830372|831225,NYC1|ACD2|NOL|PPH,-1.9
hits,GO Biological Processes,19,GO:0006787,porphyrin-containing compound catabolic process,19_GO:0008152 metabolic process,-3.7,13,6.8,18982,22,257,4,1.6,0.77,826942|829854|830372|831225,NYC1|ACD2|NOL|PPH,-1.9
hits,GO Biological Processes,19,GO:0071229,cellular response to acid chemical,19_GO:0050896 response to stimulus,-3.7,2.6,4.3,18982,510,257,18,7,1.6,816231|816538|819248|829541|829836|830401|831162|831308|832768|836596|837479|839300|841047|841095|841271|842953|843165|843407,GLR2|PIL5|WRKY46|OST1|HOS3-1|AT5G05190|JAZ10|NRT2.7|GLR2.1|ABR1|PIF3|HFR1|AT1G44830|ABF2|JAZ4|RGL1|AT1G68360|TIFY7,-1.9
hits,GO Biological Processes,19,GO:0048581,negative regulation of post-embryonic development,19_GO:0048519 negative regulation of biological process,-3.7,5,5.1,18982,119,257,8,3.1,1.1,816538|817587|817696|818199|828044|831648|834442|842953,PIL5|CHAL|STH|ABI5|FRI|MYB56|GLK2|RGL1,-1.9
hits,GO Biological Processes,19,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,19_GO:0048518 positive regulation of biological process,-3.6,2.5,4.2,18982,561,257,19,7.4,1.6,816622|816816|816875|817689|818199|818273|818843|819150|823914|824138|827568|828144|831348|831648|832914|834442|841047|841095|843704,ERF53|bZIP6|ICK1|LBD14|ABI5|SIGF|LBD16|LBD18|MYB94|bZIP5|TCP2|NAC069|DEL2|MYB56|AT5G28300|GLK2|AT1G44830|ABF2|CDKD1;1,-1.8
hits,GO Biological Processes,19,GO:1901701,cellular response to oxygen-containing compound,19_GO:0050896 response to stimulus,-3.5,2.3,4.1,18982,667,257,21,8.2,1.7,816231|816538|816909|818199|819248|829541|829836|830401|831162|831308|831648|832768|836596|837479|839300|841047|841095|841271|842953|843165|843407,GLR2|PIL5|LYK4|ABI5|WRKY46|OST1|HOS3-1|AT5G05190|JAZ10|NRT2.7|MYB56|GLR2.1|ABR1|PIF3|HFR1|AT1G44830|ABF2|JAZ4|RGL1|AT1G68360|TIFY7,-1.7
hits,GO Biological Processes,19,GO:0051173,positive regulation of nitrogen compound metabolic process,19_GO:0048518 positive regulation of biological process,-3.5,2.3,4,18982,717,257,22,8.6,1.7,816622|816816|816875|817689|818199|818273|818843|819150|819562|823914|824138|827479|827568|828144|831348|831648|832914|834442|834757|841047|841095|843704,ERF53|bZIP6|ICK1|LBD14|ABI5|SIGF|LBD16|LBD18|NAC047|MYB94|bZIP5|LIL3:1|TCP2|NAC069|DEL2|MYB56|AT5G28300|GLK2|LIL3:2|AT1G44830|ABF2|CDKD1;1,-1.7
hits,GO Biological Processes,19,GO:0051254,positive regulation of RNA metabolic process,19_GO:0048518 positive regulation of biological process,-3.5,2.5,4.1,18982,530,257,18,7,1.6,816622|816816|817689|818199|818273|818843|819150|823914|824138|827568|828144|831348|831648|832914|834442|841047|841095|843704,ERF53|bZIP6|LBD14|ABI5|SIGF|LBD16|LBD18|MYB94|bZIP5|TCP2|NAC069|DEL2|MYB56|AT5G28300|GLK2|AT1G44830|ABF2|CDKD1;1,-1.7
hits,GO Biological Processes,19,GO:0051239,regulation of multicellular organismal process,19_GO:0032501 multicellular organismal process,-3.4,2.3,4,18982,629,257,20,7.8,1.7,816312|816538|817173|817587|817696|818199|825160|827542|827568|828044|831001|831648|834442|836121|839901|840052|840078|842953|843550|3769879,TAF14|PIL5|ER|CHAL|STH|ABI5|ARGOS|WRKY28|TCP2|FRI|CYC3B|MYB56|GLK2|AT5G59990|TCP24|ROPGEF14|BRX|RGL1|AT1G72180|BBX30,-1.7
hits,GO Biological Processes,19,GO:1905393,plant organ formation,19_GO:0032502 developmental process,-3.4,4.5,4.8,18982,130,257,8,3.1,1.1,816875|818843|819150|825111|827568|836269|839901|843388,ICK1|LBD16|LBD18|CR4|TCP2|PXY|TCP24|KNAT2,-1.7
hits,GO Biological Processes,19,GO:0071214,cellular response to abiotic stimulus,19_GO:0050896 response to stimulus,-3.4,3.7,4.5,18982,201,257,10,3.9,1.2,816538|818273|819292|825382|827319|829541|835840|837479|839300|842288,PIL5|SIGF|PRR9|PIL2|PHYD|OST1|AT5G57345|PIF3|HFR1|ARR3,-1.6
hits,GO Biological Processes,19,GO:0104004,cellular response to environmental stimulus,19_GO:0050896 response to stimulus,-3.4,3.7,4.5,18982,201,257,10,3.9,1.2,816538|818273|819292|825382|827319|829541|835840|837479|839300|842288,PIL5|SIGF|PRR9|PIL2|PHYD|OST1|AT5G57345|PIF3|HFR1|ARR3,-1.6
hits,GO Biological Processes,19,GO:0009888,tissue development,19_GO:0032502 developmental process,-3.3,2.3,3.9,18982,687,257,21,8.2,1.7,817173|817587|817956|819150|821096|821097|821209|823778|828044|831001|831648|834197|836269|836709|837843|839256|840078|841654|843165|843915|2745896,ER|CHAL|ETT|LBD18|SEOa|SEOR1|MYB106|MEE39|FRI|CYC3B|MYB56|AT5G41920|PXY|ACS5|SCRM2|HDG2|BRX|ROPGEF11|AT1G68360|CLV1|MIF2,-1.6
hits,GO Biological Processes,19,GO:0010088,phloem development,19_GO:0032502 developmental process,-3.3,18,7.1,18982,12,257,3,1.2,0.67,821096|821097|840078,SEOa|SEOR1|BRX,-1.6
hits,GO Biological Processes,19,GO:0090567,reproductive shoot system development,19_GO:0022414 reproductive process,-3.3,2.5,4,18982,500,257,17,6.6,1.6,817173|817956|820793|824936|825287|828044|831648|834143|834442|835152|836121|839256|840368|842873|843388|2745896|3769879,ER|ETT|IAA19|NTT|HDG1|FRI|MYB56|BEL1|GLK2|SWEET13|AT5G59990|HDG2|AT1G34640|AS2|KNAT2|MIF2|BBX30,-1.6
hits,GO Biological Processes,19,GO:0045893,"positive regulation of transcription, DNA-templated",19_GO:0048518 positive regulation of biological process,-3.3,2.5,4,18982,502,257,17,6.6,1.6,816622|816816|817689|818199|818273|818843|819150|823914|824138|828144|831348|831648|832914|834442|841047|841095|843704,ERF53|bZIP6|LBD14|ABI5|SIGF|LBD16|LBD18|MYB94|bZIP5|NAC069|DEL2|MYB56|AT5G28300|GLK2|AT1G44830|ABF2|CDKD1;1,-1.6
hits,GO Biological Processes,19,GO:0010087,phloem or xylem histogenesis,19_GO:0032502 developmental process,-3.2,4.9,4.7,18982,105,257,7,2.7,1,817173|819150|821096|821097|836269|836709|840078,ER|LBD18|SEOa|SEOR1|PXY|ACS5|BRX,-1.5
hits,GO Biological Processes,19,GO:0030154,cell differentiation,19_GO:0032502 developmental process,-3.2,2.2,3.8,18982,661,257,20,7.8,1.7,817587|817956|821209|821226|824293|824936|825287|827542|827568|834197|836166|837843|839256|839901|840052|840078|841654|843165|843704|843915,CHAL|ETT|MYB106|NAC045|ROP1|NTT|HDG1|WRKY28|TCP2|AT5G41920|ARF4|SCRM2|HDG2|TCP24|ROPGEF14|BRX|ROPGEF11|AT1G68360|CDKD1;1|CLV1,-1.4
hits,GO Biological Processes,19,GO:0009735,response to cytokinin,19_GO:0050896 response to stimulus,-3.1,4.7,4.6,18982,109,257,7,2.7,1,814707|832593|836709|840078|842288|843165|843388,RR14|KNAT3|ACS5|BRX|ARR3|AT1G68360|KNAT2,-1.4
hits,GO Biological Processes,19,GO:0031325,positive regulation of cellular metabolic process,19_GO:0048518 positive regulation of biological process,-3.1,2.1,3.7,18982,766,257,22,8.6,1.7,816622|816816|816875|817689|818199|818273|818843|819150|819562|823914|824138|827479|827568|828144|831348|831648|832914|834442|834757|841047|841095|843704,ERF53|bZIP6|ICK1|LBD14|ABI5|SIGF|LBD16|LBD18|NAC047|MYB94|bZIP5|LIL3:1|TCP2|NAC069|DEL2|MYB56|AT5G28300|GLK2|LIL3:2|AT1G44830|ABF2|CDKD1;1,-1.4
hits,GO Biological Processes,19,GO:0046777,protein autophosphorylation,19_GO:0008152 metabolic process,-3.1,3.7,4.3,18982,180,257,9,3.5,1.1,821164|829541|832466|836091|839853|841777|842064|842065|843915,AT3G03770|OST1|AT5G24010|AT5G59700|RKF1|AT1G53420|AT1G56120|AT1G56130|CLV1,-1.4
hits,GO Biological Processes,19,GO:0042362,fat-soluble vitamin biosynthetic process,19_GO:0008152 metabolic process,-3.1,16,6.5,18982,14,257,3,1.2,0.67,827479|834757|842354,LIL3:1|LIL3:2|ABC4,-1.4
hits,GO Biological Processes,19,GO:0006775,fat-soluble vitamin metabolic process,19_GO:0008152 metabolic process,-3.1,16,6.5,18982,14,257,3,1.2,0.67,827479|834757|842354,LIL3:1|LIL3:2|ABC4,-1.4
hits,GO Biological Processes,19,GO:0010628,positive regulation of gene expression,19_GO:0048518 positive regulation of biological process,-3.1,2.3,3.8,18982,571,257,18,7,1.6,816622|816816|817689|818199|818273|818843|819150|823914|824138|828144|831348|831648|832914|834442|835511|841047|841095|843704,ERF53|bZIP6|LBD14|ABI5|SIGF|LBD16|LBD18|MYB94|bZIP5|NAC069|DEL2|MYB56|AT5G28300|GLK2|MYB49|AT1G44830|ABF2|CDKD1;1,-1.4
hits,GO Biological Processes,19,GO:2000026,regulation of multicellular organismal development,19_GO:0032501 multicellular organismal process,-3.1,2.3,3.8,18982,571,257,18,7,1.6,816312|816538|817173|817587|817696|818199|827542|827568|828044|831001|831648|834442|836121|839901|840078|842953|843550|3769879,TAF14|PIL5|ER|CHAL|STH|ABI5|WRKY28|TCP2|FRI|CYC3B|MYB56|GLK2|AT5G59990|TCP24|BRX|RGL1|AT1G72180|BBX30,-1.4
hits,GO Biological Processes,19,GO:0042440,pigment metabolic process,19_GO:0008152 metabolic process,-3,3.6,4.2,18982,184,257,9,3.5,1.1,816538|826942|827479|829854|830372|831225|834442|834757|837479,PIL5|NYC1|LIL3:1|ACD2|NOL|PPH|GLK2|LIL3:2|PIF3,-1.4
hits,GO Biological Processes,19,GO:0051241,negative regulation of multicellular organismal process,19_GO:0048519 negative regulation of biological process,-3,4,4.3,18982,148,257,8,3.1,1.1,816538|817587|817696|818199|828044|831648|834442|842953,PIL5|CHAL|STH|ABI5|FRI|MYB56|GLK2|RGL1,-1.4
hits,GO Biological Processes,19,GO:0030497,fatty acid elongation,19_GO:0008152 metabolic process,-3,15,6.3,18982,15,257,3,1.2,0.67,819824|829836|839395,AT3G06470|HOS3-1|KCS1,-1.4
hits,GO Biological Processes,19,GO:1902456,regulation of stomatal opening,19_GO:0050789 regulation of biological process,-3,15,6.3,18982,15,257,3,1.2,0.67,817442|829541|837805,PK1B|OST1|OZS1,-1.4
hits,GO Biological Processes,19,GO:0009908,flower development,19_GO:0022414 reproductive process,-3,2.4,3.7,18982,487,257,16,6.2,1.5,817956|820793|824936|825287|828044|831648|834143|834442|835152|836121|839256|840368|842873|843388|2745896|3769879,ETT|IAA19|NTT|HDG1|FRI|MYB56|BEL1|GLK2|SWEET13|AT5G59990|HDG2|AT1G34640|AS2|KNAT2|MIF2|BBX30,-1.3
hits,GO Biological Processes,19,GO:0042493,response to drug,19_GO:0050896 response to stimulus,-2.9,2.4,3.7,18982,492,257,16,6.2,1.5,816909|817039|818199|819248|826714|827860|829541|830058|830401|831162|833746|837252|837805|841047|841557|842953,LYK4|WRKY60|ABI5|WRKY46|RDR2|AAT1|OST1|EDS5|AT5G05190|JAZ10|AT5G37670|AT1G07400|OZS1|AT1G44830|AT1G51340|RGL1,-1.3
hits,GO Biological Processes,19,GO:0010050,vegetative phase change,19_GO:0032501 multicellular organismal process,-2.9,14,6,18982,16,257,3,1.2,0.67,817956|828044|836166,ETT|FRI|ARF4,-1.3
hits,GO Biological Processes,19,GO:0001708,cell fate specification,19_GO:0032502 developmental process,-2.9,8.4,5.2,18982,35,257,4,1.6,0.77,817956|827542|834197|836166,ETT|WRKY28|AT5G41920|ARF4,-1.3
hits,GO Biological Processes,19,GO:0046677,response to antibiotic,19_GO:0050896 response to stimulus,-2.9,3,3.8,18982,274,257,11,4.3,1.3,817039|819248|826714|830058|830401|831162|833746|837252|837805|841047|842953,WRKY60|WRKY46|RDR2|EDS5|AT5G05190|JAZ10|AT5G37670|AT1G07400|OZS1|AT1G44830|RGL1,-1.3
hits,GO Biological Processes,19,GO:0048583,regulation of response to stimulus,19_GO:0050789 regulation of biological process,-2.8,2,3.4,18982,762,257,21,8.2,1.7,816312|816538|816622|817039|817696|817956|819248|827568|829541|829854|830058|830401|831162|831648|836596|837464|841047|841271|842953|843407|843915,TAF14|PIL5|ERF53|WRKY60|STH|ETT|WRKY46|TCP2|OST1|ACD2|EDS5|AT5G05190|JAZ10|MYB56|ABR1|NIMIN-3|AT1G44830|JAZ4|RGL1|TIFY7|CLV1,-1.2
hits,GO Biological Processes,19,GO:0048438,floral whorl development,19_GO:0022414 reproductive process,-2.8,3.3,3.9,18982,201,257,9,3.5,1.1,820793|824936|831648|834143|835152|840368|842873|843388|2745896,IAA19|NTT|MYB56|BEL1|SWEET13|AT1G34640|AS2|KNAT2|MIF2,-1.1
hits,GO Biological Processes,19,GO:0009736,cytokinin-activated signaling pathway,19_GO:0023052 signaling,-2.7,5.7,4.4,18982,65,257,5,1.9,0.86,814707|840078|842288|843165|843388,RR14|BRX|ARR3|AT1G68360|KNAT2,-1.1
hits,GO Biological Processes,19,GO:1990069,stomatal opening,19_GO:0009987 cellular process,-2.7,12,5.4,18982,19,257,3,1.2,0.67,817442|829541|837805,PK1B|OST1|OZS1,-1.1
hits,GO Biological Processes,19,GO:2000022,regulation of jasmonic acid mediated signaling pathway,19_GO:0023052 signaling,-2.6,7,4.6,18982,42,257,4,1.6,0.77,819248|831162|841271|843407,WRKY46|JAZ10|JAZ4|TIFY7,-1
hits,GO Biological Processes,19,GO:0048437,floral organ development,19_GO:0022414 reproductive process,-2.6,2.9,3.6,18982,255,257,10,3.9,1.2,820793|825287|831648|834143|835152|839256|840368|842873|843388|2745896,IAA19|HDG1|MYB56|BEL1|SWEET13|HDG2|AT1G34640|AS2|KNAT2|MIF2,-1
hits,GO Biological Processes,19,GO:0071368,cellular response to cytokinin stimulus,19_GO:0050896 response to stimulus,-2.6,5.3,4.2,18982,70,257,5,1.9,0.86,814707|840078|842288|843165|843388,RR14|BRX|ARR3|AT1G68360|KNAT2,-1
hits,GO Biological Processes,19,GO:0010604,positive regulation of macromolecule metabolic process,19_GO:0048518 positive regulation of biological process,-2.6,2,3.2,18982,740,257,20,7.8,1.7,816622|816816|816875|817689|818199|818273|818843|819150|823914|824138|827568|828144|831348|831648|832914|834442|835511|841047|841095|843704,ERF53|bZIP6|ICK1|LBD14|ABI5|SIGF|LBD16|LBD18|MYB94|bZIP5|TCP2|NAC069|DEL2|MYB56|AT5G28300|GLK2|MYB49|AT1G44830|ABF2|CDKD1;1,-0.99
hits,GO Biological Processes,19,GO:0010380,regulation of chlorophyll biosynthetic process,19_GO:0050789 regulation of biological process,-2.6,11,5.1,18982,21,257,3,1.2,0.67,827479|834442|834757,LIL3:1|GLK2|LIL3:2,-0.99
hits,GO Biological Processes,19,GO:0009751,response to salicylic acid,19_GO:0050896 response to stimulus,-2.5,3.3,3.7,18982,177,257,8,3.1,1.1,817039|819248|826714|830058|830401|831162|841047|842953,WRKY60|WRKY46|RDR2|EDS5|AT5G05190|JAZ10|AT1G44830|RGL1,-0.96
hits,GO Biological Processes,19,GO:0022603,regulation of anatomical structure morphogenesis,19_GO:0032502 developmental process,-2.5,3.3,3.6,18982,179,257,8,3.1,1.1,817173|819077|824293|827568|831813|839901|840052|843915,ER|ARAC9|ROP1|TCP2|OFP1|TCP24|ROPGEF14|CLV1,-0.94
hits,GO Biological Processes,19,GO:1901463,regulation of tetrapyrrole biosynthetic process,19_GO:0050789 regulation of biological process,-2.5,10,5,18982,22,257,3,1.2,0.67,827479|834442|834757,LIL3:1|GLK2|LIL3:2,-0.94
hits,GO Biological Processes,19,GO:0009639,response to red or far red light,19_GO:0050896 response to stimulus,-2.5,3,3.5,18982,220,257,9,3.5,1.1,816538|817696|819292|825382|827319|827568|837479|839300|842288,PIL5|STH|PRR9|PIL2|PHYD|TCP2|PIF3|HFR1|ARR3,-0.93
hits,GO Biological Processes,19,GO:0048580,regulation of post-embryonic development,19_GO:0032501 multicellular organismal process,-2.5,2.4,3.3,18982,400,257,13,5.1,1.4,816312|816538|817587|817696|818199|827568|828044|831001|831648|834442|836121|842953|3769879,TAF14|PIL5|CHAL|STH|ABI5|TCP2|FRI|CYC3B|MYB56|GLK2|AT5G59990|RGL1|BBX30,-0.92
hits,GO Biological Processes,19,GO:0048646,anatomical structure formation involved in morphogenesis,19_GO:0032502 developmental process,-2.4,3,3.5,18982,225,257,9,3.5,1.1,816875|818843|819150|825111|827568|834197|836269|839901|843388,ICK1|LBD16|LBD18|CR4|TCP2|AT5G41920|PXY|TCP24|KNAT2,-0.88
hits,KEGG Pathway,24,ko00195,Photosynthesis,,-2.4,4.9,3.9,18982,76,257,5,1.9,0.86,826892|836751|838400|840021|844789,PSAL|FNR1|PSAD-2|PSAF|atpF,-0.88
hits,KEGG Pathway,24,ath00195,Photosynthesis,,-2.4,4.9,3.9,18982,76,257,5,1.9,0.86,826892|836751|838400|840021|844789,PSAL|FNR1|PSAD-2|PSAF|atpF,-0.88
hits,KEGG Pathway,24,ath00860,Porphyrin and chlorophyll metabolism,,-2.4,6.3,4.3,18982,47,257,4,1.6,0.77,826942|829854|830372|839472,NYC1|ACD2|NOL|HCAR,-0.88
