Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0015833,peptide transport,19_GO:0051179 localization,-8.1,1.7,6.2,18982,613,2029,112,5.5,0.51,815211|815960|816165|816289|816310|816386|816425|816623|817387|817439|818086|818180|818760|819108|819687|819896|820088|820278|820355|821248|821641|821868|822103|822311|822326|822329|822375|824017|824037|824071|824109|824118|824352|824405|824604|824668|824860|825071|825257|825376|825488|826193|827055|827302|827637|827789|827864|828105|828491|828812|829118|829427|829694|830005|830382|830435|830452|830702|830707|831021|831043|831565|831810|832102|832340|832341|832536|832786|834108|834184|834199|834483|834614|834730|835297|835429|835435|835439|836105|836309|836318|836325|836402|836484|836603|836748|837130|837378|837791|838077|838737|839128|839210|839305|839374|839629|839749|839800|840060|840321|841312|842301|842497|843093|843918|844334|844339|844407|2745525|2745966|3768764|3770411,VPS2.1|VSR4|TOC132|VPS35A|ATSLY1|SCY1|AT2G19080|PSB29|AT2G28390|OEP16-1|NPSN11|TIM44-2|AT2G41620|EMB2766|AT3G05230|ERMO2|AT3G09320|AT3G11070|SYP121|PEX19-1|AT3G20920|ARFC1|AT3G25120|AT3G26935|TOM20-3|AT3G27100|GC6|AT3G48570|AT3G48760|AT3G49100|NACA2|AT3G49560|AT3G51890|SYP122|SAC3C|AT3G55020|AT3G56930|AT3G59020|AT3G60860|ROC4|RANGAP1|AT4G00840|AT4G14160|IMPA-2|VPS25|GSNAP|ZAC|AT4G01810|AT4G23910|VPS22|AT4G29950|AT4G32910|AT4G35410|AT4G38490|TOC34|AT5G05520|MOS7|SYP132|MPB2C|AT5G11490|AT5G11710|XPO1A|RABC2A|emb2734|alpha-ADR|AT5G22780|AT5G24650|AT5G27280|AT5G41060|CIP1|AT5G41940|VPS2.2|RABA1c|VAM3|GB1|AT5G53480|VPS26A|AT5G53570|AT5G59840|AT5G61880|AT5G61970|OXA1|PEX14|AT5G63640|LIP1|RMR1|AT1G06210|SYP111|KEU|AT1G15130|AT1G21380|AT1G25420|AT1G26690|AT1G01910|Tic20-I|TOM20-2|SYP61|PEX7|AT1G31730|AT1G34220|AT1G48900|AT1G60070|AT1G62020|AT1G67680|VPS35B|ATERDJ2A|AT1G79990|SAR3|AT2G14255|ZR3|AT3G08943|SD3,-5.3,hits
GO Biological Processes,19,GO:0090150,establishment of protein localization to membrane,19_GO:0051179 localization,-8.1,3,6.8,18982,101,2029,32,1.6,0.28,816386|816623|820088|820278|820355|821248|821641|822103|822311|822326|824017|824037|824071|824109|824118|824405|824860|825257|826193|830435|832536|834108|835297|836318|836325|838077|839305|839629|841312|843093|844334|2745525,SCY1|PSB29|AT3G09320|AT3G11070|SYP121|PEX19-1|AT3G20920|AT3G25120|AT3G26935|TOM20-3|AT3G48570|AT3G48760|AT3G49100|NACA2|AT3G49560|SYP122|AT3G56930|AT3G60860|AT4G00840|AT5G05520|AT5G24650|AT5G41060|GB1|AT5G61970|OXA1|AT1G15130|AT1G01910|TOM20-2|AT1G48900|AT1G67680|ATERDJ2A|AT2G14255,-5.3,hits
GO Biological Processes,19,GO:0042886,amide transport,19_GO:0051179 localization,-8,1.7,6.1,18982,630,2029,114,5.6,0.51,815211|815960|816165|816289|816310|816386|816425|816623|817387|817439|818086|818180|818760|819108|819687|819896|820088|820278|820355|821248|821641|821868|822103|822311|822326|822329|822375|824017|824037|824071|824109|824118|824352|824405|824604|824668|824860|825071|825257|825376|825488|826193|827055|827302|827637|827789|827864|828105|828491|828812|829118|829427|829694|830005|830382|830435|830452|830702|830707|831021|831043|831565|831810|832102|832340|832341|832536|832786|834108|834184|834199|834483|834614|834730|835297|835429|835435|835439|836105|836309|836318|836325|836402|836484|836603|836748|836770|837130|837378|837791|838077|838737|839128|839210|839305|839374|839629|839749|839800|840060|840321|841312|842301|842497|843093|843918|844192|844334|844339|844407|2745525|2745966|3768764|3770411,VPS2.1|VSR4|TOC132|VPS35A|ATSLY1|SCY1|AT2G19080|PSB29|AT2G28390|OEP16-1|NPSN11|TIM44-2|AT2G41620|EMB2766|AT3G05230|ERMO2|AT3G09320|AT3G11070|SYP121|PEX19-1|AT3G20920|ARFC1|AT3G25120|AT3G26935|TOM20-3|AT3G27100|GC6|AT3G48570|AT3G48760|AT3G49100|NACA2|AT3G49560|AT3G51890|SYP122|SAC3C|AT3G55020|AT3G56930|AT3G59020|AT3G60860|ROC4|RANGAP1|AT4G00840|AT4G14160|IMPA-2|VPS25|GSNAP|ZAC|AT4G01810|AT4G23910|VPS22|AT4G29950|AT4G32910|AT4G35410|AT4G38490|TOC34|AT5G05520|MOS7|SYP132|MPB2C|AT5G11490|AT5G11710|XPO1A|RABC2A|emb2734|alpha-ADR|AT5G22780|AT5G24650|AT5G27280|AT5G41060|CIP1|AT5G41940|VPS2.2|RABA1c|VAM3|GB1|AT5G53480|VPS26A|AT5G53570|AT5G59840|AT5G61880|AT5G61970|OXA1|PEX14|AT5G63640|LIP1|RMR1|FOLT1|AT1G06210|SYP111|KEU|AT1G15130|AT1G21380|AT1G25420|AT1G26690|AT1G01910|Tic20-I|TOM20-2|SYP61|PEX7|AT1G31730|AT1G34220|AT1G48900|AT1G60070|AT1G62020|AT1G67680|VPS35B|AT1G78560|ATERDJ2A|AT1G79990|SAR3|AT2G14255|ZR3|AT3G08943|SD3,-5.3,hits
GO Biological Processes,19,GO:1901607,alpha-amino acid biosynthetic process,19_GO:0008152 metabolic process,-8,2.4,6.5,18982,185,2029,47,2.3,0.33,815134|816232|816271|816513|816758|818566|818721|819152|819608|819654|819954|820660|821812|822186|824484|824825|824923|825159|825259|825376|828213|828226|829387|829510|830897|830959|831169|831255|831490|831522|833841|834407|834660|835466|836210|836509|836707|838352|838431|839103|840006|841405|841665|842038|842175|844395|844399,AT2G05830|HSK|ATSERAT3;1|AT2G19940|AAT|P5CS1|GLU2|DHDPS2|THA2|CYSD1|ADT2|AT3G14390|IGPD|HMT-1|NodGS|AT3G56580|NAGK|AT3G59890|DHDPS1|ROC4|GLB1|AT4G02610|SHM3|AGD2|HPA1|AT5G10920|AK-LYS1|CARAB-AK-LYS|VAT1|MYB43|TSBtype2|ARD4|DELTA-OAT|AT5G53850|MYB34|HDH|ATBCAT-5|PGDH|MAML-4|ASB1|IMD3|MTK|ABA2|AT1G55880|ATP-PRT1|IMD2|WIN1,-5.3,hits
GO Biological Processes,19,GO:0006520,cellular amino acid metabolic process,19_GO:0008152 metabolic process,-7.8,1.8,6.1,18982,431,2029,85,4.2,0.44,815134|816149|816232|816271|816513|816758|817221|817952|818402|818566|818721|818910|819138|819152|819608|819617|819654|819954|820196|820660|821812|822186|822573|824484|824825|824923|825159|825259|825376|826624|826967|828213|828226|828459|828736|828798|829387|829510|829623|830084|830789|830897|830959|831126|831169|831255|831490|831522|831738|832075|832800|833613|833841|834363|834407|834660|835466|836210|836373|836509|836512|836550|836707|836744|837058|837166|837757|838352|838431|839103|839120|839866|840006|841021|841308|841405|841665|841998|842038|842175|843587|843855|844282|844395|844399,AT2G05830|ADC1|HSK|ATSERAT3;1|AT2G19940|AAT|AT2G26800|AT2G33840|PDX1.1|P5CS1|GLU2|AT-P4H-1|AT2G45300|DHDPS2|THA2|AT3G04600|CYSD1|ADT2|PAL4|AT3G14390|IGPD|HMT-1|CM1|NodGS|AT3G56580|NAGK|AT3G59890|DHDPS1|ROC4|AT4G10320|AT4G13360|GLB1|AT4G02610|AT4G23590|emb1027|AT4G26910|SHM3|AGD2|ADC2|AT4G39280|AT5G09300|HPA1|AT5G10920|DiT1|AK-LYS1|CARAB-AK-LYS|VAT1|MYB43|RSR4|ASP2|AT5G27410|AT5G36160|TSBtype2|ETFBETA|ARD4|DELTA-OAT|AT5G53850|MYB34|ALDH12A1|HDH|FCLY|DIT2.1|ATBCAT-5|AT5G66120|UGT75B1|AT1G06550|AT1G12050|PGDH|MAML-4|ASB1|OVA9|AT1G29880|IMD3|AT1G44180|AT1G48860|MTK|ABA2|BCDH BETA1|AT1G55880|ATP-PRT1|AT1G72550|AT1G75180|ALDH5F1|IMD2|WIN1,-5.2,hits
GO Biological Processes,19,GO:0072657,protein localization to membrane,19_GO:0051179 localization,-7.2,2.6,6.3,18982,125,2029,35,1.7,0.29,816386|816623|820088|820278|820355|821248|821641|821868|822103|822311|822326|824017|824037|824071|824109|824118|824405|824860|825257|826193|830435|832536|833470|833705|834108|835297|836318|836325|838077|839305|839629|841312|843093|844334|2745525,SCY1|PSB29|AT3G09320|AT3G11070|SYP121|PEX19-1|AT3G20920|ARFC1|AT3G25120|AT3G26935|TOM20-3|AT3G48570|AT3G48760|AT3G49100|NACA2|AT3G49560|SYP122|AT3G56930|AT3G60860|AT4G00840|AT5G05520|AT5G24650|AT5G35160|AT5G37310|AT5G41060|GB1|AT5G61970|OXA1|AT1G15130|AT1G01910|TOM20-2|AT1G48900|AT1G67680|ATERDJ2A|AT2G14255,-4.7,hits
KEGG Pathway,24,ko04144,Endocytosis,,-7.2,2.5,6.2,18982,142,2029,38,1.9,0.3,815211|816289|817306|818331|819717|820233|820419|821573|825257|826558|826789|827512|827637|827864|828087|828782|828812|829733|830818|831043|832340|832341|833946|834483|835435|836105|837490|837603|837958|838077|838801|838880|839128|839301|840321|841301|841658|843509,VPS2.1|VPS35A|SKD1|AGD7|CPA|VPS60.1|ELC|EHD1|AT3G60860|RABG3A|PLDGAMMA2|AGD8|VPS25|ZAC|CRK|EXT-like|VPS22|PLDDELTA|MTHSC70-2|AT5G11710|alpha-ADR|AT5G22780|GNL1|VPS2.2|VPS26A|AT5G59840|RAB11c|AMSH2|GN|AT1G15130|PIP5K1|RABG3B|AT1G25420|EDA10|AT1G34220|AMSH1|RABG3d|CPB,-4.7,hits
KEGG Pathway,24,ath04144,Endocytosis,,-7.2,2.5,6.2,18982,142,2029,38,1.9,0.3,815211|816289|817306|818331|819717|820233|820419|821573|825257|826558|826789|827512|827637|827864|828087|828782|828812|829733|830818|831043|832340|832341|833946|834483|835435|836105|837490|837603|837958|838077|838801|838880|839128|839301|840321|841301|841658|843509,VPS2.1|VPS35A|SKD1|AGD7|CPA|VPS60.1|ELC|EHD1|AT3G60860|RABG3A|PLDGAMMA2|AGD8|VPS25|ZAC|CRK|EXT-like|VPS22|PLDDELTA|MTHSC70-2|AT5G11710|alpha-ADR|AT5G22780|GNL1|VPS2.2|VPS26A|AT5G59840|RAB11c|AMSH2|GN|AT1G15130|PIP5K1|RABG3B|AT1G25420|EDA10|AT1G34220|AMSH1|RABG3d|CPB,-4.7,hits
GO Biological Processes,19,GO:1901605,alpha-amino acid metabolic process,19_GO:0008152 metabolic process,-6.9,2,5.8,18982,302,2029,63,3.1,0.39,815134|816149|816232|816271|816513|816758|817221|818566|818721|818910|819152|819608|819654|819954|820196|820660|821812|822186|824484|824825|824923|825159|825259|825376|826967|828213|828226|828798|829387|829510|829623|830897|830959|831126|831169|831255|831490|831522|832075|833613|833841|834363|834407|834660|835466|836210|836373|836509|836550|836707|837166|837757|838352|838431|839103|840006|841405|841665|842038|842175|844282|844395|844399,AT2G05830|ADC1|HSK|ATSERAT3;1|AT2G19940|AAT|AT2G26800|P5CS1|GLU2|AT-P4H-1|DHDPS2|THA2|CYSD1|ADT2|PAL4|AT3G14390|IGPD|HMT-1|NodGS|AT3G56580|NAGK|AT3G59890|DHDPS1|ROC4|AT4G13360|GLB1|AT4G02610|AT4G26910|SHM3|AGD2|ADC2|HPA1|AT5G10920|DiT1|AK-LYS1|CARAB-AK-LYS|VAT1|MYB43|ASP2|AT5G36160|TSBtype2|ETFBETA|ARD4|DELTA-OAT|AT5G53850|MYB34|ALDH12A1|HDH|DIT2.1|ATBCAT-5|AT1G06550|AT1G12050|PGDH|MAML-4|ASB1|IMD3|MTK|ABA2|AT1G55880|ATP-PRT1|ALDH5F1|IMD2|WIN1,-4.3,hits
GO Biological Processes,19,GO:0006612,protein targeting to membrane,19_GO:0051179 localization,-5.8,3.1,5.7,18982,64,2029,21,1,0.22,816386|816623|820088|820355|821248|821641|822311|824017|824037|824071|824109|824405|824860|826193|834108|836318|839305|841312|843093|844334|2745525,SCY1|PSB29|AT3G09320|SYP121|PEX19-1|AT3G20920|AT3G26935|AT3G48570|AT3G48760|AT3G49100|NACA2|SYP122|AT3G56930|AT4G00840|AT5G41060|AT5G61970|AT1G01910|AT1G48900|AT1G67680|ATERDJ2A|AT2G14255,-3.3,hits
GO Biological Processes,19,GO:0006605,protein targeting,19_GO:0051179 localization,-5.6,2,5.2,18982,226,2029,48,2.4,0.34,815960|816165|816386|816425|816623|817387|817439|818086|818180|819687|820088|820278|820355|821248|821641|822103|822311|822326|824017|824037|824071|824109|824118|824405|824860|825376|826193|830005|830382|830435|831043|832536|832786|834108|836309|836318|836325|836402|839305|839374|839629|839800|841312|843093|844334|2745525|2745966|3770411,VSR4|TOC132|SCY1|AT2G19080|PSB29|AT2G28390|OEP16-1|NPSN11|TIM44-2|AT3G05230|AT3G09320|AT3G11070|SYP121|PEX19-1|AT3G20920|AT3G25120|AT3G26935|TOM20-3|AT3G48570|AT3G48760|AT3G49100|NACA2|AT3G49560|SYP122|AT3G56930|ROC4|AT4G00840|AT4G38490|TOC34|AT5G05520|AT5G11710|AT5G24650|AT5G27280|AT5G41060|AT5G61880|AT5G61970|OXA1|PEX14|AT1G01910|Tic20-I|TOM20-2|PEX7|AT1G48900|AT1G67680|ATERDJ2A|AT2G14255|ZR3|SD3,-3.1,hits
GO Biological Processes,19,GO:0048583,regulation of response to stimulus,19_GO:0050789 regulation of biological process,-5.5,1.5,4.9,18982,762,2029,122,6,0.53,814670|814686|814812|816552|816623|816762|816775|816794|817055|817369|818540|818680|819108|819113|819242|819551|819674|819814|819956|820159|820264|820327|820355|820388|820442|820557|821055|821259|821297|821343|821705|822098|823426|823804|823916|824027|824032|824073|824268|824405|824408|824603|824711|824825|824897|824955|825257|825476|825890|825927|826869|827093|827272|827328|827367|827453|827493|827610|827788|828090|828303|828522|828706|828782|829143|829240|829654|829710|829733|829880|829901|829993|830060|830508|830556|830707|830863|831147|831938|831980|832270|832293|832618|833590|833946|834184|834307|834545|834599|834822|834892|835098|835379|835956|836163|836309|836385|836408|836582|837237|837346|837417|837583|837890|837956|837958|838899|838916|839301|839367|839529|839722|840471|841922|842072|843432|843693|844066|844083|844193|844407|10723040,PIN4|RGA1|MYB88|AT2G20330|PSB29|SR1|HB6|AGL17|PKL|AT2G28230|PGGT-I|RHC1A|EMB2766|AT2G45060|SPA1|AT3G03940|GID1A|CHR11|COL9|AT3G09980|AT3G10930|SPY|SYP121|AT3G12130|AT3G12620|FUS9|JAZ3|KIN10|AT3G01310|MOS4|AHP1|RIN4|JAZ11|PUB13|TCP14|IDN2|AT3G48710|PRXCB|RTH|SYP122|PAD4|AT3G54360|PBL1|AT3G56580|INO80|UVI4-LIKE|AT3G60860|GID1B|DDB1A|AT4G05590|CPR1|AHL20|PRL1|SPK1|AT4G16660|AT4G17420|AT4G17720|RLP51|JMJ14|RBP-DR1|EBS|SLY1|PEP|EXT-like|VEL1|SKB1|RAC3|NTL9|PLDDELTA|MYB73|SRFR1|LAZ1|AT4G39050|AT5G06210|CIPK15|MPB2C|AT5G10010|WRKY75|AT5G18200|CHR17|AT5G22090|RIN1|AT5G25440|YAK1|GNL1|CIP1|AT5G42950|NPR3|GAS41|AT5G47710|BIR1|ELO3|TAP46|EXO70B1|SIZ1|AT5G61880|ELF5|RAC10|HAM1|UGT71C3|TIL1|NF-YC9|PP2A-2|HRS1|WRKY4|GN|CSN5A|PIN7|EDA10|AT1G02330|CRY2|AT1G28280|CDPK2|NF-YC3|AT1G56190|PIN3|PIN1|EFS|RFC3|RHM1|SAR3|AT4G22305,-3.1,hits
GO Biological Processes,19,GO:0010015,root morphogenesis,19_GO:0032501 multicellular organismal process,-5.5,1.9,5,18982,282,2029,56,2.8,0.36,814776|814929|814953|816533|818033|818116|818849|819124|819662|819671|820002|820333|821610|822011|823585|824309|824484|824860|825234|825442|826172|826983|827088|827983|828083|828208|828776|829019|829287|829861|830484|830515|831035|831147|831809|831874|832171|832846|833763|834200|834412|834578|834952|835690|835731|835913|836528|837346|837958|839103|839305|839364|840310|843432|843581|843779,AL6|RGF3|AIR3|RPT2b|AIR9|SRO1|AT2G42490|HAM1|Cand2|LRS1|KOB1|AT3G11600|UBP14|AT3G24240|CYP71|RHD4|NodGS|AT3G56930|HAM2|PRP3|PCN|AMT1;1|IBR10|EXPA17|RHS13|HAM3|SHV3|CAK1AT|UTr7|PLP1|DFB|AT5G06270|NOXY2|WRKY75|EXO70A1|NAKR1|XIK|TOPP8|SOS4|AT5G41950|MYA2|maMYB|AT5G48940|OLI2|EXPA14|LRL3|PI-4KBETA1|TIL1|GN|ASB1|AT1G01910|AT1G02410|AT1G34110|PIN3|AT1G72490|XXT5,-3,hits
GO Biological Processes,19,GO:1905392,plant organ morphogenesis,19_GO:0032501 multicellular organismal process,-5.4,1.7,4.9,18982,444,2029,79,3.9,0.43,814776|814929|814953|815269|816533|817403|817788|818033|818116|818849|819124|819662|819671|819674|820002|820333|820736|821610|821849|822011|823585|824229|824309|824484|824860|825234|825442|825476|826172|826983|827088|827983|828083|828208|828776|829019|829287|829790|829861|829872|830453|830484|830515|831035|831147|831518|831541|831809|831874|832171|832846|833763|834200|834412|834578|834952|835098|835421|835690|835731|835913|836528|837346|837958|838899|839103|839286|839305|839364|839529|840310|841072|841645|843141|843314|843432|843581|843693|843779,AL6|RGF3|AIR3|HEN2|RPT2b|RAP2.7|AT2G32280|AIR9|SRO1|AT2G42490|HAM1|Cand2|LRS1|GID1A|KOB1|AT3G11600|AT3G15070|UBP14|TSO1|AT3G24240|CYP71|DWF4|RHD4|NodGS|AT3G56930|HAM2|PRP3|GID1B|PCN|AMT1;1|IBR10|EXPA17|RHS13|HAM3|SHV3|CAK1AT|UTr7|ROT3|PLP1|AT4G37180|CPD|DFB|AT5G06270|NOXY2|WRKY75|KAN|DOT2|EXO70A1|NAKR1|XIK|TOPP8|SOS4|AT5G41950|MYA2|maMYB|AT5G48940|ELO3|BOB1|OLI2|EXPA14|LRL3|PI-4KBETA1|TIL1|GN|CSN5A|ASB1|AXR1|AT1G01910|AT1G02410|CRY2|AT1G34110|ATUBC2-1|ATHB-15|IDD14|ATHB13|PIN3|AT1G72490|PIN1|XXT5,-3,hits
GO Biological Processes,19,GO:0072594,establishment of protein localization to organelle,19_GO:0051179 localization,-5.1,1.9,4.8,18982,256,2029,51,2.5,0.35,815960|816165|816386|816425|816623|817387|817439|818086|818180|818760|819108|819687|820278|821248|821641|822103|822326|824017|824071|824118|825071|825376|825488|827302|827637|828812|829427|830382|830435|830452|831043|832102|832536|832786|834184|835429|836309|836318|836325|836402|838077|839305|839374|839629|839800|841312|843093|844334|2745966|3768764|3770411,VSR4|TOC132|SCY1|AT2G19080|PSB29|AT2G28390|OEP16-1|NPSN11|TIM44-2|AT2G41620|EMB2766|AT3G05230|AT3G11070|PEX19-1|AT3G20920|AT3G25120|TOM20-3|AT3G48570|AT3G49100|AT3G49560|AT3G59020|ROC4|RANGAP1|IMPA-2|VPS25|VPS22|AT4G32910|TOC34|AT5G05520|MOS7|AT5G11710|emb2734|AT5G24650|AT5G27280|CIP1|AT5G53480|AT5G61880|AT5G61970|OXA1|PEX14|AT1G15130|AT1G01910|Tic20-I|TOM20-2|PEX7|AT1G48900|AT1G67680|ATERDJ2A|ZR3|AT3G08943|SD3,-2.7,hits
KEGG Pathway,24,ko01230,Biosynthesis of amino acids,,-5,1.9,4.8,18982,251,2029,50,2.5,0.34,816232|816271|816513|816758|816781|817505|818220|818566|819137|819138|819152|819608|819654|819954|820461|820660|821812|822573|824216|824923|825159|825259|828226|828459|829387|829510|830897|830959|831169|831255|831490|832075|833613|833841|835764|836488|836509|836706|836707|836744|838352|838431|839103|840006|841308|842038|842072|842175|844395|844399,HSK|ATSERAT3;1|AT2G19940|AAT|PFK5|ENOC|FBA6|P5CS1|AT2G45290|AT2G45300|DHDPS2|THA2|CYSD1|ADT2|PGK1|AT3G14390|IGPD|CM1|AT3G50520|NAGK|AT3G59890|DHDPS1|AT4G02610|AT4G23590|SHM3|AGD2|HPA1|AT5G10920|AK-LYS1|CARAB-AK-LYS|VAT1|ASP2|AT5G36160|TSBtype2|PFK7|AT5G63680|HDH|LINC4|ATBCAT-5|AT5G66120|PGDH|MAML-4|ASB1|IMD3|AT1G48860|AT1G55880|AT1G56190|ATP-PRT1|IMD2|WIN1,-2.6,hits
KEGG Pathway,24,ath01230,Biosynthesis of amino acids,,-5,1.9,4.8,18982,251,2029,50,2.5,0.34,816232|816271|816513|816758|816781|817505|818220|818566|819137|819138|819152|819608|819654|819954|820461|820660|821812|822573|824216|824923|825159|825259|828226|828459|829387|829510|830897|830959|831169|831255|831490|832075|833613|833841|835764|836488|836509|836706|836707|836744|838352|838431|839103|840006|841308|842038|842072|842175|844395|844399,HSK|ATSERAT3;1|AT2G19940|AAT|PFK5|ENOC|FBA6|P5CS1|AT2G45290|AT2G45300|DHDPS2|THA2|CYSD1|ADT2|PGK1|AT3G14390|IGPD|CM1|AT3G50520|NAGK|AT3G59890|DHDPS1|AT4G02610|AT4G23590|SHM3|AGD2|HPA1|AT5G10920|AK-LYS1|CARAB-AK-LYS|VAT1|ASP2|AT5G36160|TSBtype2|PFK7|AT5G63680|HDH|LINC4|ATBCAT-5|AT5G66120|PGDH|MAML-4|ASB1|IMD3|AT1G48860|AT1G55880|AT1G56190|ATP-PRT1|IMD2|WIN1,-2.6,hits
GO Biological Processes,19,GO:0070646,protein modification by small protein removal,19_GO:0008152 metabolic process,-4.9,2.5,5,18982,89,2029,24,1.2,0.24,817241|817278|819671|819895|820662|821202|821610|822329|825286|825469|827462|828671|830548|831275|832588|835727|835971|837603|838899|839241|839705|840956|841301|841596,FUS12|OTLD1|LRS1|AT3G07090|UBP25|AT3G02070|UBP14|AT3G27100|FUS6|AT3G62940|AT4G17486|AT4G25660|UBP12|COP13|AT5G25170|CSN6A|AT5G58575|AMSH2|CSN5A|FUS5|AT1G28120|AT1G43690|AMSH1|UBP6,-2.5,hits
GO Biological Processes,19,GO:0033365,protein localization to organelle,19_GO:0051179 localization,-4.4,1.7,4.4,18982,305,2029,56,2.8,0.36,815960|816165|816386|816425|816623|817387|817439|818086|818180|818760|819108|819687|820278|821248|821641|821868|822103|822326|824017|824071|824118|824589|825071|825376|825488|827302|827637|828812|829427|830382|830435|830452|831043|831919|832102|832536|832786|834184|835297|835429|836309|836318|836325|836402|838077|839305|839374|839629|839800|841312|843093|843909|844334|2745966|3768764|3770411,VSR4|TOC132|SCY1|AT2G19080|PSB29|AT2G28390|OEP16-1|NPSN11|TIM44-2|AT2G41620|EMB2766|AT3G05230|AT3G11070|PEX19-1|AT3G20920|ARFC1|AT3G25120|TOM20-3|AT3G48570|AT3G49100|AT3G49560|SCR|AT3G59020|ROC4|RANGAP1|IMPA-2|VPS25|VPS22|AT4G32910|TOC34|AT5G05520|MOS7|AT5G11710|JKD|emb2734|AT5G24650|AT5G27280|CIP1|GB1|AT5G53480|AT5G61880|AT5G61970|OXA1|PEX14|AT1G15130|AT1G01910|Tic20-I|TOM20-2|PEX7|AT1G48900|AT1G67680|AT1G75760|ATERDJ2A|ZR3|AT3G08943|SD3,-2.1,hits
GO Biological Processes,19,GO:0048364,root development,19_GO:0032501 multicellular organismal process,-4.4,1.5,4.2,18982,558,2029,90,4.4,0.46,814670|814776|814812|814929|814953|816395|816533|817055|818033|818116|818213|818566|818849|819124|819662|819671|820002|820333|821259|821324|821610|822011|823585|824269|824309|824484|824589|824860|825234|825400|825442|825517|826172|826983|827088|827272|827983|828083|828208|828542|828776|828783|829019|829287|829861|830313|830484|830515|831035|831147|831267|831541|831809|831874|831919|832171|832846|833763|834200|834412|834578|834952|835616|835690|835731|835913|836020|836528|837277|837346|837550|837637|837838|837890|837958|838573|838916|839062|839103|839305|839364|839367|840310|843314|843432|843581|843693|843779|844399|3766642,PIN4|AL6|MYB88|RGF3|AIR3|XTH21|RPT2b|PKL|AIR9|SRO1|GRF3|P5CS1|AT2G42490|HAM1|Cand2|LRS1|KOB1|AT3G11600|KIN10|XPL1|UBP14|AT3G24240|CYP71|AT3G51050|RHD4|NodGS|SCR|AT3G56930|HAM2|AT3G62270|PRP3|GG1|PCN|AMT1;1|IBR10|PRL1|EXPA17|RHS13|HAM3|CIPK8|SHV3|MAP65-2|CAK1AT|UTr7|PLP1|ZAT6|DFB|AT5G06270|NOXY2|WRKY75|CHC1|DOT2|EXO70A1|NAKR1|JKD|XIK|TOPP8|SOS4|AT5G41950|MYA2|maMYB|AT5G48940|MAP65-1|OLI2|EXPA14|LRL3|COPT1|PI-4KBETA1|OBP2|TIL1|ECA3|SNRK2.4|AFB3|HRS1|GN|MP|PIN7|TNO1|ASB1|AT1G01910|AT1G02410|AT1G02330|AT1G34110|ATHB13|PIN3|AT1G72490|PIN1|XXT5|WIN1|GL22,-2,hits
GO Biological Processes,19,GO:0022622,root system development,19_GO:0032501 multicellular organismal process,-4.3,1.5,4.2,18982,559,2029,90,4.4,0.46,814670|814776|814812|814929|814953|816395|816533|817055|818033|818116|818213|818566|818849|819124|819662|819671|820002|820333|821259|821324|821610|822011|823585|824269|824309|824484|824589|824860|825234|825400|825442|825517|826172|826983|827088|827272|827983|828083|828208|828542|828776|828783|829019|829287|829861|830313|830484|830515|831035|831147|831267|831541|831809|831874|831919|832171|832846|833763|834200|834412|834578|834952|835616|835690|835731|835913|836020|836528|837277|837346|837550|837637|837838|837890|837958|838573|838916|839062|839103|839305|839364|839367|840310|843314|843432|843581|843693|843779|844399|3766642,PIN4|AL6|MYB88|RGF3|AIR3|XTH21|RPT2b|PKL|AIR9|SRO1|GRF3|P5CS1|AT2G42490|HAM1|Cand2|LRS1|KOB1|AT3G11600|KIN10|XPL1|UBP14|AT3G24240|CYP71|AT3G51050|RHD4|NodGS|SCR|AT3G56930|HAM2|AT3G62270|PRP3|GG1|PCN|AMT1;1|IBR10|PRL1|EXPA17|RHS13|HAM3|CIPK8|SHV3|MAP65-2|CAK1AT|UTr7|PLP1|ZAT6|DFB|AT5G06270|NOXY2|WRKY75|CHC1|DOT2|EXO70A1|NAKR1|JKD|XIK|TOPP8|SOS4|AT5G41950|MYA2|maMYB|AT5G48940|MAP65-1|OLI2|EXPA14|LRL3|COPT1|PI-4KBETA1|OBP2|TIL1|ECA3|SNRK2.4|AFB3|HRS1|GN|MP|PIN7|TNO1|ASB1|AT1G01910|AT1G02410|AT1G02330|AT1G34110|ATHB13|PIN3|AT1G72490|PIN1|XXT5|WIN1|GL22,-2,hits
GO Biological Processes,19,GO:0009064,glutamine family amino acid metabolic process,19_GO:0008152 metabolic process,-4.1,2.6,4.5,18982,64,2029,18,0.89,0.21,816149|816513|818566|818721|824484|824825|824923|828213|829623|830959|831126|832075|834660|836373|836550|841665|844282|844399,ADC1|AT2G19940|P5CS1|GLU2|NodGS|AT3G56580|NAGK|GLB1|ADC2|AT5G10920|DiT1|ASP2|DELTA-OAT|ALDH12A1|DIT2.1|ABA2|ALDH5F1|WIN1,-1.8,hits
GO Biological Processes,19,GO:1903320,regulation of protein modification by small protein conjugation or removal,19_GO:0050789 regulation of biological process,-4,3.9,4.9,18982,24,2029,10,0.49,0.16,816552|817278|818561|819671|822537|824955|829463|831230|838156|839367,AT2G20330|OTLD1|BPM3|LRS1|AAR3|UVI4-LIKE|CDC20.1|FZR3|AT1G15860|AT1G02330,-1.8,hits
