Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0006913,nucleocytoplasmic transport,19_GO:0051179 localization,-5.2,2.3,5.1,18982,109,2362,31,1.3,0.23,816198|817722|818760|818881|819108|819857|821174|822329|824161|824477|825071|825488|827302|827472|828491|828875|829427|830853|831565|832052|834184|835973|837448|837874|839517|840957|843032|843564|844268|844406|844407,TRN1|SAD2|AT2G41620|PP5.2|EMB2766|IMPA-1|THO7|AT3G27100|AT3G49990|LOS4|AT3G59020|RANGAP1|IMPA-2|MOS6|AT4G23910|AT4G27640|AT4G32910|NRPB4|XPO1A|RANGAP2|CIP1|RANBP1|IMPA-4|AT1G13160|IMPA-6|VIP1|AT1G67120|PUM23|NUA|RAE1|SAR3,-3,hits
GO Biological Processes,19,GO:0051169,nuclear transport,19_GO:0051179 localization,-5.2,2.3,5.1,18982,109,2362,31,1.3,0.23,816198|817722|818760|818881|819108|819857|821174|822329|824161|824477|825071|825488|827302|827472|828491|828875|829427|830853|831565|832052|834184|835973|837448|837874|839517|840957|843032|843564|844268|844406|844407,TRN1|SAD2|AT2G41620|PP5.2|EMB2766|IMPA-1|THO7|AT3G27100|AT3G49990|LOS4|AT3G59020|RANGAP1|IMPA-2|MOS6|AT4G23910|AT4G27640|AT4G32910|NRPB4|XPO1A|RANGAP2|CIP1|RANBP1|IMPA-4|AT1G13160|IMPA-6|VIP1|AT1G67120|PUM23|NUA|RAE1|SAR3,-3,hits
GO Biological Processes,19,GO:0043648,dicarboxylic acid metabolic process,19_GO:0008152 metabolic process,-5.2,2.4,5.1,18982,89,2362,27,1.1,0.22,814663|815842|816808|819009|819138|819152|820660|822573|824060|825159|827715|828222|829387|829609|830159|831126|831169|831255|831935|833535|836373|836550|836744|838924|841307|841308|844282,QPT|NAD-ME1|PMDH1|AT2G44040|AT2G45300|DHDPS2|AT3G14390|CM1|AAE3|AT3G59890|AK-HSDH II|NAD-ME2|SHM3|THY-2|DHS1|DiT1|AK-LYS1|CARAB-AK-LYS|GDH1|GS2|ALDH12A1|DIT2.1|AT5G66120|AT1G23160|EMB1144|AT1G48860|ALDH5F1,-3,hits
GO Biological Processes,19,GO:0044270,cellular nitrogen compound catabolic process,19_GO:0008152 metabolic process,-5.2,1.8,4.8,18982,261,2362,58,2.5,0.32,814663|815269|815840|816623|816781|817163|817505|817767|818204|818588|819550|820082|820461|820492|820624|823766|824599|824853|825025|825221|825335|825836|827413|828090|828132|828858|829034|829641|829675|830154|830853|831093|832129|832242|832834|833577|834261|834363|834380|834747|835735|835934|836300|836488|836558|837357|838162|839244|839567|839602|839890|840138|841200|842269|842303|843207|843900|844376,QPT|HEN2|ABH1|PSB29|PFK5|AT2G26230|ENOC|AT2G32070|URH1|HSPRO2|ECT1|PYK10|PGK1|ECT5|LSM1B|AT3G46210|WRI1|UBA2A|AT3G58560|CER7|RRP41|ALN|UGLYAH|RBP-DR1|AT4G02940|RRP41L|HXK1|XDH1|AT4G35220|CYP79B2|NRPB4|PYD2|NUDX19|LARP1a|emb1644|AT5G35910|XRN2|ETFBETA|UAH|LBA1|AT5G56350|TTL|Tudor2|AT5G63680|BETA-UP|DCP1|AT1G15920|AT1G02080|AT1G03140|GSTU13|NUDX25|PKp3|HXK3|MTR4|AT1G60080|NUDX1|XRN3|AT1G80360,-3,hits
GO Biological Processes,19,GO:0030490,maturation of SSU-rRNA,19_GO:0071840 cellular component organization or biogenesis,-5.1,3,5.3,18982,48,2362,18,0.76,0.18,819578|820129|821708|824290|824818|824866|828935|828962|831538|832869|834121|837299|837589|837821|838115|838345|840848|843564,AT3G04230|AT3G09720|AT3G21540|AT3G51270|AT3G56510|EDA7|AT4G28200|AT4G28450|TOZ|AT5G27990|AT5G41190|AT1G07840|AT1G10490|AT1G12650|PWP2|NOF1|AT1G42440|PUM23,-2.9,hits
GO Biological Processes,19,GO:0071806,protein transmembrane transport,19_GO:0051179 localization,-5,2.3,5,18982,101,2362,29,1.2,0.23,816386|816623|817429|817439|818152|818180|819256|819982|821641|824017|830005|831041|831638|832404|832645|832786|835165|836309|836325|836402|837205|838327|839374|839800|839805|841312|842040|2745966|3770411,SCY1|PSB29|ALB3|OEP16-1|AT2G35795|TIM44-2|OXA1L|AT3G07910|AT3G20920|AT3G48570|AT4G38490|TIM17-3|EMB1241|MIA40|PEX4|AT5G27280|CLPC1|AT5G61880|OXA1|PEX14|TIC110|TIM23-1|Tic20-I|PEX7|AT1G29310|AT1G48900|TIM50|ZR3|SD3,-2.8,hits
GO Biological Processes,19,GO:0009066,aspartate family amino acid metabolic process,19_GO:0008152 metabolic process,-4.9,2.7,5,18982,63,2362,21,0.89,0.19,815134|816232|819009|819152|819608|820166|820660|822186|825159|827715|828798|829452|830888|831169|831255|834407|835466|835598|836625|841405|844376,AT2G05830|HSK|AT2G44040|DHDPS2|THA2|OMR1|AT3G14390|HMT-1|AT3G59890|AK-HSDH II|AT4G26910|AT4G33150|ASN3|AK-LYS1|CARAB-AK-LYS|ARD4|AT5G53850|AT5G55070|ASN2|MTK|AT1G80360,-2.7,hits
GO Biological Processes,19,GO:0019439,aromatic compound catabolic process,19_GO:0008152 metabolic process,-4.9,1.7,4.6,18982,273,2362,59,2.5,0.32,815269|815840|816623|816781|817163|817505|817767|818204|818588|819550|820082|820461|820492|820624|823766|824599|824853|825025|825221|825335|825836|827413|828090|828132|828858|829034|829641|829675|830154|830853|832129|832242|832524|832834|833577|833613|834261|834363|834380|834747|835735|835934|836300|836488|837168|837357|838162|838289|839244|839567|839602|839890|840138|841200|842269|842303|843207|843900|844376,HEN2|ABH1|PSB29|PFK5|AT2G26230|ENOC|AT2G32070|URH1|HSPRO2|ECT1|PYK10|PGK1|ECT5|LSM1B|AT3G46210|WRI1|UBA2A|AT3G58560|CER7|RRP41|ALN|UGLYAH|RBP-DR1|AT4G02940|RRP41L|HXK1|XDH1|AT4G35220|CYP79B2|NRPB4|NUDX19|LARP1a|DMR6|emb1644|AT5G35910|AT5G36160|XRN2|ETFBETA|UAH|LBA1|AT5G56350|TTL|Tudor2|AT5G63680|PDS1|DCP1|AT1G15920|GSTU25|AT1G02080|AT1G03140|GSTU13|NUDX25|PKp3|HXK3|MTR4|AT1G60080|NUDX1|XRN3|AT1G80360,-2.7,hits
GO Biological Processes,19,GO:0040007,growth,19_GO:0040007 growth,-4.8,1.5,4.4,18982,653,2362,118,5,0.45,814776|816604|816747|817206|817987|818761|818982|819124|819314|819715|819814|819910|820002|820383|820408|820600|820907|820940|821324|821610|821676|821705|821884|822011|822270|822350|823585|824047|824309|824318|824860|824862|824863|825234|825905|826172|827091|827940|827983|828003|828087|828208|828440|828760|828776|828972|829139|829164|829321|829390|830000|830019|830169|830334|830453|830484|830628|830744|830912|830915|831071|831141|831411|831565|831736|831809|831822|831919|832073|832171|832846|833544|833590|833676|833996|834200|834412|834578|834784|834786|834952|835217|835379|835421|835519|835616|835702|835731|835934|836163|836504|836595|836699|836710|836773|836815|837388|838868|839305|839370|839401|839666|840218|840310|840336|841056|841733|842096|842601|843032|843232|843432|843468|843575|843756|843779|843911|844288,AL6|EXPB1|CSI1|KT1|WDR55|TFIIB|MPK6|HAM1|ABCB4|AT3G05500|CHR11|FHA2|KOB1|TET6|RBR1|RHD3|RALF23|RR1|XPL1|UBP14|MKK5|AHP1|AT3G23090|AT3G24240|AT3G26610|PUX1|CYP71|AT3G48860|RHD4|FER|AT3G56930|SIP2;1|PIP5K4|HAM2|IBR1|PCN|ATBET12|XT2|EXPA17|AT4G03260|CRK|HAM3|TET5|AT4G26540|SHV3|CKL6|VLN4|AT4G30410|BAT1|LUG|ROPGEF1|RPN10|HB16|AT5G04550|CPD|DFB|IPK2a|AT5G08450|PAS2|AIL6|AT5G11980|EMB3011|LNG1|XPO1A|EXPA9|EXO70A1|AT5G03500|JKD|ACL5|XIK|TOPP8|FIM5|YAK1|SEF|AT5G39990|AT5G41950|MYA2|maMYB|HAT2|AT5G47390|AT5G48940|EYE|TAP46|BOB1|AGD5|MAP65-1|AT5G56040|EXPA14|TTL|SIZ1|RSW3|CESA6|BAM1|CGR3|PLP3b|AT5G66815|MGP2|ATSAC1|AT1G01910|TAFII59|AN|STZ|GTL1|AT1G34110|AT1G34350|MCM2|CKS|NAS4|EXPA18|AT1G67120|MGP3|PIN3|POK|AT1G72430|TRM4|XXT5|TUB1|AtkdsA1,-2.6,hits
GO Biological Processes,19,GO:0010315,auxin efflux,19_GO:0023052 signaling,-4.8,4.8,5.6,18982,15,2362,9,0.38,0.13,814670|818265|819314|835813|838916|841785|843432|843693|844193,PIN4|ABCB1|ABCB4|EIR1|PIN7|MUM4|PIN3|PIN1|RHM1,-2.6,hits
GO Biological Processes,19,GO:0016053,organic acid biosynthetic process,19_GO:0008152 metabolic process,-4.8,1.5,4.4,18982,588,2362,108,4.6,0.43,815134|815160|816124|816232|816390|816513|816619|816758|816781|816966|817505|818326|818566|819009|819138|819152|819287|819326|819608|819654|819915|819954|820166|820461|820628|820660|820812|821135|822102|822140|822169|822186|822573|823948|824599|824727|824825|824923|825159|825376|825864|826919|827612|827715|828213|828226|828797|829034|829387|829609|830154|830159|830484|830888|830912|830959|831093|831169|831255|831490|831522|832326|832659|832800|832872|833002|833535|833841|834398|834407|834813|835258|835466|835603|835735|835778|836098|836210|836300|836488|836558|836625|836707|836744|837372|837953|838352|838431|838924|838940|839103|840006|840138|841200|841307|841308|841405|841665|841762|842096|842175|842561|843028|843830|843835|844002|844376|844395,AT2G05830|OPR3|KCS9|HSK|AT2G18750|AT2G19940|LIP1|AAT|PFK5|AT2G24300|ENOC|AT2G37500|P5CS1|AT2G44040|AT2G45300|DHDPS2|GulLO5|SDR3|THA2|CYSD1|AT3G07270|ADT2|OMR1|PGK1|FLU|AT3G14390|AT3G15690|DOX1|FaTA|LAG1|AOC3|HMT-1|CM1|GLDH|WRI1|P5CS2|AT3G56580|NAGK|AT3G59890|ROC4|AT4G05160|AT4G13050|IRX1|AK-HSDH II|GLB1|AT4G02610|AT-HF|HXK1|SHM3|THY-2|CYP79B2|DHS1|DFB|ASN3|PAS2|AT5G10920|PYD2|AK-LYS1|CARAB-AK-LYS|VAT1|MYB43|ADT5|GA3|AT5G27410|CYSD2|GME|GS2|TSBtype2|KCS20|ARD4|mtACP3|AT5G51830|AT5G53850|VTC5|AT5G56350|SERAT1;1|AT5G59770|MYB34|Tudor2|AT5G63680|BETA-UP|ASN2|ATBCAT-5|AT5G66120|FATB|AT1G13930|PGDH|MAML-4|AT1G23160|GGT1|ASB1|IMD3|PKp3|HXK3|EMB1144|AT1G48860|MTK|ABA2|DJ1B|NAS4|ATP-PRT1|KAS III|ABA4|AT1G74910|FAB1|OPR2|AT1G80360|IMD2,-2.6,hits
GO Biological Processes,19,GO:0046394,carboxylic acid biosynthetic process,19_GO:0008152 metabolic process,-4.8,1.5,4.4,18982,588,2362,108,4.6,0.43,815134|815160|816124|816232|816390|816513|816619|816758|816781|816966|817505|818326|818566|819009|819138|819152|819287|819326|819608|819654|819915|819954|820166|820461|820628|820660|820812|821135|822102|822140|822169|822186|822573|823948|824599|824727|824825|824923|825159|825376|825864|826919|827612|827715|828213|828226|828797|829034|829387|829609|830154|830159|830484|830888|830912|830959|831093|831169|831255|831490|831522|832326|832659|832800|832872|833002|833535|833841|834398|834407|834813|835258|835466|835603|835735|835778|836098|836210|836300|836488|836558|836625|836707|836744|837372|837953|838352|838431|838924|838940|839103|840006|840138|841200|841307|841308|841405|841665|841762|842096|842175|842561|843028|843830|843835|844002|844376|844395,AT2G05830|OPR3|KCS9|HSK|AT2G18750|AT2G19940|LIP1|AAT|PFK5|AT2G24300|ENOC|AT2G37500|P5CS1|AT2G44040|AT2G45300|DHDPS2|GulLO5|SDR3|THA2|CYSD1|AT3G07270|ADT2|OMR1|PGK1|FLU|AT3G14390|AT3G15690|DOX1|FaTA|LAG1|AOC3|HMT-1|CM1|GLDH|WRI1|P5CS2|AT3G56580|NAGK|AT3G59890|ROC4|AT4G05160|AT4G13050|IRX1|AK-HSDH II|GLB1|AT4G02610|AT-HF|HXK1|SHM3|THY-2|CYP79B2|DHS1|DFB|ASN3|PAS2|AT5G10920|PYD2|AK-LYS1|CARAB-AK-LYS|VAT1|MYB43|ADT5|GA3|AT5G27410|CYSD2|GME|GS2|TSBtype2|KCS20|ARD4|mtACP3|AT5G51830|AT5G53850|VTC5|AT5G56350|SERAT1;1|AT5G59770|MYB34|Tudor2|AT5G63680|BETA-UP|ASN2|ATBCAT-5|AT5G66120|FATB|AT1G13930|PGDH|MAML-4|AT1G23160|GGT1|ASB1|IMD3|PKp3|HXK3|EMB1144|AT1G48860|MTK|ABA2|DJ1B|NAS4|ATP-PRT1|KAS III|ABA4|AT1G74910|FAB1|OPR2|AT1G80360|IMD2,-2.6,hits
GO Biological Processes,19,GO:0065002,intracellular protein transmembrane transport,19_GO:0051179 localization,-4.7,2.3,4.8,18982,99,2362,28,1.2,0.22,816386|816623|817429|817439|818152|818180|819256|819982|821641|824017|831041|831638|832404|832645|832786|835165|836309|836325|836402|837205|838327|839374|839800|839805|841312|842040|2745966|3770411,SCY1|PSB29|ALB3|OEP16-1|AT2G35795|TIM44-2|OXA1L|AT3G07910|AT3G20920|AT3G48570|TIM17-3|EMB1241|MIA40|PEX4|AT5G27280|CLPC1|AT5G61880|OXA1|PEX14|TIC110|TIM23-1|Tic20-I|PEX7|AT1G29310|AT1G48900|TIM50|ZR3|SD3,-2.6,hits
GO Biological Processes,19,GO:0022613,ribonucleoprotein complex biogenesis,19_GO:0071840 cellular component organization or biogenesis,-4.7,1.5,4.4,18982,518,2362,97,4.1,0.41,815269|815372|815398|816198|816230|816260|816337|817128|817722|817987|818665|818871|819189|819355|819578|819904|819950|820129|820370|820415|820504|820615|821447|821500|821708|821800|822043|824161|824290|824716|824818|824866|824867|825035|825221|825524|825833|827493|828042|828136|828193|828935|828962|829156|830853|831063|831431|831538|831541|831565|832687|832834|832869|833577|834121|834182|834261|834877|835690|836220|836548|836899|837036|837182|837299|837361|837589|837821|837834|837874|838115|838345|839401|839468|839496|839567|839806|840053|840848|840982|841420|841731|841857|842269|842303|842312|842622|842682|842943|843032|843083|843564|843576|843900|844039|844119|2745580,HEN2|AT2G07696|AT2G07725|TRN1|EMB2762|AT2G17530|AT2G18220|AT2G25870|SAD2|WDR55|AT2G40700|AT2G42710|AT2G45810|DIM1A|AT3G04230|AT3G07170|AT3G07590|AT3G09720|AT3G11964|AT3G12370|AT3G01160|CID4|RBP47B|AT3G19630|AT3G21540|PMH1|AT3G24506|AT3G49990|AT3G51270|RBL|AT3G56510|EDA7|AT3G57000|AT3G58660|CER7|EMB3126|AT4G04940|AT4G17720|RH8|MEE49|AT4G02720|AT4G28200|AT4G28450|AT4G30330|NRPB4|AT5G11900|AT5G15750|TOZ|DOT2|XPO1A|AT5G26180|emb1644|AT5G27990|AT5G35910|AT5G41190|AT5G41770|XRN2|AT5G48240|OLI2|AT5G60990|AT5G64270|AT5G67630|RPL10B|AT1G06720|AT1G07840|AT1G08410|AT1G10490|AT1G12650|UGE1|AT1G13160|PWP2|NOF1|AN|NAF1|AT1G02870|AT1G03140|AT1G29320|AT1G31660|AT1G42440|AT1G43860|CLPR1|AtNug2|CID3|MTR4|AT1G60080|emb1220|UGE3|IMP4|AT1G66260|AT1G67120|AT1G67620|PUM23|EDA25|XRN3|AT1G77030|AT1G77840|AT2G34357,-2.5,hits
GO Biological Processes,19,GO:0009926,auxin polar transport,19_GO:0051179 localization,-4.6,2.3,4.7,18982,95,2362,27,1.1,0.22,814670|817157|818265|819314|822736|825517|825835|826172|826497|828768|829446|829829|830000|831241|831809|832073|834826|835689|835777|835813|837361|838916|839949|841941|843432|843693|844146,PIN4|CYP711A1|ABCB1|ABCB4|RGF4|GG1|GRXS17|PCN|AT4G09160|D6PKL1|APM1|APP1|ROPGEF1|TT4|EXO70A1|ACL5|D6PKL2|D6PK|NDL1|EIR1|AT1G08410|PIN7|AT1G30690|AXR4|PIN3|PIN1|AUF1,-2.5,hits
GO Biological Processes,19,GO:0006553,lysine metabolic process,19_GO:0008152 metabolic process,-4.6,4.2,5.3,18982,19,2362,10,0.42,0.13,819009|819152|820660|825159|827715|828798|829452|831169|831255|835598,AT2G44040|DHDPS2|AT3G14390|AT3G59890|AK-HSDH II|AT4G26910|AT4G33150|AK-LYS1|CARAB-AK-LYS|AT5G55070,-2.5,hits
GO Biological Processes,19,GO:0060918,auxin transport,19_GO:0051179 localization,-4.5,2.2,4.6,18982,112,2362,30,1.3,0.23,814670|817157|818265|819314|822736|825517|825835|826172|826497|828768|829103|829446|829829|830000|831241|831809|832073|834826|835689|835777|835813|837361|838916|839949|841785|841941|843432|843693|844146|844193,PIN4|CYP711A1|ABCB1|ABCB4|RGF4|GG1|GRXS17|PCN|AT4G09160|D6PKL1|MKK2|APM1|APP1|ROPGEF1|TT4|EXO70A1|ACL5|D6PKL2|D6PK|NDL1|EIR1|AT1G08410|PIN7|AT1G30690|MUM4|AXR4|PIN3|PIN1|AUF1|RHM1,-2.4,hits
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0008152 metabolic process,-4.5,1.4,4.2,18982,758,2362,132,5.6,0.47,814897|815134|815160|816124|816152|816232|816390|816513|816619|816758|816781|816966|817505|818028|818326|818566|819009|819138|819152|819287|819326|819608|819654|819915|819954|820166|820461|820628|820660|820812|821135|821339|822102|822140|822169|822186|822338|822573|823948|824599|824727|824825|824923|825159|825376|825516|825864|826919|827612|827715|828213|828226|828690|828797|829034|829387|829609|830154|830159|830484|830628|830732|830881|830888|830912|830959|831093|831169|831241|831255|831490|831522|831539|831738|832129|832326|832394|832659|832800|832872|833002|833535|833841|834088|834398|834407|834813|835258|835466|835603|835735|835778|835849|836098|836210|836300|836451|836488|836558|836625|836707|836744|837168|837372|837834|837953|838352|838431|838924|838940|839103|839890|840006|840138|840953|841200|841307|841308|841405|841665|841762|842096|842175|842561|843028|843207|843830|843835|844002|844288|844376|844395,AT2G03690|AT2G05830|OPR3|KCS9|AT2G16530|HSK|AT2G18750|AT2G19940|LIP1|AAT|PFK5|AT2G24300|ENOC|GPS1|AT2G37500|P5CS1|AT2G44040|AT2G45300|DHDPS2|GulLO5|SDR3|THA2|CYSD1|AT3G07270|ADT2|OMR1|PGK1|FLU|AT3G14390|AT3G15690|DOX1|LST8-1|FaTA|LAG1|AOC3|HMT-1|UKL2|CM1|GLDH|WRI1|P5CS2|AT3G56580|NAGK|AT3G59890|ROC4|APG1|AT4G05160|AT4G13050|IRX1|AK-HSDH II|GLB1|AT4G02610|GPP1|AT-HF|HXK1|SHM3|THY-2|CYP79B2|DHS1|DFB|IPK2a|AT5G08340|MIPS3|ASN3|PAS2|AT5G10920|PYD2|AK-LYS1|TT4|CARAB-AK-LYS|VAT1|MYB43|ITPK1|RSR4|NUDX19|ADT5|PYRD|GA3|AT5G27410|CYSD2|GME|GS2|TSBtype2|UK/UPRT1|KCS20|ARD4|mtACP3|AT5G51830|AT5G53850|VTC5|AT5G56350|SERAT1;1|GS1|AT5G59770|MYB34|Tudor2|NDPK2|AT5G63680|BETA-UP|ASN2|ATBCAT-5|AT5G66120|PDS1|FATB|UGE1|AT1G13930|PGDH|MAML-4|AT1G23160|GGT1|ASB1|NUDX25|IMD3|PKp3|FBP|HXK3|EMB1144|AT1G48860|MTK|ABA2|DJ1B|NAS4|ATP-PRT1|KAS III|ABA4|NUDX1|AT1G74910|FAB1|OPR2|AtkdsA1|AT1G80360|IMD2,-2.4,hits
KEGG Pathway,24,ath00230,Purine metabolism,,-4.5,1.9,4.5,18982,157,2362,38,1.6,0.26,816035|816156|816715|817163|817292|818069|818346|818408|820607|821663|824667|824875|825836|826299|827321|827413|828259|829641|830853|831946|834380|834835|835104|835269|835735|835934|836451|836488|839481|839872|840131|840138|841866|842377|843410|843766|844345|844727,NRPB3|ASE1|RNR1|AT2G26230|NF-YB11|AT2G35040|AT2G37690|FAC1|AT3G13940|PUR7|PUR5|NRPE5|ALN|AT4G07950|NRPB9B|UGLYAH|NRPB2|XDH1|NRPB4|APY2|UAH|AMK2|AT5G50370|NRPB6A|AT5G56350|TTL|NDPK2|AT5G63680|AT1G01210|NRPA2|PRS2|PKp3|NRPB8A|ATRPAC42|PGM2|PUR4|APT2|rpoA,-2.4,hits
KEGG Pathway,24,ko00230,Purine metabolism,,-4.5,1.9,4.5,18982,157,2362,38,1.6,0.26,816035|816156|816715|817163|817292|818069|818346|818408|820607|821663|824667|824875|825836|826299|827321|827413|828259|829641|830853|831946|834380|834835|835104|835269|835735|835934|836451|836488|839481|839872|840131|840138|841866|842377|843410|843766|844345|844727,NRPB3|ASE1|RNR1|AT2G26230|NF-YB11|AT2G35040|AT2G37690|FAC1|AT3G13940|PUR7|PUR5|NRPE5|ALN|AT4G07950|NRPB9B|UGLYAH|NRPB2|XDH1|NRPB4|APY2|UAH|AMK2|AT5G50370|NRPB6A|AT5G56350|TTL|NDPK2|AT5G63680|AT1G01210|NRPA2|PRS2|PKp3|NRPB8A|ATRPAC42|PGM2|PUR4|APT2|rpoA,-2.4,hits
GO Biological Processes,19,GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,19_GO:0008152 metabolic process,-4.4,3.4,5,18982,31,2362,13,0.55,0.15,819048|824972|825654|827412|828856|832378|832744|834575|837797|838513|839433|841420|843462,AT2G44410|AT3G58030|RMA1|CLPR4|RMA3|NCLPP7|LON1|CLPP4|CLP2|AT1G19310|CLPP5|CLPR1|EBS1,-2.4,hits
GO Biological Processes,19,GO:0010646,regulation of cell communication,19_GO:0050789 regulation of biological process,-4.4,1.6,4.3,18982,345,2362,69,2.9,0.35,814670|814683|816050|817055|817369|817375|818265|818540|818693|819108|819113|819314|819551|819784|820327|820752|820940|821005|821259|821445|821676|821705|822593|823405|823426|823558|824268|824318|824807|825107|825257|825476|827328|827367|827389|827786|828090|828522|828714|829103|829282|829473|829654|829880|832137|832607|833590|834158|834184|835296|835379|835813|836163|836408|836739|836865|837541|837583|837890|838136|838544|838916|839301|841486|841785|843022|843432|843693|844193,PIN4|AT2G01540|ATHM3|PKL|AT2G28230|SYD|ABCB1|PGGT-I|ERS1|EMB2766|AT2G45060|ABCB4|AT3G03940|MKP2|SPY|ERF4|RR1|AT3G17410|KIN10|AT3G19100|MKK5|AHP1|AHP2|ATMIN7|JAZ11|AT3G44330|RTH|FER|WRKY70|FTA|AT3G60860|GID1B|SPK1|AT4G16660|AT4G16830|LSD1|RBP-DR1|SLY1|ABI1|MKK2|WRKY11|FLDH|RAC3|MYB73|SPX1|EBF2|YAK1|AT5G41560|CIP1|I-2|TAP46|EIR1|SIZ1|RAC10|AT5G66070|MYBR1|SBI1|PP2A-2|HRS1|AT1G15670|DHAR1|PIN7|EDA10|ERF3|MUM4|ZFP6|PIN3|PIN1|RHM1,-2.3,hits
GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-4.3,1.7,4.3,18982,236,2362,51,2.2,0.3,814663|816149|816152|816619|816808|817163|817693|818204|818588|819608|819693|820166|821135|821171|823668|823934|824060|825044|828798|829033|829034|829387|829452|829549|829675|830154|831935|832524|832645|832812|833613|834363|834823|835598|835934|836373|836635|837122|837140|837166|837168|837583|838850|838940|841263|842635|843048|843947|844282|844376|844385,QPT|ADC1|AT2G16530|LIP1|PMDH1|AT2G26230|GLX2-5|URH1|HSPRO2|THA2|PNC1|OMR1|DOX1|AT3G01260|IVD|AT3G47800|AAE3|CSY2|AT4G26910|AT4G29120|HXK1|SHM3|AT4G33150|MCCB|AT4G35220|CYP79B2|GDH1|DMR6|PEX4|PNC2|AT5G36160|ETFBETA|AACT1|AT5G55070|TTL|ALDH12A1|ACX2|GLX2-4|ACX3|AT1G06550|PDS1|PP2A-2|AT1G22440|GGT1|D-CDES|AT1G63290|AT1G67280|ECH2|ALDH5F1|AT1G80360|NHO1,-2.2,hits
GO Biological Processes,19,GO:0009966,regulation of signal transduction,19_GO:0023052 signaling,-4.2,1.6,4.2,18982,336,2362,67,2.8,0.34,814670|814683|817055|817369|817375|818265|818540|818693|819108|819113|819314|819551|819784|820327|820752|820940|821005|821259|821445|821676|821705|822593|823405|823426|823558|824268|824318|824807|825107|825257|825476|827328|827367|827389|827786|828090|828522|828714|829103|829282|829473|829654|829880|832607|833590|834158|834184|835296|835379|835813|836163|836408|836739|836865|837541|837583|837890|838136|838544|838916|839301|841486|841785|843022|843432|843693|844193,PIN4|AT2G01540|PKL|AT2G28230|SYD|ABCB1|PGGT-I|ERS1|EMB2766|AT2G45060|ABCB4|AT3G03940|MKP2|SPY|ERF4|RR1|AT3G17410|KIN10|AT3G19100|MKK5|AHP1|AHP2|ATMIN7|JAZ11|AT3G44330|RTH|FER|WRKY70|FTA|AT3G60860|GID1B|SPK1|AT4G16660|AT4G16830|LSD1|RBP-DR1|SLY1|ABI1|MKK2|WRKY11|FLDH|RAC3|MYB73|EBF2|YAK1|AT5G41560|CIP1|I-2|TAP46|EIR1|SIZ1|RAC10|AT5G66070|MYBR1|SBI1|PP2A-2|HRS1|AT1G15670|DHAR1|PIN7|EDA10|ERF3|MUM4|ZFP6|PIN3|PIN1|RHM1,-2.2,hits
GO Biological Processes,19,GO:0048764,trichoblast maturation,19_GO:0032501 multicellular organismal process,-4.2,2.1,4.4,18982,116,2362,30,1.3,0.23,814776|816281|816780|817206|818128|819124|819314|820333|821610|824309|824860|825234|825905|827940|828208|828776|829139|830019|830484|831141|831327|832171|832846|834200|834412|834578|835689|839305|843432|843779,AL6|P4H5|GEM|KT1|XEG113|HAM1|ABCB4|AT3G11600|UBP14|RHD4|AT3G56930|HAM2|IBR1|XT2|HAM3|SHV3|VLN4|RPN10|DFB|EMB3011|MYB66|XIK|TOPP8|AT5G41950|MYA2|maMYB|D6PK|AT1G01910|PIN3|XXT5,-2.2,hits
GO Biological Processes,19,GO:0048765,root hair cell differentiation,19_GO:0032501 multicellular organismal process,-4.2,2.1,4.4,18982,116,2362,30,1.3,0.23,814776|816281|816780|817206|818128|819124|819314|820333|821610|824309|824860|825234|825905|827940|828208|828776|829139|830019|830484|831141|831327|832171|832846|834200|834412|834578|835689|839305|843432|843779,AL6|P4H5|GEM|KT1|XEG113|HAM1|ABCB4|AT3G11600|UBP14|RHD4|AT3G56930|HAM2|IBR1|XT2|HAM3|SHV3|VLN4|RPN10|DFB|EMB3011|MYB66|XIK|TOPP8|AT5G41950|MYA2|maMYB|D6PK|AT1G01910|PIN3|XXT5,-2.2,hits
GO Biological Processes,19,GO:0048585,negative regulation of response to stimulus,19_GO:0048519 negative regulation of biological process,-4.2,1.7,4.2,18982,226,2362,49,2.1,0.29,817055|817830|818540|818693|819108|819551|819784|820082|820327|820752|822098|824143|824318|825107|825291|825890|826869|827367|827493|828303|828522|828706|828714|829473|829880|831158|832607|834158|834663|834786|836163|836309|836408|836624|836629|836739|837237|837541|837583|837673|837890|838136|838683|838899|839722|841486|843022|843516|844083,PKL|LUH|PGGT-I|ERS1|EMB2766|AT3G03940|MKP2|PYK10|SPY|ERF4|RIN4|AT3G49810|FER|FTA|BAP1|DDB1A|CPR1|AT4G16660|AT4G17720|EBS|SLY1|PEP|ABI1|FLDH|MYB73|GILP|EBF2|AT5G41560|CUL4|AT5G47390|SIZ1|AT5G61880|RAC10|AT5G65000|AGL31|AT5G66070|UGT71C3|SBI1|PP2A-2|MLO2|HRS1|AT1G15670|ESC|CSN5A|AT1G28280|ERF3|ZFP6|PTP1|RFC3,-2.2,hits
