Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,GO Biological Processes,19,GO:0051254,positive regulation of RNA metabolic process,19_GO:0048518 positive regulation of biological process,-5.7,3.9,6.2,18982,530,156,17,11,2.5,814784|816679|817674|824138|825047|827101|827500|829783|831224|833972|834768|834925|836165|836767|841047|842243|842694,HB21|SRS3|MYB14|bZIP5|SHP1|NF-YB3|MYB39|STY2|AGL15|HB23|ERF2|AGL80|AGL62|SHI|AT1G44830|bZIP4|AtMYB103,-3.8
hits,GO Biological Processes,19,GO:0009891,positive regulation of biosynthetic process,19_GO:0048518 positive regulation of biological process,-5.7,3.7,6,18982,596,156,18,12,2.6,814784|816679|817674|824138|825047|827101|827500|829783|831224|833972|834133|834768|834925|836165|836767|841047|842243|842694,HB21|SRS3|MYB14|bZIP5|SHP1|NF-YB3|MYB39|STY2|AGL15|HB23|GL3|ERF2|AGL80|AGL62|SHI|AT1G44830|bZIP4|AtMYB103,-3.8
hits,GO Biological Processes,19,GO:0010557,positive regulation of macromolecule biosynthetic process,19_GO:0048518 positive regulation of biological process,-5.6,3.8,6,18982,545,156,17,11,2.5,814784|816679|817674|824138|825047|827101|827500|829783|831224|833972|834768|834925|836165|836767|841047|842243|842694,HB21|SRS3|MYB14|bZIP5|SHP1|NF-YB3|MYB39|STY2|AGL15|HB23|ERF2|AGL80|AGL62|SHI|AT1G44830|bZIP4|AtMYB103,-3.7
hits,GO Biological Processes,19,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,19_GO:0048518 positive regulation of biological process,-5.4,3.7,5.9,18982,561,156,17,11,2.5,814784|816679|817674|824138|825047|827101|827500|829783|831224|833972|834768|834925|836165|836767|841047|842243|842694,HB21|SRS3|MYB14|bZIP5|SHP1|NF-YB3|MYB39|STY2|AGL15|HB23|ERF2|AGL80|AGL62|SHI|AT1G44830|bZIP4|AtMYB103,-3.5
hits,GO Biological Processes,19,GO:0006874,cellular calcium ion homeostasis,19_GO:0065007 biological regulation,-5.4,14,8.6,18982,52,156,6,3.8,1.5,817460|819566|819940|829682|831339|834896,GLR2.7|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3,-3.5
hits,GO Biological Processes,19,GO:0010628,positive regulation of gene expression,19_GO:0048518 positive regulation of biological process,-5.3,3.6,5.8,18982,571,156,17,11,2.5,814784|816679|817674|824138|825047|827101|827500|829783|831224|833972|834768|834925|836165|836767|841047|842243|842694,HB21|SRS3|MYB14|bZIP5|SHP1|NF-YB3|MYB39|STY2|AGL15|HB23|ERF2|AGL80|AGL62|SHI|AT1G44830|bZIP4|AtMYB103,-3.4
hits,GO Biological Processes,19,GO:0055074,calcium ion homeostasis,19_GO:0065007 biological regulation,-5.2,13,8.3,18982,55,156,6,3.8,1.5,817460|819566|819940|829682|831339|834896,GLR2.7|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3,-3.4
hits,GO Biological Processes,19,GO:0031328,positive regulation of cellular biosynthetic process,19_GO:0048518 positive regulation of biological process,-5.2,3.6,5.7,18982,579,156,17,11,2.5,814784|816679|817674|824138|825047|827101|827500|829783|831224|833972|834768|834925|836165|836767|841047|842243|842694,HB21|SRS3|MYB14|bZIP5|SHP1|NF-YB3|MYB39|STY2|AGL15|HB23|ERF2|AGL80|AGL62|SHI|AT1G44830|bZIP4|AtMYB103,-3.4
hits,GO Biological Processes,19,GO:0104004,cellular response to environmental stimulus,19_GO:0050896 response to stimulus,-5.2,6.1,6.6,18982,201,156,10,6.4,2,816671|821420|827119|827319|831441|835840|837479|838887|841856|843847,BBX18|AT3G18870|ELIP2|PHYD|CO|AT5G57345|PIF3|AT1G22810|NF-YA5|JAC1,-3.3
hits,GO Biological Processes,19,GO:0071214,cellular response to abiotic stimulus,19_GO:0050896 response to stimulus,-5.2,6.1,6.6,18982,201,156,10,6.4,2,816671|821420|827119|827319|831441|835840|837479|838887|841856|843847,BBX18|AT3G18870|ELIP2|PHYD|CO|AT5G57345|PIF3|AT1G22810|NF-YA5|JAC1,-3.3
hits,GO Biological Processes,19,GO:0072503,cellular divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-5.1,13,8,18982,58,156,6,3.8,1.5,817460|819566|819940|829682|831339|834896,GLR2.7|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3,-3.2
hits,GO Biological Processes,19,GO:0043200,response to amino acid,19_GO:0050896 response to stimulus,-5.1,18,9,18982,34,156,5,3.2,1.4,817460|819566|819940|829682|834896,GLR2.7|GLR1.1|GLR1.4|GLUR2|GLR1.3,-3.2
hits,GO Biological Processes,19,GO:0048437,floral organ development,19_GO:0022414 reproductive process,-5.1,5.2,6.2,18982,255,156,11,7.1,2,817672|824195|825047|828967|829783|831224|836767|840368|841721|843388|2745896,LSH3|HEC2|SHP1|HAE|STY2|AGL15|SHI|AT1G34640|NAM|KNAT2|MIF2,-3.2
hits,GO Biological Processes,19,GO:1901701,cellular response to oxygen-containing compound,19_GO:0050896 response to stimulus,-5,3.3,5.5,18982,667,156,18,12,2.6,817460|819566|819940|829682|829783|831162|834133|834768|834896|836596|836767|837479|838310|838887|841047|841271|841856|843165,GLR2.7|GLR1.1|GLR1.4|GLUR2|STY2|JAZ10|GL3|ERF2|GLR1.3|ABR1|SHI|PIF3|JAZ5|AT1G22810|AT1G44830|JAZ4|NF-YA5|AT1G68360,-3.2
hits,GO Biological Processes,19,GO:0090567,reproductive shoot system development,19_GO:0022414 reproductive process,-4.8,3.7,5.5,18982,500,156,15,9.6,2.4,816209|817672|824195|825047|828967|829783|831224|831441|831442|836121|836767|840368|841721|843388|2745896,NAC036|LSH3|HEC2|SHP1|HAE|STY2|AGL15|CO|COL1|AT5G59990|SHI|AT1G34640|NAM|KNAT2|MIF2,-2.9
hits,GO Biological Processes,19,GO:0055065,metal ion homeostasis,19_GO:0065007 biological regulation,-4.8,6.1,6.3,18982,179,156,9,5.8,1.9,817460|818723|819566|819940|829682|831339|834896|835640|843445,GLR2.7|BHLH100|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3|NHX3|HIPP20,-2.9
hits,GO Biological Processes,19,GO:0006816,calcium ion transport,19_GO:0051179 localization,-4.7,11,7.4,18982,67,156,6,3.8,1.5,817460|819566|819940|829682|831339|834896,GLR2.7|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3,-2.9
hits,GO Biological Processes,19,GO:0071417,cellular response to organonitrogen compound,19_GO:0050896 response to stimulus,-4.6,14,7.9,18982,43,156,5,3.2,1.4,817460|819566|819940|829682|834896,GLR2.7|GLR1.1|GLR1.4|GLUR2|GLR1.3,-2.8
hits,GO Biological Processes,19,GO:0071482,cellular response to light stimulus,19_GO:0050896 response to stimulus,-4.5,8,6.6,18982,107,156,7,4.5,1.7,816671|827119|827319|831441|837479|841856|843847,BBX18|ELIP2|PHYD|CO|PIF3|NF-YA5|JAC1,-2.7
hits,GO Biological Processes,19,GO:0000160,phosphorelay signal transduction system,19_GO:0023052 signaling,-4.5,7.7,6.5,18982,110,156,7,4.5,1.7,814707|834768|836132|838487|839173|839732|839733,RR14|ERF2|PRR3|ARR7|ERF10|ERF12|ERF11,-2.6
hits,GO Biological Processes,19,GO:0030003,cellular cation homeostasis,19_GO:0065007 biological regulation,-4.4,6.4,6.1,18982,153,156,8,5.1,1.8,817460|818723|819566|819940|829682|831339|834896|835640,GLR2.7|BHLH100|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3|NHX3,-2.6
hits,GO Biological Processes,19,GO:0071478,cellular response to radiation,19_GO:0050896 response to stimulus,-4.4,7.5,6.3,18982,114,156,7,4.5,1.7,816671|827119|827319|831441|837479|841856|843847,BBX18|ELIP2|PHYD|CO|PIF3|NF-YA5|JAC1,-2.6
hits,GO Biological Processes,19,GO:0048438,floral whorl development,19_GO:0022414 reproductive process,-4.4,5.4,5.8,18982,201,156,9,5.8,1.9,817672|824195|825047|829783|836767|840368|841721|843388|2745896,LSH3|HEC2|SHP1|STY2|SHI|AT1G34640|NAM|KNAT2|MIF2,-2.6
hits,GO Biological Processes,19,GO:0048440,carpel development,19_GO:0022414 reproductive process,-4.3,9.2,6.7,18982,79,156,6,3.8,1.5,824195|825047|829783|841721|843388|2745896,HEC2|SHP1|STY2|NAM|KNAT2|MIF2,-2.5
hits,GO Biological Processes,19,GO:0009908,flower development,19_GO:0022414 reproductive process,-4.3,3.5,5.1,18982,487,156,14,9,2.3,817672|824195|825047|828967|829783|831224|831441|831442|836121|836767|840368|841721|843388|2745896,LSH3|HEC2|SHP1|HAE|STY2|AGL15|CO|COL1|AT5G59990|SHI|AT1G34640|NAM|KNAT2|MIF2,-2.5
hits,GO Biological Processes,19,GO:0071483,cellular response to blue light,19_GO:0050896 response to stimulus,-4.2,18,8.1,18982,27,156,4,2.6,1.3,816671|827119|841856|843847,BBX18|ELIP2|NF-YA5|JAC1,-2.4
hits,KEGG Pathway,24,ath04075,Plant hormone signal transduction,,-4.1,4.6,5.3,18982,267,156,10,6.4,2,814707|821026|829029|829361|831162|834768|837479|838310|838487|841271,RR14|IAA31|PAP2|IAA29|JAZ10|ERF2|PIF3|JAZ5|ARR7|JAZ4,-2.4
hits,KEGG Pathway,24,ko04075,Plant hormone signal transduction,,-4.1,4.6,5.3,18982,267,156,10,6.4,2,814707|821026|829029|829361|831162|834768|837479|838310|838487|841271,RR14|IAA31|PAP2|IAA29|JAZ10|ERF2|PIF3|JAZ5|ARR7|JAZ4,-2.4
hits,GO Biological Processes,19,GO:0006873,cellular ion homeostasis,19_GO:0065007 biological regulation,-4.1,5.8,5.7,18982,168,156,8,5.1,1.8,817460|818723|819566|819940|829682|831339|834896|835640,GLR2.7|BHLH100|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3|NHX3,-2.3
hits,GO Biological Processes,19,GO:0006875,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-4.1,6.7,5.9,18982,127,156,7,4.5,1.7,817460|818723|819566|819940|829682|831339|834896,GLR2.7|BHLH100|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3,-2.3
hits,GO Biological Processes,19,GO:0051173,positive regulation of nitrogen compound metabolic process,19_GO:0048518 positive regulation of biological process,-4.1,2.9,4.7,18982,717,156,17,11,2.5,814784|816679|817674|824138|825047|827101|827500|829783|831224|833972|834768|834925|836165|836767|841047|842243|842694,HB21|SRS3|MYB14|bZIP5|SHP1|NF-YB3|MYB39|STY2|AGL15|HB23|ERF2|AGL80|AGL62|SHI|AT1G44830|bZIP4|AtMYB103,-2.3
hits,GO Biological Processes,19,GO:0009639,response to red or far red light,19_GO:0050896 response to stimulus,-4.1,5,5.4,18982,220,156,9,5.8,1.9,816671|817696|819100|827119|827319|829361|829913|831441|837479,BBX18|STH|HB4|ELIP2|PHYD|IAA29|HLS1|CO|PIF3,-2.3
hits,GO Biological Processes,19,GO:0009637,response to blue light,19_GO:0050896 response to stimulus,-4,8.1,6.2,18982,90,156,6,3.8,1.5,816671|827119|833972|841743|841856|843847,BBX18|ELIP2|HB23|SPA4|NF-YA5|JAC1,-2.2
hits,GO Biological Processes,19,GO:0048467,gynoecium development,19_GO:0022414 reproductive process,-4,7.9,6.1,18982,92,156,6,3.8,1.5,824195|825047|829783|841721|843388|2745896,HEC2|SHP1|STY2|NAM|KNAT2|MIF2,-2.2
hits,GO Biological Processes,19,GO:0055080,cation homeostasis,19_GO:0065007 biological regulation,-3.9,4.8,5.2,18982,229,156,9,5.8,1.9,817460|818723|819566|819940|829682|831339|834896|835640|843445,GLR2.7|BHLH100|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3|NHX3|HIPP20,-2.2
hits,GO Biological Processes,19,GO:0010604,positive regulation of macromolecule metabolic process,19_GO:0048518 positive regulation of biological process,-3.9,2.8,4.5,18982,740,156,17,11,2.5,814784|816679|817674|824138|825047|827101|827500|829783|831224|833972|834768|834925|836165|836767|841047|842243|842694,HB21|SRS3|MYB14|bZIP5|SHP1|NF-YB3|MYB39|STY2|AGL15|HB23|ERF2|AGL80|AGL62|SHI|AT1G44830|bZIP4|AtMYB103,-2.1
hits,GO Biological Processes,19,GO:0010262,somatic embryogenesis,19_GO:0022414 reproductive process,-3.8,28,8.9,18982,13,156,3,1.9,1.1,831224|841856|843153,AGL15|NF-YA5|AT1G68240,-2.1
hits,GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-3.8,9.7,6.3,18982,63,156,5,3.2,1.4,817460|819566|819940|829682|834896,GLR2.7|GLR1.1|GLR1.4|GLUR2|GLR1.3,-2
hits,GO Biological Processes,19,GO:0031325,positive regulation of cellular metabolic process,19_GO:0048518 positive regulation of biological process,-3.7,2.7,4.4,18982,766,156,17,11,2.5,814784|816679|817674|824138|825047|827101|827500|829783|831224|833972|834768|834925|836165|836767|841047|842243|842694,HB21|SRS3|MYB14|bZIP5|SHP1|NF-YB3|MYB39|STY2|AGL15|HB23|ERF2|AGL80|AGL62|SHI|AT1G44830|bZIP4|AtMYB103,-2
hits,GO Biological Processes,19,GO:0098771,inorganic ion homeostasis,19_GO:0065007 biological regulation,-3.7,4.4,4.9,18982,248,156,9,5.8,1.9,817460|818723|819566|819940|829682|831339|834896|835640|843445,GLR2.7|BHLH100|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3|NHX3|HIPP20,-1.9
hits,GO Biological Processes,19,GO:0055082,cellular chemical homeostasis,19_GO:0065007 biological regulation,-3.7,5,5.1,18982,196,156,8,5.1,1.8,817460|818723|819566|819940|829682|831339|834896|835640,GLR2.7|BHLH100|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3|NHX3,-1.9
hits,GO Biological Processes,19,GO:0010243,response to organonitrogen compound,19_GO:0050896 response to stimulus,-3.6,4.3,4.8,18982,256,156,9,5.8,1.9,816209|817460|819566|819940|823560|829682|834768|834896|838487,NAC036|GLR2.7|GLR1.1|GLR1.4|NAC061|GLUR2|ERF2|GLR1.3|ARR7,-1.8
hits,GO Biological Processes,19,GO:0035556,intracellular signal transduction,19_GO:0023052 signaling,-3.5,3.3,4.4,18982,446,156,12,7.7,2.1,814707|817460|819566|819940|829682|834768|834896|836132|838487|839173|839732|839733,RR14|GLR2.7|GLR1.1|GLR1.4|GLUR2|ERF2|GLR1.3|PRR3|ARR7|ERF10|ERF12|ERF11,-1.8
hits,GO Biological Processes,19,GO:0070838,divalent metal ion transport,19_GO:0051179 localization,-3.4,6.3,5.2,18982,115,156,6,3.8,1.5,817460|819566|819940|829682|831339|834896,GLR2.7|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3,-1.7
hits,GO Biological Processes,19,GO:0072511,divalent inorganic cation transport,19_GO:0051179 localization,-3.4,6.2,5.2,18982,117,156,6,3.8,1.5,817460|819566|819940|829682|831339|834896,GLR2.7|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3,-1.7
hits,GO Biological Processes,19,GO:0009739,response to gibberellin,19_GO:0050896 response to stimulus,-3.3,6.1,5.1,18982,119,156,6,3.8,1.5,829783|833972|836767|837479|841324|843165,STY2|HB23|SHI|PIF3|AT1G49010|AT1G68360,-1.6
hits,GO Biological Processes,19,GO:0010218,response to far red light,19_GO:0050896 response to stimulus,-3.3,11,6,18982,45,156,4,2.6,1.3,819100|827119|829361|831441,HB4|ELIP2|IAA29|CO,-1.6
hits,GO Biological Processes,19,GO:0019722,calcium-mediated signaling,19_GO:0023052 signaling,-3.3,7.5,5.3,18982,81,156,5,3.2,1.4,817460|819566|819940|829682|834896,GLR2.7|GLR1.1|GLR1.4|GLUR2|GLR1.3,-1.6
hits,GO Biological Processes,19,GO:0050801,ion homeostasis,19_GO:0065007 biological regulation,-3.2,3.8,4.4,18982,287,156,9,5.8,1.9,817460|818723|819566|819940|829682|831339|834896|835640|843445,GLR2.7|BHLH100|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3|NHX3|HIPP20,-1.5
hits,GO Biological Processes,19,GO:0019932,second-messenger-mediated signaling,19_GO:0023052 signaling,-3.1,7.1,5.1,18982,86,156,5,3.2,1.4,817460|819566|819940|829682|834896,GLR2.7|GLR1.1|GLR1.4|GLUR2|GLR1.3,-1.4
hits,GO Biological Processes,19,GO:0010026,trichome differentiation,19_GO:0032502 developmental process,-3.1,6.9,5.1,18982,88,156,5,3.2,1.4,821209|834133|838096|843165|843671,MYB106|GL3|ETC1|AT1G68360|HDG11,-1.4
hits,GO Biological Processes,19,GO:1901698,response to nitrogen compound,19_GO:0050896 response to stimulus,-3,3.6,4.1,18982,306,156,9,5.8,1.9,816209|817460|819566|819940|823560|829682|834768|834896|838487,NAC036|GLR2.7|GLR1.1|GLR1.4|NAC061|GLUR2|ERF2|GLR1.3|ARR7,-1.3
hits,GO Biological Processes,19,GO:0071489,cellular response to red or far red light,19_GO:0050896 response to stimulus,-3,8.8,5.3,18982,55,156,4,2.6,1.3,827119|827319|831441|837479,ELIP2|PHYD|CO|PIF3,-1.3
hits,GO Biological Processes,19,GO:0035670,plant-type ovary development,19_GO:0022414 reproductive process,-2.9,8.4,5.1,18982,58,156,4,2.6,1.3,824195|825047|841721|2745896,HEC2|SHP1|NAM|MIF2,-1.2
hits,GO Biological Processes,19,GO:0009740,gibberellic acid mediated signaling pathway,19_GO:0023052 signaling,-2.9,8.2,5.1,18982,59,156,4,2.6,1.3,829783|836767|837479|843165,STY2|SHI|PIF3|AT1G68360,-1.2
hits,GO Biological Processes,19,GO:0010476,gibberellin mediated signaling pathway,19_GO:0023052 signaling,-2.8,8.1,5,18982,60,156,4,2.6,1.3,829783|836767|837479|843165,STY2|SHI|PIF3|AT1G68360,-1.1
hits,GO Biological Processes,19,GO:0030001,metal ion transport,19_GO:0051179 localization,-2.8,3.6,4,18982,268,156,8,5.1,1.8,817460|819566|819940|829682|831339|834896|835640|843445,GLR2.7|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3|NHX3|HIPP20,-1.1
hits,GO Biological Processes,19,GO:0071370,cellular response to gibberellin stimulus,19_GO:0050896 response to stimulus,-2.7,7.7,4.9,18982,63,156,4,2.6,1.3,829783|836767|837479|843165,STY2|SHI|PIF3|AT1G68360,-1.1
hits,GO Biological Processes,19,GO:0006357,regulation of transcription by RNA polymerase II,19_GO:0050789 regulation of biological process,-2.7,3,3.7,18982,401,156,10,6.4,2,818723|818767|825047|829613|829840|831224|834925|836165|839035|843388,BHLH100|HSFB3|SHP1|BLH6|BLH2|AGL15|AGL80|AGL62|AT1G24210|KNAT2,-1.1
hits,GO Biological Processes,19,GO:0010091,trichome branching,19_GO:0071840 cellular component organization or biogenesis,-2.7,12,5.6,18982,30,156,3,1.9,1.1,821209|834133|843671,MYB106|GL3|HDG11,-1.1
hits,GO Biological Processes,19,GO:0019725,cellular homeostasis,19_GO:0065007 biological regulation,-2.7,3.5,3.9,18982,275,156,8,5.1,1.8,817460|818723|819566|819940|829682|831339|834896|835640,GLR2.7|BHLH100|GLR1.1|GLR1.4|GLUR2|CNGC18|GLR1.3|NHX3,-1
hits,GO Biological Processes,19,GO:0009736,cytokinin-activated signaling pathway,19_GO:0023052 signaling,-2.7,7.5,4.8,18982,65,156,4,2.6,1.3,814707|838487|843165|843388,RR14|ARR7|AT1G68360|KNAT2,-1
hits,GO Biological Processes,19,GO:0009735,response to cytokinin,19_GO:0050896 response to stimulus,-2.7,5.6,4.4,18982,109,156,5,3.2,1.4,814707|816346|838487|843165|843388,RR14|HBI1|ARR7|AT1G68360|KNAT2,-1
hits,GO Biological Processes,19,GO:0048878,chemical homeostasis,19_GO:0065007 biological regulation,-2.7,3,3.7,18982,409,156,10,6.4,2,817460|818723|819566|819940|829682|829783|831339|834896|835640|843445,GLR2.7|BHLH100|GLR1.1|GLR1.4|GLUR2|STY2|CNGC18|GLR1.3|NHX3|HIPP20,-1
hits,GO Biological Processes,19,GO:0010090,trichome morphogenesis,19_GO:0071840 cellular component organization or biogenesis,-2.7,7.4,4.7,18982,66,156,4,2.6,1.3,821209|834133|843165|843671,MYB106|GL3|AT1G68360|HDG11,-1
hits,GO Biological Processes,19,GO:0009867,jasmonic acid mediated signaling pathway,19_GO:0023052 signaling,-2.7,5.5,4.3,18982,110,156,5,3.2,1.4,831162|834133|834768|838310|841271,JAZ10|GL3|ERF2|JAZ5|JAZ4,-1
hits,GO Biological Processes,19,GO:0071395,cellular response to jasmonic acid stimulus,19_GO:0050896 response to stimulus,-2.6,5.3,4.2,18982,114,156,5,3.2,1.4,831162|834133|834768|838310|841271,JAZ10|GL3|ERF2|JAZ5|JAZ4,-0.96
hits,GO Biological Processes,19,GO:0071368,cellular response to cytokinin stimulus,19_GO:0050896 response to stimulus,-2.6,7,4.5,18982,70,156,4,2.6,1.3,814707|838487|843165|843388,RR14|ARR7|AT1G68360|KNAT2,-0.94
hits,GO Biological Processes,19,GO:0048585,negative regulation of response to stimulus,19_GO:0048519 negative regulation of biological process,-2.6,3.8,3.8,18982,226,156,7,4.5,1.7,816671|817696|824359|829783|831224|836596|836767,BBX18|STH|BZIP24|STY2|AGL15|ABR1|SHI,-0.93
hits,GO Biological Processes,19,GO:0048827,phyllome development,19_GO:0032501 multicellular organismal process,-2.5,2.5,3.4,18982,580,156,12,7.7,2.1,816209|817672|824195|825047|829783|829840|836767|840368|841721|841756|843388|2745896,NAC036|LSH3|HEC2|SHP1|STY2|BLH2|SHI|AT1G34640|NAM|TCP3|KNAT2|MIF2,-0.88
hits,GO Biological Processes,19,GO:0009723,response to ethylene,19_GO:0050896 response to stimulus,-2.5,4.2,3.9,18982,173,156,6,3.8,1.5,829913|834768|839173|839732|839733|843388,HLS1|ERF2|ERF10|ERF12|ERF11|KNAT2,-0.88
hits,KEGG Pathway,24,ko04712,Circadian rhythm - plant,,-2.5,10,5,18982,36,156,3,1.9,1.1,831441|836132|837479,CO|PRR3|PIF3,-0.87
hits,KEGG Pathway,24,ath04712,Circadian rhythm - plant,,-2.5,10,5,18982,36,156,3,1.9,1.1,831441|836132|837479,CO|PRR3|PIF3,-0.87
hits,GO Biological Processes,19,GO:0006366,transcription by RNA polymerase II,19_GO:0008152 metabolic process,-2.4,2.7,3.3,18982,450,156,10,6.4,2,818723|818767|825047|829613|829840|831224|834925|836165|839035|843388,BHLH100|HSFB3|SHP1|BLH6|BLH2|AGL15|AGL80|AGL62|AT1G24210|KNAT2,-0.76
hits,GO Biological Processes,19,GO:0009873,ethylene-activated signaling pathway,19_GO:0023052 signaling,-2.3,6,4.1,18982,81,156,4,2.6,1.3,834768|839173|839732|839733,ERF2|ERF10|ERF12|ERF11,-0.73
hits,GO Biological Processes,19,GO:2000022,regulation of jasmonic acid mediated signaling pathway,19_GO:0023052 signaling,-2.3,8.7,4.5,18982,42,156,3,1.9,1.1,831162|838310|841271,JAZ10|JAZ5|JAZ4,-0.69
