Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,ko00196,Photosynthesis - antenna proteins,,-4,4.2,5,18982,22,1828,9,0.49,0.16,818005|818599|820043|824654|826626|835515|838151|839869|842446,LHB1B2|LHCB4.3|LHCB4.2|LHCA1|LHCB5|LHCB3|LHCB6|CAB3|LHCA3,-1.2,hits
KEGG Pathway,24,ath00196,Photosynthesis - antenna proteins,,-4,4.2,5,18982,22,1828,9,0.49,0.16,818005|818599|820043|824654|826626|835515|838151|839869|842446,LHB1B2|LHCB4.3|LHCB4.2|LHCA1|LHCB5|LHCB3|LHCB6|CAB3|LHCA3,-1.2,hits
GO Biological Processes,19,GO:0015994,chlorophyll metabolic process,19_GO:0008152 metabolic process,-3.9,2.4,4.4,18982,85,1828,20,1.1,0.24,816538|817195|819561|821840|824861|824885|826798|826942|827479|829266|829854|830372|831225|831984|834442|834633|834757|839472|841029|843330,PIL5|HEMD|NAC046|AT3G22690|CRD1|BPG2|AT4G11910|NYC1|LIL3:1|ACDO1|ACD2|NOL|PPH|PCB2|GLK2|CHLI2|LIL3:2|HCAR|CH1|SHW1,-1.2,hits
GO Biological Processes,19,GO:0009768,"photosynthesis, light harvesting in photosystem I",19_GO:0008152 metabolic process,-3.8,4.1,4.8,18982,23,1828,9,0.49,0.16,818005|818599|820043|824654|826626|835515|838151|839869|842446,LHB1B2|LHCB4.3|LHCB4.2|LHCA1|LHCB5|LHCB3|LHCB6|CAB3|LHCA3,-1.1,hits
GO Biological Processes,19,GO:1900864,mitochondrial RNA modification,19_GO:0008152 metabolic process,-3.8,3.5,4.6,18982,33,1828,11,0.6,0.18,815845|816576|819688|820459|820601|821115|826774|830748|837123|843776|843800,SLO2|MEF21|MEF19|MEF22|AT3G13880|AT3G02330|AT4G11690|SLG1|MEF3|AT1G74350|OTP87,-1.1,hits
GO Biological Processes,19,GO:0006722,triterpenoid metabolic process,19_GO:0008152 metabolic process,-3.7,4.4,4.8,18982,19,1828,8,0.44,0.15,827203|834266|834850|834851|843014|844234|844235|844236,BARS1|CYP71A16|CYP705A5|CYP708A2|LUP5|BAS|CAMS1|LUP2,-1.1,hits
GO Biological Processes,19,GO:0000963,mitochondrial RNA processing,19_GO:0008152 metabolic process,-3.6,3.9,4.6,18982,24,1828,9,0.49,0.16,817349|830284|836592|836619|837784|839880|841694|843776|28719435,AT2G28050|AT5G04050|AT5G64710|AT5G64950|AT1G12300|nMAT1|AT1G52620|AT1G74350|AT4G01400,-1.1,hits
GO Biological Processes,19,GO:1901401,regulation of tetrapyrrole metabolic process,19_GO:0050789 regulation of biological process,-3.6,3.6,4.5,18982,29,1828,10,0.55,0.17,819561|821840|824861|824885|826798|827479|829266|834442|834757|843330,NAC046|AT3G22690|CRD1|BPG2|AT4G11910|LIL3:1|ACDO1|GLK2|LIL3:2|SHW1,-1.1,hits
GO Biological Processes,19,GO:0006778,porphyrin-containing compound metabolic process,19_GO:0008152 metabolic process,-3.4,2.2,4,18982,98,1828,21,1.1,0.25,816538|817195|819561|821840|824861|824885|826798|826942|827479|829266|829854|830372|831225|831984|834442|834633|834757|836449|839472|841029|843330,PIL5|HEMD|NAC046|AT3G22690|CRD1|BPG2|AT4G11910|NYC1|LIL3:1|ACDO1|ACD2|NOL|PPH|PCB2|GLK2|CHLI2|LIL3:2|AT5G63290|HCAR|CH1|SHW1,-0.94,hits
GO Biological Processes,19,GO:0090615,mitochondrial mRNA processing,19_GO:0008152 metabolic process,-3.4,6.5,5.1,18982,8,1828,5,0.27,0.12,817349|830284|837784|839880|843776,AT2G28050|AT5G04050|AT1G12300|nMAT1|AT1G74350,-0.94,hits
GO Biological Processes,19,GO:0033013,tetrapyrrole metabolic process,19_GO:0008152 metabolic process,-3.4,2.2,3.9,18982,99,1828,21,1.1,0.25,816538|817195|819561|821840|824861|824885|826798|826942|827479|829266|829854|830372|831225|831984|834442|834633|834757|836449|839472|841029|843330,PIL5|HEMD|NAC046|AT3G22690|CRD1|BPG2|AT4G11910|NYC1|LIL3:1|ACDO1|ACD2|NOL|PPH|PCB2|GLK2|CHLI2|LIL3:2|AT5G63290|HCAR|CH1|SHW1,-0.9,hits
GO Biological Processes,19,GO:0009765,"photosynthesis, light harvesting",19_GO:0008152 metabolic process,-3.3,3.1,4.1,18982,37,1828,11,0.6,0.18,818005|818599|820043|824654|826626|835515|838151|839869|841447|842446|843903,LHB1B2|LHCB4.3|LHCB4.2|LHCA1|LHCB5|LHCB3|LHCB6|CAB3|FTSH1|LHCA3|LQY1,-0.83,hits
GO Biological Processes,19,GO:0090056,regulation of chlorophyll metabolic process,19_GO:0050789 regulation of biological process,-3.2,3.5,4.2,18982,27,1828,9,0.49,0.16,819561|821840|824885|826798|827479|829266|834442|834757|843330,NAC046|AT3G22690|BPG2|AT4G11910|LIL3:1|ACDO1|GLK2|LIL3:2|SHW1,-0.74,hits
GO Biological Processes,19,GO:1901403,positive regulation of tetrapyrrole metabolic process,19_GO:0048518 positive regulation of biological process,-3.1,5.8,4.7,18982,9,1828,5,0.27,0.12,819561|824885|827479|829266|834757,NAC046|BPG2|LIL3:1|ACDO1|LIL3:2,-0.7,hits
GO Biological Processes,19,GO:0080156,mitochondrial mRNA modification,19_GO:0008152 metabolic process,-3.1,3.3,4,18982,28,1828,9,0.49,0.16,815845|816576|819688|820459|821115|826774|830748|837123|843800,SLO2|MEF21|MEF19|MEF22|AT3G02330|AT4G11690|SLG1|MEF3|OTP87,-0.67,hits
GO Biological Processes,19,GO:0015996,chlorophyll catabolic process,19_GO:0008152 metabolic process,-3,4,4.2,18982,18,1828,7,0.38,0.14,819561|826798|826942|829266|829854|830372|831225,NAC046|AT4G11910|NYC1|ACDO1|ACD2|NOL|PPH,-0.67,hits
GO Biological Processes,19,GO:0010087,phloem or xylem histogenesis,19_GO:0032502 developmental process,-3,2.1,3.6,18982,105,1828,21,1.1,0.25,816318|817173|818385|819150|821096|821097|821852|827609|828569|829773|835569|835780|836269|836359|836414|836574|836709|837069|840078|842568|843105,VND1|ER|AT2G38070|LBD18|SEOa|SEOR1|AT3G22810|DOT4|TAR2|NAC076|AT5G54790|ET2|PXY|NAC101|HCA2|XND1|ACS5|5PTASE13|BRX|ANAC026|AT1G67790,-0.67,hits
GO Biological Processes,19,GO:0031425,chloroplast RNA processing,19_GO:0008152 metabolic process,-3,3.6,4.1,18982,23,1828,8,0.44,0.15,814827|816078|817526|824910|825512|830772|837325|839941,OTP85|OTP51|OTP81|OTP84|OTP86|AT5G08720|OTP82|EMB2279,-0.67,hits
GO Biological Processes,19,GO:1902326,positive regulation of chlorophyll biosynthetic process,19_GO:0048518 positive regulation of biological process,-3,6.9,4.7,18982,6,1828,4,0.22,0.11,824885|827479|829266|834757,BPG2|LIL3:1|ACDO1|LIL3:2,-0.62,hits
GO Biological Processes,19,GO:0071478,cellular response to radiation,19_GO:0050896 response to stimulus,-2.9,2,3.5,18982,114,1828,22,1.2,0.26,816538|818273|819292|819713|824559|824838|825382|827319|827854|828638|829541|829567|829578|832477|837376|837479|839300|842288|842794|842991|843330|843847,PIL5|SIGF|PRR9|RAD9|SIGC|SIB1|PIL2|PHYD|BRCA1|SHB1|OST1|SEP1|AT4G34280|SIGE|SIG2|PIF3|HFR1|ARR3|SIGA|LIG6|SHW1|JAC1,-0.62,hits
GO Biological Processes,19,GO:1990066,energy quenching,19_GO:0050896 response to stimulus,-2.9,4.5,4.2,18982,14,1828,6,0.33,0.13,826626|834320|838151|842103|843502|843812,LHCB5|NPQ6|LHCB6|AT1G56500|PDE338|AT1G74730,-0.62,hits
GO Biological Processes,19,GO:0010196,nonphotochemical quenching,19_GO:0050896 response to stimulus,-2.9,4.5,4.2,18982,14,1828,6,0.33,0.13,826626|834320|838151|842103|843502|843812,LHCB5|NPQ6|LHCB6|AT1G56500|PDE338|AT1G74730,-0.62,hits
GO Biological Processes,19,GO:0046149,pigment catabolic process,19_GO:0008152 metabolic process,-2.9,3.8,4,18982,19,1828,7,0.38,0.14,819561|826798|826942|829266|829854|830372|831225,NAC046|AT4G11910|NYC1|ACDO1|ACD2|NOL|PPH,-0.59,hits
GO Biological Processes,19,GO:1901465,positive regulation of tetrapyrrole biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.6,5.9,4.3,18982,7,1828,4,0.22,0.11,824885|827479|829266|834757,BPG2|LIL3:1|ACDO1|LIL3:2,-0.39,hits
GO Biological Processes,19,GO:0009650,UV protection,19_GO:0050896 response to stimulus,-2.6,5.9,4.3,18982,7,1828,4,0.22,0.11,824051|834503|837373|837792,AT3G48900|POLH|AT1G01880|PHR1,-0.39,hits
GO Biological Processes,19,GO:0110102,chloroplast ribulose bisphosphate carboxylase complex assembly,19_GO:0071840 cellular component organization or biogenesis,-2.6,5.9,4.3,18982,7,1828,4,0.22,0.11,819611|823919|835185|843029,AT3G04550|AT3G47650|AT5G51110|RBCS1A,-0.39,hits
GO Biological Processes,19,GO:1901348,positive regulation of secondary cell wall biogenesis,19_GO:0048518 positive regulation of biological process,-2.6,5.9,4.3,18982,7,1828,4,0.22,0.11,816318|829773|838374|842568,VND1|NAC076|MYB52|ANAC026,-0.39,hits
GO Biological Processes,19,GO:0010380,regulation of chlorophyll biosynthetic process,19_GO:0050789 regulation of biological process,-2.6,3.5,3.7,18982,21,1828,7,0.38,0.14,821840|824885|827479|829266|834442|834757|843330,AT3G22690|BPG2|LIL3:1|ACDO1|GLK2|LIL3:2|SHW1,-0.36,hits
GO Biological Processes,19,GO:0034626,"fatty acid elongation, polyunsaturated fatty acid",19_GO:0008152 metabolic process,-2.5,7.8,4.4,18982,4,1828,3,0.16,0.095,819824|829836|843838,AT3G06470|HOS3-1|AT1G75000,-0.35,hits
GO Biological Processes,19,GO:0055073,cadmium ion homeostasis,19_GO:0065007 biological regulation,-2.5,7.8,4.4,18982,4,1828,3,0.16,0.095,831611|835511|838907,HIPP21|MYB49|HIPP22,-0.35,hits
GO Biological Processes,19,GO:1900871,chloroplast mRNA modification,19_GO:0008152 metabolic process,-2.5,7.8,4.4,18982,4,1828,3,0.16,0.095,821642|831647|841167,AT3G20930|VAR3|DYW1,-0.35,hits
GO Biological Processes,19,GO:0033306,phytol metabolic process,19_GO:0008152 metabolic process,-2.5,7.8,4.4,18982,4,1828,3,0.16,0.095,822299|827479|834757,PES2|LIL3:1|LIL3:2,-0.35,hits
GO Biological Processes,19,GO:0019367,"fatty acid elongation, saturated fatty acid",19_GO:0008152 metabolic process,-2.5,7.8,4.4,18982,4,1828,3,0.16,0.095,819824|829836|843838,AT3G06470|HOS3-1|AT1G75000,-0.35,hits
GO Biological Processes,19,GO:0034625,"fatty acid elongation, monounsaturated fatty acid",19_GO:0008152 metabolic process,-2.5,7.8,4.4,18982,4,1828,3,0.16,0.095,819824|829836|843838,AT3G06470|HOS3-1|AT1G75000,-0.35,hits
GO Biological Processes,19,GO:0019368,"fatty acid elongation, unsaturated fatty acid",19_GO:0008152 metabolic process,-2.5,7.8,4.4,18982,4,1828,3,0.16,0.095,819824|829836|843838,AT3G06470|HOS3-1|AT1G75000,-0.35,hits
GO Biological Processes,19,GO:1901463,regulation of tetrapyrrole biosynthetic process,19_GO:0050789 regulation of biological process,-2.5,3.3,3.5,18982,22,1828,7,0.38,0.14,821840|824885|827479|829266|834442|834757|843330,AT3G22690|BPG2|LIL3:1|ACDO1|GLK2|LIL3:2|SHW1,-0.35,hits
GO Biological Processes,19,GO:0006787,porphyrin-containing compound catabolic process,19_GO:0008152 metabolic process,-2.5,3.3,3.5,18982,22,1828,7,0.38,0.14,819561|826798|826942|829266|829854|830372|831225,NAC046|AT4G11910|NYC1|ACDO1|ACD2|NOL|PPH,-0.35,hits
GO Biological Processes,19,GO:0033015,tetrapyrrole catabolic process,19_GO:0008152 metabolic process,-2.5,3.3,3.5,18982,22,1828,7,0.38,0.14,819561|826798|826942|829266|829854|830372|831225,NAC046|AT4G11910|NYC1|ACDO1|ACD2|NOL|PPH,-0.35,hits
GO Biological Processes,19,GO:0071230,cellular response to amino acid stimulus,19_GO:0050896 response to stimulus,-2.5,3.3,3.5,18982,22,1828,7,0.38,0.14,816231|817800|817801|824311|830991|831681|832768,GLR2|GLR3.5|GLR5|GLR3.6|GLR2.5|RAPTOR2|GLR2.1,-0.35,hits
GO Biological Processes,19,GO:0016554,cytidine to uridine editing,19_GO:0008152 metabolic process,-2.5,3.3,3.5,18982,22,1828,7,0.38,0.14,820319|820653|821115|821642|827041|835340|843343,AT3G11460|AT3G14330|AT3G02330|AT3G20930|AT4G14050|MEF1|EMB25,-0.35,hits
GO Biological Processes,19,GO:1903338,regulation of cell wall organization or biogenesis,19_GO:0050789 regulation of biological process,-2.4,2.5,3.3,18982,46,1828,11,0.6,0.18,816318|819997|828364|829773|830378|831831|836359|838219|838374|842568|843676,VND1|MYB83|MYB85|NAC076|AT5G04960|FRB1|NAC101|MYB58|MYB52|ANAC026|MYB54,-0.35,hits
GO Biological Processes,19,GO:0010088,phloem development,19_GO:0032502 developmental process,-2.4,4.3,3.8,18982,12,1828,5,0.27,0.12,818385|821096|821097|840078|843105,AT2G38070|SEOa|SEOR1|BRX|AT1G67790,-0.35,hits
GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,19_GO:0008152 metabolic process,-2.4,1.5,2.9,18982,320,1828,46,2.5,0.37,814688|816078|816359|816697|818005|818599|820043|821543|821589|821840|823602|823814|824654|825304|825866|826626|827146|828489|829266|829678|831799|832477|834351|834495|834832|835168|835515|835773|836525|836751|836789|837040|837178|837639|837974|838151|838243|839531|839869|840149|841447|842354|842446|843215|843903|2745715,CRR3|OTP51|SDH1-2|APL4|LHB1B2|LHCB4.3|LHCB4.2|ATHXK4|EMB2729|AT3G22690|KP1|AT3G46610|LHCA1|AT3G61320|PSBQ-2|LHCB5|FdC1|NdhS|ACDO1|HCF244|OHP|SIGE|c-NAD-MDH2|AT5G44660|PFK2|FUM2|LHCB3|c-NAD-MDH3|PSAN|FNR1|PSBO1|LPA19|PSBP-1|FD1|PnsL2|LHCB6|HCF173|DBE1|CAB3|FdC2|FTSH1|ABC4|LHCA3|STN7|LQY1|PAM68,-0.34,hits
GO Biological Processes,19,GO:0043200,response to amino acid,19_GO:0050896 response to stimulus,-2.4,2.7,3.3,18982,34,1828,9,0.49,0.16,816231|817800|817801|824311|826407|830991|831681|832768|842428,GLR2|GLR3.5|GLR5|GLR3.6|MAPKKK9|GLR2.5|RAPTOR2|GLR2.1|FBS1,-0.34,hits
GO Biological Processes,19,GO:0035825,homologous recombination,19_GO:0008152 metabolic process,-2.4,2.2,3.2,18982,60,1828,13,0.71,0.2,817930|820506|822395|827058|827156|828659|829352|836473|837893|838040|838834|839457|840448,AT2G33640|ATSPO11-1|RCK|PRD1|AT4G14970|MSH3|AT4G32190|RMI1|AHP2|SDS|ZYP1b|AT1G04650|FANCM,-0.34,hits
GO Biological Processes,19,GO:0007131,reciprocal meiotic recombination,19_GO:0022414 reproductive process,-2.4,2.2,3.2,18982,60,1828,13,0.71,0.2,817930|820506|822395|827058|827156|828659|829352|836473|837893|838040|838834|839457|840448,AT2G33640|ATSPO11-1|RCK|PRD1|AT4G14970|MSH3|AT4G32190|RMI1|AHP2|SDS|ZYP1b|AT1G04650|FANCM,-0.34,hits
GO Biological Processes,19,GO:0045786,negative regulation of cell cycle,19_GO:0048519 negative regulation of biological process,-2.4,2.1,3.1,18982,81,1828,16,0.88,0.22,816875|819713|822385|827121|827156|827854|831792|834044|836055|836745|839457|840448|841386|841559|841684|843272,ICK1|RAD9|AT3G27630|ORC1A|AT4G14970|BRCA1|AT5G02220|AT5G40460|AT5G59360|ATRAD17|AT1G04650|FANCM|ICK5|AT1G51355|AT1G52530|AT1G69400,-0.34,hits
GO Biological Processes,19,GO:1903340,positive regulation of cell wall organization or biogenesis,19_GO:0048518 positive regulation of biological process,-2.4,5.2,3.9,18982,8,1828,4,0.22,0.11,816318|829773|838374|842568,VND1|NAC076|MYB52|ANAC026,-0.33,hits
GO Biological Processes,19,GO:0071585,detoxification of cadmium ion,19_GO:0098754 detoxification,-2.4,5.2,3.9,18982,8,1828,4,0.22,0.11,829135|831611|838907|839354,HMA3|HIPP21|HIPP22|PCS2,-0.33,hits
GO Biological Processes,19,GO:0010304,PSII associated light-harvesting complex II catabolic process,19_GO:0008152 metabolic process,-2.4,5.2,3.9,18982,8,1828,4,0.22,0.11,826942|830372|837154|841447,NYC1|NOL|FTSH8|FTSH1,-0.33,hits
GO Biological Processes,19,GO:0006310,DNA recombination,19_GO:0008152 metabolic process,-2.3,1.7,2.9,18982,175,1828,28,1.5,0.29,815890|816748|817404|817930|820123|820506|822395|827058|827156|827854|828659|829352|829537|830284|832338|832495|835495|835850|836473|837893|838040|838834|839457|840448|841279|841684|842435|843776,MCM9|EME1B|RAD51B|AT2G33640|MCM8|ATSPO11-1|RCK|PRD1|AT4G14970|BRCA1|MSH3|AT4G32190|SSN2|AT5G04050|RAD5|GMI1|AT5G54090|XRCC3|RMI1|AHP2|SDS|ZYP1b|AT1G04650|FANCM|AT1G48580|AT1G52530|AT1G61410|AT1G74350,-0.27,hits
GO Biological Processes,19,GO:0015995,chlorophyll biosynthetic process,19_GO:0008152 metabolic process,-2.3,2.2,3,18982,62,1828,13,0.71,0.2,816538|817195|821840|824861|824885|827479|829266|831984|834442|834633|834757|841029|843330,PIL5|HEMD|AT3G22690|CRD1|BPG2|LIL3:1|ACDO1|PCB2|GLK2|CHLI2|LIL3:2|CH1|SHW1,-0.25,hits
GO Biological Processes,19,GO:0015698,inorganic anion transport,19_GO:0051179 localization,-2.2,1.9,2.9,18982,106,1828,19,1,0.24,814855|817109|817844|820844|823713|827626|828398|828638|830882|831308|838861|840054|840424|843205|843280|843545|843550|844134|6240245,AT2G03260|MOT1|PHT1;5|SULTR3;4|AT3G45710|NIP1;2|AT4G22990|SHB1|SULTR2;1|NRT2.7|AT1G22550|AT1G31670|AT1G35350|PHO1;H1|AT1G69480|AT1G72140|AT1G72180|AST56|AT5G66816,-0.24,hits
GO Biological Processes,19,GO:0051784,negative regulation of nuclear division,19_GO:0048519 negative regulation of biological process,-2.2,2.8,3.2,18982,30,1828,8,0.44,0.15,822385|831792|834044|836055|839457|840448|841559|843272,AT3G27630|AT5G02220|AT5G40460|AT5G59360|AT1G04650|FANCM|AT1G51355|AT1G69400,-0.22,hits
GO Biological Processes,19,GO:2000652,regulation of secondary cell wall biogenesis,19_GO:0071840 cellular component organization or biogenesis,-2.2,2.8,3.2,18982,30,1828,8,0.44,0.15,816318|819997|828364|829773|838219|838374|842568|843676,VND1|MYB83|MYB85|NAC076|MYB58|MYB52|ANAC026|MYB54,-0.22,hits
GO Biological Processes,19,GO:0006779,porphyrin-containing compound biosynthetic process,19_GO:0008152 metabolic process,-2.2,2.1,2.9,18982,70,1828,14,0.77,0.2,816538|817195|821840|824861|824885|827479|829266|831984|834442|834633|834757|836449|841029|843330,PIL5|HEMD|AT3G22690|CRD1|BPG2|LIL3:1|ACDO1|PCB2|GLK2|CHLI2|LIL3:2|AT5G63290|CH1|SHW1,-0.22,hits
