Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,GO Biological Processes,19,GO:0071229,cellular response to acid chemical,19_GO:0050896 response to stimulus,-9.6,2.8,7.5,18982,510,649,48,7.4,1,816290|816556|817240|817375|817553|818540|819280|820314|820364|820956|821055|821259|821445|821463|823426|824405|825107|828522|829387|829547|829597|829935|830427|830548|830556|831826|832990|833590|834545|834722|835956|836163|836408|836466|836602|837417|837583|837838|838300|838452|838470|838544|840471|841395|841922|843442|843834|844276,ARAC1|MUR3|CIPK3|SYD|AT2G30020|PGGT-I|HB-7|PP2CA|UBP13|UBC32|JAZ3|KIN10|AT3G19100|ABF4|JAZ11|SYP122|FTA|SLY1|SHM3|ABF3|AGB1|HAT22|PYL5|UBP12|CIPK15|WRKY62|BZO2H3|YAK1|NPR3|PYL1|EXO70B1|SIZ1|RAC10|NF-YC4|WRKY51|NF-YC9|PP2A-2|AFB3|UBC34|RCAR1|CDPK1|DHAR1|CDPK2|ABF1|NF-YC3|AT1G71020|TIFY10B|RGLG4,-6.9
hits,GO Biological Processes,19,GO:0009966,regulation of signal transduction,19_GO:0023052 signaling,-9.4,3.2,7.7,18982,336,649,37,5.7,0.91,814670|817056|817375|818540|819108|819383|820314|820940|821055|821259|821445|823426|824268|825107|827328|828522|829654|829880|830556|832607|833590|834545|835379|835956|836163|836408|837583|837958|838544|838916|840471|842741|843432|843442|843693|843834|844383,PIN4|RR12|SYD|PGGT-I|EMB2766|RFI2|PP2CA|RR1|JAZ3|KIN10|AT3G19100|JAZ11|RTH|FTA|SPK1|SLY1|RAC3|MYB73|CIPK15|EBF2|YAK1|NPR3|TAP46|EXO70B1|SIZ1|RAC10|PP2A-2|GN|DHAR1|PIN7|CDPK2|SEH1H|PIN3|AT1G71020|PIN1|TIFY10B|AT1G80440,-6.7
hits,GO Biological Processes,19,GO:0023051,regulation of signaling,19_GO:0023052 signaling,-9.2,3.2,7.6,18982,342,649,37,5.7,0.91,814670|817056|817375|818540|819108|819383|820314|820940|821055|821259|821445|823426|824268|825107|827328|828522|829654|829880|830556|832607|833590|834545|835379|835956|836163|836408|837583|837958|838544|838916|840471|842741|843432|843442|843693|843834|844383,PIN4|RR12|SYD|PGGT-I|EMB2766|RFI2|PP2CA|RR1|JAZ3|KIN10|AT3G19100|JAZ11|RTH|FTA|SPK1|SLY1|RAC3|MYB73|CIPK15|EBF2|YAK1|NPR3|TAP46|EXO70B1|SIZ1|RAC10|PP2A-2|GN|DHAR1|PIN7|CDPK2|SEH1H|PIN3|AT1G71020|PIN1|TIFY10B|AT1G80440,-6.5
hits,GO Biological Processes,19,GO:0000338,protein deneddylation,19_GO:0008152 metabolic process,-9.1,19,12,18982,12,649,8,1.2,0.43,817241|825286|827049|831275|834312|835727|838899|839241,FUS12|FUS6|COP9|COP13|COP8|CSN6A|CSN5A|FUS5,-6.5
hits,GO Biological Processes,19,GO:0016197,endosomal transport,19_GO:0051179 localization,-9.1,6.9,9.1,18982,68,649,16,2.5,0.61,815211|818086|820233|821573|824478|827637|827690|828241|830160|832359|834483|837958|838349|840134|841472|843468,VPS2.1|NPSN11|VPS60.1|EHD1|VPS37-1|VPS25|VPS54|VPS28-1|RABA4B|VPS24.1|VPS2.2|GN|VPS46.1|AT1G32410|HIT1|POK,-6.5
hits,GO Biological Processes,19,GO:0010646,regulation of cell communication,19_GO:0050789 regulation of biological process,-9.1,3.1,7.5,18982,345,649,37,5.7,0.91,814670|817056|817375|818540|819108|819383|820314|820940|821055|821259|821445|823426|824268|825107|827328|828522|829654|829880|830556|832607|833590|834545|835379|835956|836163|836408|837583|837958|838544|838916|840471|842741|843432|843442|843693|843834|844383,PIN4|RR12|SYD|PGGT-I|EMB2766|RFI2|PP2CA|RR1|JAZ3|KIN10|AT3G19100|JAZ11|RTH|FTA|SPK1|SLY1|RAC3|MYB73|CIPK15|EBF2|YAK1|NPR3|TAP46|EXO70B1|SIZ1|RAC10|PP2A-2|GN|DHAR1|PIN7|CDPK2|SEH1H|PIN3|AT1G71020|PIN1|TIFY10B|AT1G80440,-6.5
hits,GO Biological Processes,19,GO:0009639,response to red or far red light,19_GO:0050896 response to stimulus,-8.7,3.7,7.6,18982,220,649,28,4.3,0.8,814930|816311|817016|817241|818596|819383|820557|825286|825890|827049|828008|829007|829902|831275|834312|834663|834784|835727|836451|836466|836603|837417|838683|838899|839241|841922|843693|843983,CR88|AT2G17990|COL3|FUS12|ELF4|RFI2|FUS9|FUS6|DDB1A|COP9|EID1|ckl4|KAI2|COP13|COP8|CUL4|HAT2|CSN6A|NDPK2|NF-YC4|LIP1|NF-YC9|ESC|CSN5A|FUS5|NF-YC3|PIN1|SOB3,-6.1
hits,GO Biological Processes,19,GO:0070727,cellular macromolecule localization,19_GO:0051179 localization,-8.3,2.3,6.7,18982,691,649,55,8.5,1.1,814930|816165|816386|816623|817429|818086|819056|819108|819857|819903|824048|824071|824405|824478|824589|824649|825376|825430|827055|827302|827494|827637|828241|828491|828587|829412|829427|830382|830452|830702|831809|831919|834614|834730|835297|835429|836318|836484|836603|836748|837378|837583|837791|839305|839567|839749|839800|840134|840199|840336|842615|842741|844268|844297|844334,CR88|TOC132|SCY1|PSB29|ALB3|NPSN11|PEN2|EMB2766|IMPA-1|GSL10|HSP93-III|AT3G49100|SYP122|VPS37-1|SCR|ARA6|ROC4|AT3G62560|AT4G14160|IMPA-2|SYP23|VPS25|VPS28-1|AT4G23910|AT4G24840|AT4G32760|AT4G32910|TOC34|MOS7|SYP132|EXO70A1|JKD|RABA1c|VAM3|GB1|AT5G53480|AT5G61970|AT5G63640|LIP1|RMR1|SYP111|PP2A-2|KEU|AT1G01910|AT1G03140|SYP61|PEX7|AT1G32410|NACA5|AT1G34350|AT1G63110|SEH1H|NUA|SYP52|ATERDJ2A,-5.7
hits,GO Biological Processes,19,GO:0032509,endosome transport via multivesicular body sorting pathway,19_GO:0051179 localization,-8.2,11,9.8,18982,26,649,10,1.5,0.48,815211|820233|824478|827637|828241|832359|834483|837958|838349|840134,VPS2.1|VPS60.1|VPS37-1|VPS25|VPS28-1|VPS24.1|VPS2.2|GN|VPS46.1|AT1G32410,-5.7
hits,GO Biological Processes,19,GO:0050793,regulation of developmental process,19_GO:0032502 developmental process,-8.1,2.2,6.6,18982,794,649,60,9.2,1.1,816290|816663|816794|817016|817056|817252|817429|818055|818213|818596|818761|819383|819619|819903|820388|820557|820940|821259|821463|821536|822547|823804|825107|825890|827328|828008|828219|828706|828934|828972|829105|829143|829240|829597|829654|830366|831267|831822|831919|832053|834575|834599|834663|835379|835935|836163|836236|836408|836466|837417|838899|839529|840310|840471|840957|841922|843432|843859|844042|844268,ARAC1|BPC4|AGL17|COL3|RR12|SE|ALB3|IMB1|GRF3|ELF4|TFIIB|RFI2|FLK|GSL10|AT3G12130|FUS9|RR1|KIN10|ABF4|FYPP3|NAC3|PUB13|FTA|DDB1A|SPK1|EID1|BZO2H1|PEP|ULT1|CKL6|VIP3|VEL1|SKB1|AGB1|RAC3|CPK1|CHC1|AT5G03500|JKD|ARIA|CLPP4|GAS41|CUL4|TAP46|MSI1|SIZ1|VIP4|RAC10|NF-YC4|NF-YC9|CSN5A|CRY2|AT1G34110|CDPK2|VIP1|NF-YC3|PIN3|ERDL6|MAF1|NUA,-5.6
hits,GO Biological Processes,19,GO:0009737,response to abscisic acid,19_GO:0050896 response to stimulus,-8,2.4,6.6,18982,589,649,49,7.6,1,816290|817240|817553|818540|819235|819280|820314|821259|821463|821575|822619|824852|825107|825376|826983|829427|829547|829676|829935|830427|830556|830702|830756|832053|832703|832990|833590|834307|834722|834786|835379|835956|835969|836074|836163|836242|836408|836466|837417|837583|837637|838452|838470|838652|839024|840471|841395|841922|843197,ARAC1|CIPK3|AT2G30020|PGGT-I|GBF3|HB-7|PP2CA|KIN10|ABF4|ERF7|AFP3|AREB3|FTA|ROC4|AMT1;1|AT4G32910|ABF3|BSK1|HAT22|PYL5|CIPK15|SYP132|AT5G08560|ARIA|MSS1|BZO2H3|YAK1|AT5G42950|PYL1|AT5G47390|TAP46|EXO70B1|FOLK|RDUF2|SIZ1|SNAP33|RAC10|NF-YC4|NF-YC9|PP2A-2|SNRK2.4|RCAR1|CDPK1|CAT1|ARL1|CDPK2|ABF1|NF-YC3|AT1G68670,-5.5
hits,GO Biological Processes,19,GO:0071985,multivesicular body sorting pathway,19_GO:0051179 localization,-8,11,9.6,18982,27,649,10,1.5,0.48,815211|820233|824478|827637|828241|832359|834483|837958|838349|840134,VPS2.1|VPS60.1|VPS37-1|VPS25|VPS28-1|VPS24.1|VPS2.2|GN|VPS46.1|AT1G32410,-5.5
hits,GO Biological Processes,19,GO:0097305,response to alcohol,19_GO:0050896 response to stimulus,-7.9,2.4,6.6,18982,593,649,49,7.6,1,816290|817240|817553|818540|819235|819280|820314|821259|821463|821575|822619|824852|825107|825376|826983|829427|829547|829676|829935|830427|830556|830702|830756|832053|832703|832990|833590|834307|834722|834786|835379|835956|835969|836074|836163|836242|836408|836466|837417|837583|837637|838452|838470|838652|839024|840471|841395|841922|843197,ARAC1|CIPK3|AT2G30020|PGGT-I|GBF3|HB-7|PP2CA|KIN10|ABF4|ERF7|AFP3|AREB3|FTA|ROC4|AMT1;1|AT4G32910|ABF3|BSK1|HAT22|PYL5|CIPK15|SYP132|AT5G08560|ARIA|MSS1|BZO2H3|YAK1|AT5G42950|PYL1|AT5G47390|TAP46|EXO70B1|FOLK|RDUF2|SIZ1|SNAP33|RAC10|NF-YC4|NF-YC9|PP2A-2|SNRK2.4|RCAR1|CDPK1|CAT1|ARL1|CDPK2|ABF1|NF-YC3|AT1G68670,-5.5
hits,GO Biological Processes,19,GO:0009738,abscisic acid-activated signaling pathway,19_GO:0023052 signaling,-7.9,3.7,7.2,18982,208,649,26,4,0.77,816290|817240|817553|818540|819280|820314|821259|821463|825107|829547|829935|830427|830556|833590|834722|835956|836163|836408|836466|837417|837583|838452|838470|840471|841395|841922,ARAC1|CIPK3|AT2G30020|PGGT-I|HB-7|PP2CA|KIN10|ABF4|FTA|ABF3|HAT22|PYL5|CIPK15|YAK1|PYL1|EXO70B1|SIZ1|RAC10|NF-YC4|NF-YC9|PP2A-2|RCAR1|CDPK1|CDPK2|ABF1|NF-YC3,-5.5
hits,GO Biological Processes,19,GO:0044265,cellular macromolecule catabolic process,19_GO:0008152 metabolic process,-7.9,2.3,6.5,18982,691,649,54,8.3,1.1,816225|816580|816666|817200|820364|820956|821195|823766|824478|824972|825025|825335|825352|825475|825890|825896|827412|827637|827714|828111|828132|828241|828522|828579|828858|830548|831275|832607|834136|834572|834575|834663|835714|835727|836748|837357|837797|837838|838143|838162|838300|838604|839409|839433|839567|840023|841420|841596|842269|842985|843368|843880|843931|844027,DSK2|RPN1A|UFD1|RPN13|UBP13|UBC32|RAD23C|AT3G46210|VPS37-1|AT3G58030|AT3G58560|RRP41|AT3G61790|NPL41|DDB1A|AT4G05460|CLPR4|VPS25|RING|AT4G03020|AT4G02940|VPS28-1|SLY1|RBP31|RRP41L|UBP12|COP13|EBF2|UBC4|AT5G45360|CLPP4|CUL4|UBC30|CSN6A|RMR1|DCP1|CLP2|AFB3|AT1G15740|AT1G15920|UBC34|SK4|AT1G04810|CLPP5|AT1G03140|RUB1|CLPR1|UBP6|MTR4|CLPP3|UPL2|UBC16|AT1G75990|AT1G76920,-5.5
hits,GO Biological Processes,19,GO:0008104,protein localization,19_GO:0051179 localization,-7.7,2.2,6.3,18982,739,649,56,8.6,1.1,814930|815211|816165|816386|816623|817429|818086|819108|819857|824048|824071|824405|824478|824589|824649|825376|825430|827055|827302|827494|827637|828241|828491|828587|829412|829427|830382|830452|830702|831809|831919|832359|832523|834483|834614|834730|835297|835429|836318|836484|836603|836748|837378|837583|837791|838349|839305|839749|839800|840134|840199|842615|842741|844268|844297|844334,CR88|VPS2.1|TOC132|SCY1|PSB29|ALB3|NPSN11|EMB2766|IMPA-1|HSP93-III|AT3G49100|SYP122|VPS37-1|SCR|ARA6|ROC4|AT3G62560|AT4G14160|IMPA-2|SYP23|VPS25|VPS28-1|AT4G23910|AT4G24840|AT4G32760|AT4G32910|TOC34|MOS7|SYP132|EXO70A1|JKD|VPS24.1|TTG1|VPS2.2|RABA1c|VAM3|GB1|AT5G53480|AT5G61970|AT5G63640|LIP1|RMR1|SYP111|PP2A-2|KEU|VPS46.1|AT1G01910|SYP61|PEX7|AT1G32410|NACA5|AT1G63110|SEH1H|NUA|SYP52|ATERDJ2A,-5.3
hits,GO Biological Processes,19,GO:0071396,cellular response to lipid,19_GO:0050896 response to stimulus,-7.6,2.8,6.7,18982,373,649,36,5.5,0.9,816290|817240|817553|818540|819280|820314|821259|821445|821463|824570|825107|828522|829164|829480|829547|829676|829935|830427|830556|832990|833590|834127|834722|835956|836163|836408|836466|837417|837583|838452|838470|840105|840471|841395|841922|843845,ARAC1|CIPK3|AT2G30020|PGGT-I|HB-7|PP2CA|KIN10|AT3G19100|ABF4|BSK6|FTA|SLY1|AT4G30410|BAK1|ABF3|BSK1|HAT22|PYL5|CIPK15|BZO2H3|YAK1|BSK8|PYL1|EXO70B1|SIZ1|RAC10|NF-YC4|NF-YC9|PP2A-2|RCAR1|CDPK1|IWS1|CDPK2|ABF1|NF-YC3|BZR1,-5.3
hits,GO Biological Processes,19,GO:0061024,membrane organization,19_GO:0071840 cellular component organization or biogenesis,-7.5,3.3,6.9,18982,248,649,28,4.3,0.8,815211|816386|816623|817429|818086|818435|820233|820461|824405|825430|827055|827494|829270|830124|830702|832359|834730|835498|836242|837378|837404|837737|838158|838600|839749|841472|842833|844297,VPS2.1|SCY1|PSB29|ALB3|NPSN11|LTP2|VPS60.1|PGK1|SYP122|AT3G62560|AT4G14160|SYP23|AT4G31430|AT4G39690|SYP132|VPS24.1|VAM3|MAMI|SNAP33|SYP111|VAP27-2|SEC22|GOS11|AT1G20110|SYP61|HIT1|PTAC4|SYP52,-5.2
