Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0008104,protein localization,19_GO:0051179 localization,-7.9,1.9,6.2,18982,739,1198,87,7.3,0.75,814908|815065|816245|816289|816310|816951|817014|817107|817429|818086|818380|818760|819122|819206|819263|819589|819945|820048|820234|820414|820873|820878|820997|821008|821066|821641|821946|822095|822375|824037|824330|824728|825430|825488|827472|827706|827757|827760|828105|828557|829399|829427|830031|830034|830369|830381|830499|830501|830702|831546|832327|832340|832341|832505|834199|834730|835114|835439|835643|835728|836318|836325|836603|837054|837454|837804|837881|837894|838050|838193|838263|839001|839081|839208|839305|839517|839690|841265|841312|841372|843032|843278|843634|844294|844407|2745988|3768764,NMD3|VPS11|AP19|VPS35A|ATSLY1|AT2G24170|ARF3|emb2410|ALB3|NPSN11|VCL1|AT2G41620|PVA12|ATI1|AT2G46520|emb2458|PEX13|AT3G08960|NUP1|ITN1|AT3G16270|AT3G16310|AT3G17340|NPSN13|AT3G03160|AT3G20920|AT3G23660|ERD2B|GC6|AT3G48760|AT3G51670|eIF6A|AT3G62560|RANGAP1|MOS6|ARA7|VSR7|GSO1|AT4G01810|AT4G24550|AT4G32640|AT4G32910|AT4G38760|AT4G38790|AT5G01590|SUN1|AT5G06120|SNX1|SYP132|SYP21|emb1211|alpha-ADR|AT5G22780|AT5G24350|AT5G41940|VAM3|AT5G50460|AT5G53570|XYLT|PEX5|AT5G61970|OXA1|LIP1|AT1G05520|AT1G09330|AT1G12470|ACA.l|AT1G13340|NUP155|SYP51|RABA1b|GAMMA-ADAPTIN 1|THO2|VTI1B|AT1G01910|IMPA-6|NTF2B|AT1G48440|AT1G48900|RTV1|AT1G67120|AT1G69460|VPS46.2|FTSH12|SAR3|AT5G18525|AT3G08943,-5.2,WS_c1_which_mclass____4___1_
GO Biological Processes,19,GO:0007034,vacuolar transport,19_GO:0051179 localization,-6.5,3.4,6.4,18982,102,1198,22,1.8,0.39,816311|816502|818086|819206|821008|827690|827706|827757|828557|829037|830501|831546|834730|837454|839001|839062|839070|839208|840608|843468|843634|2745988,AT2G17990|SNF7.2|NPSN11|ATI1|NPSN13|VPS54|ARA7|VSR7|AT4G24550|SNF7.1|SNX1|SYP21|VAM3|AT1G09330|GAMMA-ADAPTIN 1|TNO1|AT1G24560|VTI1B|AT1G36980|POK|VPS46.2|AT5G18525,-3.8,WS_c1_which_mclass____4___1_
GO Biological Processes,19,GO:0006397,mRNA processing,19_GO:0008152 metabolic process,-5.6,2.1,5.3,18982,310,1198,42,3.5,0.53,815269|815840|816197|817252|817470|817938|818459|818519|819170|820064|820369|822178|822264|824590|827272|828576|828654|828754|829285|831541|831597|832379|832986|834293|834382|834790|835204|835279|835632|836541|836620|837494|837505|838027|838685|839081|839371|839567|839657|841576|841976|844433,HEN2|ABH1|AT2G16940|SE|AT2G29210|AT2G33730|EMB2765|SAC3A|AT2G45620|AT3G09100|AT3G11960|AT3G25840|AT3G26560|SUA|PRL1|FC2|RS40|AT4G26480|RSZ22|DOT2|ESP4|HUA2|AT5G28740|U2AF35B|AT5G43620|AT5G47430|AT5G51300|RS41|EDM2|SC35|CDKC2|AT1G09660|U2A'|AT1G14650|AT1G20920|THO2|AT1G03910|AT1G03140|ATU2AF35A|Y14|SCL33|AT1G80930,-2.9,WS_c1_which_mclass____4___1_
GO Biological Processes,19,GO:0048193,Golgi vesicle transport,19_GO:0051179 localization,-5.6,2.7,5.5,18982,160,1198,27,2.3,0.43,816310|817556|818086|819986|821008|821066|821216|821946|822095|822375|825430|827690|828105|828557|830501|831071|831546|832505|835532|837054|838713|839001|839208|841265|841539|843278|843468,ATSLY1|AT2G30050|NPSN11|AT3G07950|NPSN13|AT3G03160|AT3G01340|AT3G23660|ERD2B|GC6|AT3G62560|VPS54|AT4G01810|AT4G24550|SNX1|AT5G11980|SYP21|AT5G24350|CLUB|AT1G05520|SEC5B|GAMMA-ADAPTIN 1|VTI1B|AT1G48440|AT1G51160|AT1G69460|POK,-2.9,WS_c1_which_mclass____4___1_
KEGG Pathway,24,ath03040,Spliceosome,,-5.5,2.5,5.4,18982,191,1198,30,2.5,0.45,815840|817938|818459|820369|820730|822264|824686|824853|827272|828654|829285|829732|831541|831923|832577|832986|833711|834293|835279|836541|837248|837505|838027|838685|839081|839567|839657|840143|841576|841976,ABH1|AT2G33730|EMB2765|AT3G11960|AT3G15010|AT3G26560|SAP130a|UBA2A|PRL1|RS40|RSZ22|AT4G35785|DOT2|AT5G02530|RRC1|AT5G28740|ATSRL1|U2AF35B|RS41|SC35|MAC5A|U2A'|AT1G14650|AT1G20920|THO2|AT1G03140|ATU2AF35A|ESP3|Y14|SCL33,-2.9,WS_c1_which_mclass____4___1_
KEGG Pathway,24,ko03040,Spliceosome,,-5.5,2.5,5.4,18982,191,1198,30,2.5,0.45,815840|817938|818459|820369|820730|822264|824686|824853|827272|828654|829285|829732|831541|831923|832577|832986|833711|834293|835279|836541|837248|837505|838027|838685|839081|839567|839657|840143|841576|841976,ABH1|AT2G33730|EMB2765|AT3G11960|AT3G15010|AT3G26560|SAP130a|UBA2A|PRL1|RS40|RSZ22|AT4G35785|DOT2|AT5G02530|RRC1|AT5G28740|ATSRL1|U2AF35B|RS41|SC35|MAC5A|U2A'|AT1G14650|AT1G20920|THO2|AT1G03140|ATU2AF35A|ESP3|Y14|SCL33,-2.9,WS_c1_which_mclass____4___1_
GO Biological Processes,19,GO:0006913,nucleocytoplasmic transport,19_GO:0051179 localization,-5.4,3.1,5.6,18982,109,1198,21,1.8,0.38,814908|818760|818881|819263|820048|820234|820878|820997|824728|825488|827472|829427|830031|830499|838050|839081|839517|839690|843032|844407|3768764,NMD3|AT2G41620|PP5.2|AT2G46520|AT3G08960|NUP1|AT3G16310|AT3G17340|eIF6A|RANGAP1|MOS6|AT4G32910|AT4G38760|AT5G06120|NUP155|THO2|IMPA-6|NTF2B|AT1G67120|SAR3|AT3G08943,-2.9,WS_c1_which_mclass____4___1_
GO Biological Processes,19,GO:0051169,nuclear transport,19_GO:0051179 localization,-5.4,3.1,5.6,18982,109,1198,21,1.8,0.38,814908|818760|818881|819263|820048|820234|820878|820997|824728|825488|827472|829427|830031|830499|838050|839081|839517|839690|843032|844407|3768764,NMD3|AT2G41620|PP5.2|AT2G46520|AT3G08960|NUP1|AT3G16310|AT3G17340|eIF6A|RANGAP1|MOS6|AT4G32910|AT4G38760|AT5G06120|NUP155|THO2|IMPA-6|NTF2B|AT1G67120|SAR3|AT3G08943,-2.9,WS_c1_which_mclass____4___1_
GO Biological Processes,19,GO:0006896,Golgi to vacuole transport,19_GO:0051179 localization,-5.1,5.9,6.3,18982,24,1198,9,0.75,0.25,818086|821008|827690|828557|830501|831546|839001|839208|843468,NPSN11|NPSN13|VPS54|AT4G24550|SNX1|SYP21|GAMMA-ADAPTIN 1|VTI1B|POK,-2.5,WS_c1_which_mclass____4___1_
GO Biological Processes,19,GO:0006606,protein import into nucleus,19_GO:0051179 localization,-4.9,4,5.6,18982,51,1198,13,1.1,0.3,818760|819263|820048|820878|820997|825488|827472|829427|830031|838050|839517|839690|3768764,AT2G41620|AT2G46520|AT3G08960|AT3G16310|AT3G17340|RANGAP1|MOS6|AT4G32910|AT4G38760|NUP155|IMPA-6|NTF2B|AT3G08943,-2.4,WS_c1_which_mclass____4___1_
GO Biological Processes,19,GO:0034504,protein localization to nucleus,19_GO:0051179 localization,-4.8,3.7,5.4,18982,60,1198,14,1.2,0.31,818760|819263|820048|820878|820997|825488|827472|829427|830031|830381|838050|839517|839690|3768764,AT2G41620|AT2G46520|AT3G08960|AT3G16310|AT3G17340|RANGAP1|MOS6|AT4G32910|AT4G38760|SUN1|NUP155|IMPA-6|NTF2B|AT3G08943,-2.3,WS_c1_which_mclass____4___1_
GO Biological Processes,19,GO:0002376,immune system process,19_GO:0002376 immune system process,-4.7,1.8,4.6,18982,439,1198,51,4.3,0.58,814753|816258|817923|818973|818982|819056|819613|819634|819684|820429|821453|824149|824259|824408|824410|824657|825298|825831|826470|826884|827272|827998|828219|828381|829257|829308|829510|829993|830463|831547|832801|833523|833534|834768|837365|837504|839551|839574|839602|839808|841327|841427|841591|841792|841996|843639|844066|844250|844407|844423|2745988,PSKR1|IRE1A|LYK5|SSI2|MPK6|PEN2|AHL19|SWP|ATL6|HCHIB|ATG2|ARLA1C|ZAR1|PAD4|PUB22|PMR6|AT3G61260|SFR6|CRY1|NUDT7|PRL1|LIF2|BZO2H1|AT4G22820|PBA1|WRKY18|AGD2|LAZ1|RPN8A|BPA1|CNI1|AT5G35580|LSP1|ERF2|CRT3|AT1G09750|AT1G04300|DCL1|GSTU13|PUB17|SCD1|TOR|MKK4|MAP3KA|CPN60B|PEPR1|EFS|AT1G79090|SAR3|WRKY40|AT5G18525,-2.3,WS_c1_which_mclass____4___1_
GO Biological Processes,19,GO:0033365,protein localization to organelle,19_GO:0051179 localization,-4.7,2,4.7,18982,305,1198,39,3.3,0.51,817429|818086|818760|819206|819263|819589|819945|820048|820878|820997|821008|821066|821641|822095|825488|827472|827757|829427|830031|830034|830369|830381|830501|831546|832327|835643|835728|836318|836325|838050|839208|839305|839517|839690|841265|841312|844294|2745988|3768764,ALB3|NPSN11|AT2G41620|ATI1|AT2G46520|emb2458|PEX13|AT3G08960|AT3G16310|AT3G17340|NPSN13|AT3G03160|AT3G20920|ERD2B|RANGAP1|MOS6|VSR7|AT4G32910|AT4G38760|AT4G38790|AT5G01590|SUN1|SNX1|SYP21|emb1211|XYLT|PEX5|AT5G61970|OXA1|NUP155|VTI1B|AT1G01910|IMPA-6|NTF2B|AT1G48440|AT1G48900|FTSH12|AT5G18525|AT3G08943,-2.3,WS_c1_which_mclass____4___1_
KEGG Pathway,24,ko03013,RNA transport,,-4.7,2.4,4.9,18982,169,1198,26,2.2,0.42,814908|815840|817470|817556|818511|818760|820803|820878|821216|825488|827529|828791|829427|830031|831923|831929|831959|833725|834046|835609|838050|839081|841576|844119|844407|3768764,NMD3|ABH1|AT2G29210|AT2G30050|AT2G39260|AT2G41620|AT3G15610|AT3G16310|AT3G01340|RANGAP1|EIF4E|SUMO1|AT4G32910|AT4G38760|AT5G02530|NCBP|PIR121|AT5G37475|EMB3012|SUMO2|NUP155|THO2|Y14|AT1G77840|SAR3|AT3G08943,-2.3,WS_c1_which_mclass____4___1_
KEGG Pathway,24,ath03013,RNA transport,,-4.7,2.4,4.9,18982,169,1198,26,2.2,0.42,814908|815840|817470|817556|818511|818760|820803|820878|821216|825488|827529|828791|829427|830031|831923|831929|831959|833725|834046|835609|838050|839081|841576|844119|844407|3768764,NMD3|ABH1|AT2G29210|AT2G30050|AT2G39260|AT2G41620|AT3G15610|AT3G16310|AT3G01340|RANGAP1|EIF4E|SUMO1|AT4G32910|AT4G38760|AT5G02530|NCBP|PIR121|AT5G37475|EMB3012|SUMO2|NUP155|THO2|Y14|AT1G77840|SAR3|AT3G08943,-2.3,WS_c1_which_mclass____4___1_
