Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,GO Biological Processes,19,GO:0010089,xylem development,19_GO:0032502 developmental process,-4.5,9.8,6.9,18982,43,270,6,2.2,0.9,828084|829773|831745|836269|842568|843524,JLO|NAC076|RPL|PXY|ANAC026|VND7,-1.9
hits,GO Biological Processes,19,GO:0080134,regulation of response to stress,19_GO:0050789 regulation of biological process,-4.2,3,4.8,18982,402,270,17,6.3,1.5,817039|817744|817745|817956|822184|822331|824311|827577|829854|830058|830401|833957|837800|840859|841047|843407|843577,WRKY60|PARG2|TEJ|ETT|NIMIN-2|AT3G27120|GLR3.6|SNI1|ACD2|EDS5|AT5G05190|NAC6|NIMIN1|GLR3.3|AT1G44830|TIFY7|JAZ6,-1.6
hits,GO Biological Processes,19,GO:0048523,negative regulation of cellular process,19_GO:0048519 negative regulation of biological process,-4.2,2.4,4.5,18982,746,270,25,9.3,1.8,816875|818083|820317|822331|824010|824270|825287|827577|831648|831745|831792|831802|834334|834444|836364|837800|837934|839256|839457|839549|839929|841202|841559|842953|842999,ICK1|SUVH5|MYB65|AT3G27120|AT3G48510|STY1|HDG1|SNI1|MYB56|RPL|AT5G02220|MYB3R-5|ZF3|ERF9|CDF1|NIMIN1|AFP2|HDG2|AT1G04650|ERS2|NF-YA7|ATE2F2|AT1G51355|RGL1|AT1G66810,-1.6
hits,GO Biological Processes,19,GO:0048437,floral organ development,19_GO:0022414 reproductive process,-4.1,3.6,5,18982,255,270,13,4.8,1.3,820317|820793|821240|824270|824961|825287|831648|832146|833957|834143|839256|842873|843305,MYB65|IAA19|RPK2|STY1|SPL15|HDG1|MYB56|PI|NAC6|BEL1|HDG2|AS2|TCP15,-1.6
hits,GO Biological Processes,19,GO:0042493,response to drug,19_GO:0050896 response to stimulus,-4.1,2.7,4.6,18982,492,270,19,7,1.6,817039|818083|818199|818536|821904|824844|829541|830058|830401|831802|833957|834334|835178|837252|838487|839290|841047|842931|842953,WRKY60|SUVH5|ABI5|UMAMIT14|MYB15|AT3G56770|OST1|EDS5|AT5G05190|MYB3R-5|NAC6|ZF3|APC2|AT1G07400|ARR7|IAA10|AT1G44830|CMPG1|RGL1,-1.6
hits,GO Biological Processes,19,GO:0048583,regulation of response to stimulus,19_GO:0050789 regulation of biological process,-4,2.3,4.4,18982,762,270,25,9.3,1.8,816312|816538|817039|817744|817745|817956|822184|822331|824270|824311|827577|829541|829854|830058|830401|831648|833957|837800|839549|840859|841047|842953|843407|843577|843915,TAF14|PIL5|WRKY60|PARG2|TEJ|ETT|NIMIN-2|AT3G27120|STY1|GLR3.6|SNI1|OST1|ACD2|EDS5|AT5G05190|MYB56|NAC6|NIMIN1|ERS2|GLR3.3|AT1G44830|RGL1|TIFY7|JAZ6|CLV1,-1.5
hits,GO Biological Processes,19,GO:0015996,chlorophyll catabolic process,19_GO:0008152 metabolic process,-4,16,7.5,18982,18,270,4,1.5,0.74,823622|828391|829854|830372,ACD1|NYE1|ACD2|NOL,-1.5
hits,GO Biological Processes,19,GO:0046149,pigment catabolic process,19_GO:0008152 metabolic process,-3.9,15,7.2,18982,19,270,4,1.5,0.74,823622|828391|829854|830372,ACD1|NYE1|ACD2|NOL,-1.5
hits,GO Biological Processes,19,GO:0031347,regulation of defense response,19_GO:0050789 regulation of biological process,-3.9,3.4,4.7,18982,270,270,13,4.8,1.3,817039|822184|824311|827577|829854|830058|830401|833957|837800|840859|841047|843407|843577,WRKY60|NIMIN-2|GLR3.6|SNI1|ACD2|EDS5|AT5G05190|NAC6|NIMIN1|GLR3.3|AT1G44830|TIFY7|JAZ6,-1.5
hits,GO Biological Processes,19,GO:0071482,cellular response to light stimulus,19_GO:0050896 response to stimulus,-3.8,5.3,5.3,18982,107,270,8,3,1,814823|815111|816538|825382|829541|837479|841202|842288,PKS1|PGR5|PIL5|PIL2|OST1|PIF3|ATE2F2|ARR3,-1.4
hits,GO Biological Processes,19,GO:0050793,regulation of developmental process,19_GO:0032502 developmental process,-3.7,2.2,4.2,18982,794,270,25,9.3,1.8,816312|816538|817587|817659|818199|819077|820732|824293|825287|827542|827760|828044|829824|831001|831648|833957|834442|836364|839256|840078|840371|842953|842999|843550|843915,TAF14|PIL5|CHAL|TCP10|ABI5|ARAC9|TCP4|ROP1|HDG1|WRKY28|GSO1|FRI|HAM4|CYC3B|MYB56|NAC6|GLK2|CDF1|HDG2|BRX|MYB93|RGL1|AT1G66810|AT1G72180|CLV1,-1.4
hits,GO Biological Processes,19,GO:0009908,flower development,19_GO:0022414 reproductive process,-3.6,2.6,4.3,18982,487,270,18,6.7,1.5,817956|820317|820793|821240|823622|824270|824961|825287|828044|831648|831745|832146|833957|834143|834442|839256|842873|843305,ETT|MYB65|IAA19|RPK2|ACD1|STY1|SPL15|HDG1|FRI|MYB56|RPL|PI|NAC6|BEL1|GLK2|HDG2|AS2|TCP15,-1.3
hits,GO Biological Processes,19,GO:0071478,cellular response to radiation,19_GO:0050896 response to stimulus,-3.6,4.9,5.1,18982,114,270,8,3,1,814823|815111|816538|825382|829541|837479|841202|842288,PKS1|PGR5|PIL5|PIL2|OST1|PIF3|ATE2F2|ARR3,-1.3
hits,GO Biological Processes,19,GO:0033015,tetrapyrrole catabolic process,19_GO:0008152 metabolic process,-3.6,13,6.6,18982,22,270,4,1.5,0.74,823622|828391|829854|830372,ACD1|NYE1|ACD2|NOL,-1.3
hits,GO Biological Processes,19,GO:0006787,porphyrin-containing compound catabolic process,19_GO:0008152 metabolic process,-3.6,13,6.6,18982,22,270,4,1.5,0.74,823622|828391|829854|830372,ACD1|NYE1|ACD2|NOL,-1.3
hits,GO Biological Processes,19,GO:0045088,regulation of innate immune response,19_GO:0002376 immune system process,-3.6,4.9,5,18982,115,270,8,3,1,822184|824311|827577|829854|833957|837800|840859|841047,NIMIN-2|GLR3.6|SNI1|ACD2|NAC6|NIMIN1|GLR3.3|AT1G44830,-1.3
hits,GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-3.5,5.5,5.1,18982,90,270,7,2.6,0.97,822331|824010|827577|831792|839457|841559|842999,AT3G27120|AT3G48510|SNI1|AT5G02220|AT1G04650|AT1G51355|AT1G66810,-1.3
hits,GO Biological Processes,19,GO:0048581,negative regulation of post-embryonic development,19_GO:0048519 negative regulation of biological process,-3.5,4.7,4.9,18982,119,270,8,3,1,816538|817587|818199|828044|831648|834442|840371|842953,PIL5|CHAL|ABI5|FRI|MYB56|GLK2|MYB93|RGL1,-1.3
hits,GO Biological Processes,19,GO:0090567,reproductive shoot system development,19_GO:0022414 reproductive process,-3.5,2.5,4.2,18982,500,270,18,6.7,1.5,817956|820317|820793|821240|823622|824270|824961|825287|828044|831648|831745|832146|833957|834143|834442|839256|842873|843305,ETT|MYB65|IAA19|RPK2|ACD1|STY1|SPL15|HDG1|FRI|MYB56|RPL|PI|NAC6|BEL1|GLK2|HDG2|AS2|TCP15,-1.3
hits,GO Biological Processes,19,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,19_GO:0048519 negative regulation of biological process,-3.5,2.9,4.3,18982,336,270,14,5.2,1.3,818083|822331|824010|827577|831745|831802|834334|834444|836364|837800|837934|839457|839929|841202,SUVH5|AT3G27120|AT3G48510|SNI1|RPL|MYB3R-5|ZF3|ERF9|CDF1|NIMIN1|AFP2|AT1G04650|NF-YA7|ATE2F2,-1.2
hits,GO Biological Processes,19,GO:0009755,hormone-mediated signaling pathway,19_GO:0023052 signaling,-3.5,2.3,4,18982,640,270,21,7.8,1.6,816538|817689|820317|820538|824270|824311|828084|829541|834444|837479|838487|839549|840078|840475|840859|842010|842288|842669|842953|843407|843577,PIL5|LBD14|MYB65|BRL3|STY1|GLR3.6|JLO|OST1|ERF9|PIF3|ARR7|ERS2|BRX|AT1G35710|GLR3.3|BRL1|ARR3|EGL3|RGL1|TIFY7|JAZ6,-1.2
hits,GO Biological Processes,19,GO:0050776,regulation of immune response,19_GO:0002376 immune system process,-3.4,4.5,4.7,18982,125,270,8,3,1,822184|824311|827577|829854|833957|837800|840859|841047,NIMIN-2|GLR3.6|SNI1|ACD2|NAC6|NIMIN1|GLR3.3|AT1G44830,-1.2
hits,GO Biological Processes,19,GO:0048759,xylem vessel member cell differentiation,19_GO:0032502 developmental process,-3.4,19,7.2,18982,11,270,3,1.1,0.64,829773|842568|843524,NAC076|ANAC026|VND7,-1.2
hits,GO Biological Processes,19,GO:0010088,phloem development,19_GO:0032502 developmental process,-3.2,18,6.9,18982,12,270,3,1.1,0.64,821096|821097|840078,SEOa|SEOR1|BRX,-1.1
hits,GO Biological Processes,19,GO:0048438,floral whorl development,19_GO:0022414 reproductive process,-3.2,3.5,4.3,18982,201,270,10,3.7,1.1,820317|820793|821240|824270|824961|831648|831745|834143|842873|843305,MYB65|IAA19|RPK2|STY1|SPL15|MYB56|RPL|BEL1|AS2|TCP15,-1
hits,GO Biological Processes,19,GO:0031328,positive regulation of cellular biosynthetic process,19_GO:0048518 positive regulation of biological process,-3.2,2.3,3.8,18982,579,270,19,7,1.6,816816|816875|817689|818199|819562|820317|824270|827995|828084|828144|831648|832146|833957|834442|841047|841202|842999|843524|843704,bZIP6|ICK1|LBD14|ABI5|NAC047|MYB65|STY1|GIF3|JLO|NAC069|MYB56|PI|NAC6|GLK2|AT1G44830|ATE2F2|AT1G66810|VND7|CDKD1;1,-1
hits,GO Biological Processes,19,GO:0002682,regulation of immune system process,19_GO:0002376 immune system process,-3.1,4.1,4.4,18982,136,270,8,3,1,822184|824311|827577|829854|833957|837800|840859|841047,NIMIN-2|GLR3.6|SNI1|ACD2|NAC6|NIMIN1|GLR3.3|AT1G44830,-0.98
hits,GO Biological Processes,19,GO:2000652,regulation of secondary cell wall biogenesis,19_GO:0071840 cellular component organization or biogenesis,-3.1,9.4,5.5,18982,30,270,4,1.5,0.74,829773|842568|842999|843676,NAC076|ANAC026|AT1G66810|MYB54,-0.97
hits,GO Biological Processes,19,GO:0051784,negative regulation of nuclear division,19_GO:0048519 negative regulation of biological process,-3.1,9.4,5.5,18982,30,270,4,1.5,0.74,822331|831792|839457|841559,AT3G27120|AT5G02220|AT1G04650|AT1G51355,-0.97
hits,GO Biological Processes,19,GO:0010557,positive regulation of macromolecule biosynthetic process,19_GO:0048518 positive regulation of biological process,-3.1,2.3,3.8,18982,545,270,18,6.7,1.5,816816|816875|817689|818199|820317|824270|827995|828084|828144|831648|832146|833957|834442|841047|841202|842999|843524|843704,bZIP6|ICK1|LBD14|ABI5|MYB65|STY1|GIF3|JLO|NAC069|MYB56|PI|NAC6|GLK2|AT1G44830|ATE2F2|AT1G66810|VND7|CDKD1;1,-0.97
hits,GO Biological Processes,19,GO:0045893,"positive regulation of transcription, DNA-templated",19_GO:0048518 positive regulation of biological process,-3,2.4,3.8,18982,502,270,17,6.3,1.5,816816|817689|818199|820317|824270|827995|828084|828144|831648|832146|833957|834442|841047|841202|842999|843524|843704,bZIP6|LBD14|ABI5|MYB65|STY1|GIF3|JLO|NAC069|MYB56|PI|NAC6|GLK2|AT1G44830|ATE2F2|AT1G66810|VND7|CDKD1;1,-0.97
hits,GO Biological Processes,19,GO:0010017,red or far-red light signaling pathway,19_GO:0023052 signaling,-3,6.6,4.9,18982,53,270,5,1.9,0.82,814823|816538|825382|837479|842288,PKS1|PIL5|PIL2|PIF3|ARR3,-0.97
hits,GO Biological Processes,19,GO:0006813,potassium ion transport,19_GO:0051179 localization,-3,6.6,4.9,18982,53,270,5,1.9,0.82,819566|819811|828091|829437|839349,GLR1.1|NHX4|KCO5|CBL10|CIPK9,-0.97
hits,GO Biological Processes,19,GO:0009891,positive regulation of biosynthetic process,19_GO:0048518 positive regulation of biological process,-3,2.2,3.7,18982,596,270,19,7,1.6,816816|816875|817689|818199|819562|820317|824270|827995|828084|828144|831648|832146|833957|834442|841047|841202|842999|843524|843704,bZIP6|ICK1|LBD14|ABI5|NAC047|MYB65|STY1|GIF3|JLO|NAC069|MYB56|PI|NAC6|GLK2|AT1G44830|ATE2F2|AT1G66810|VND7|CDKD1;1,-0.97
hits,GO Biological Processes,19,GO:1903508,positive regulation of nucleic acid-templated transcription,19_GO:0048518 positive regulation of biological process,-3,2.4,3.7,18982,504,270,17,6.3,1.5,816816|817689|818199|820317|824270|827995|828084|828144|831648|832146|833957|834442|841047|841202|842999|843524|843704,bZIP6|LBD14|ABI5|MYB65|STY1|GIF3|JLO|NAC069|MYB56|PI|NAC6|GLK2|AT1G44830|ATE2F2|AT1G66810|VND7|CDKD1;1,-0.97
hits,GO Biological Processes,19,GO:1902680,positive regulation of RNA biosynthetic process,19_GO:0048518 positive regulation of biological process,-3,2.4,3.7,18982,504,270,17,6.3,1.5,816816|817689|818199|820317|824270|827995|828084|828144|831648|832146|833957|834442|841047|841202|842999|843524|843704,bZIP6|LBD14|ABI5|MYB65|STY1|GIF3|JLO|NAC069|MYB56|PI|NAC6|GLK2|AT1G44830|ATE2F2|AT1G66810|VND7|CDKD1;1,-0.97
hits,GO Biological Processes,19,GO:0048366,leaf development,19_GO:0032501 multicellular organismal process,-3,2.5,3.8,18982,417,270,15,5.6,1.4,815176|816875|816908|817659|819156|819239|820732|826715|827542|827995|829541|833957|834197|834442|837989,GRF6|ICK1|BLH4|TCP10|GRF9|CRF5|TCP4|CRF1|WRKY28|GIF3|OST1|NAC6|AT5G41920|GLK2|PKS2,-0.96
hits,GO Biological Processes,19,GO:0010200,response to chitin,19_GO:0050896 response to stimulus,-3,3.9,4.2,18982,143,270,8,3,1,818083|818199|821904|824844|834334|838487|839290|842931,SUVH5|ABI5|MYB15|AT3G56770|ZF3|ARR7|IAA10|CMPG1,-0.95
hits,GO Biological Processes,19,GO:0071489,cellular response to red or far red light,19_GO:0050896 response to stimulus,-3,6.4,4.8,18982,55,270,5,1.9,0.82,814823|816538|825382|837479|842288,PKS1|PIL5|PIL2|PIF3|ARR3,-0.94
hits,GO Biological Processes,19,GO:0006303,double-strand break repair via nonhomologous end joining,19_GO:0050896 response to stimulus,-2.9,14,6.1,18982,15,270,3,1.1,0.64,828049|835822|837592,PARP2|ATLIG4|Pol{lambda},-0.94
hits,GO Biological Processes,19,GO:0010243,response to organonitrogen compound,19_GO:0050896 response to stimulus,-2.9,3,3.9,18982,256,270,11,4.1,1.2,818083|818199|819566|821904|824311|824844|834334|838487|839290|840859|842931,SUVH5|ABI5|GLR1.1|MYB15|GLR3.6|AT3G56770|ZF3|ARR7|IAA10|GLR3.3|CMPG1,-0.94
hits,GO Biological Processes,19,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,19_GO:0048518 positive regulation of biological process,-2.9,2.3,3.6,18982,561,270,18,6.7,1.5,816816|816875|817689|818199|820317|824270|827995|828084|828144|831648|832146|833957|834442|841047|841202|842999|843524|843704,bZIP6|ICK1|LBD14|ABI5|MYB65|STY1|GIF3|JLO|NAC069|MYB56|PI|NAC6|GLK2|AT1G44830|ATE2F2|AT1G66810|VND7|CDKD1;1,-0.94
hits,GO Biological Processes,19,GO:0045892,"negative regulation of transcription, DNA-templated",19_GO:0048519 negative regulation of biological process,-2.9,2.8,3.8,18982,299,270,12,4.4,1.3,818083|824010|827577|831745|831802|834334|834444|836364|837800|837934|839929|841202,SUVH5|AT3G48510|SNI1|RPL|MYB3R-5|ZF3|ERF9|CDF1|NIMIN1|AFP2|NF-YA7|ATE2F2,-0.93
hits,GO Biological Processes,19,GO:0051241,negative regulation of multicellular organismal process,19_GO:0048519 negative regulation of biological process,-2.9,3.8,4.1,18982,148,270,8,3,1,816538|817587|818199|828044|831648|834442|840371|842953,PIL5|CHAL|ABI5|FRI|MYB56|GLK2|MYB93|RGL1,-0.93
hits,GO Biological Processes,19,GO:1903507,negative regulation of nucleic acid-templated transcription,19_GO:0048519 negative regulation of biological process,-2.9,2.8,3.8,18982,301,270,12,4.4,1.3,818083|824010|827577|831745|831802|834334|834444|836364|837800|837934|839929|841202,SUVH5|AT3G48510|SNI1|RPL|MYB3R-5|ZF3|ERF9|CDF1|NIMIN1|AFP2|NF-YA7|ATE2F2,-0.93
hits,GO Biological Processes,19,GO:1902679,negative regulation of RNA biosynthetic process,19_GO:0048519 negative regulation of biological process,-2.9,2.8,3.8,18982,301,270,12,4.4,1.3,818083|824010|827577|831745|831802|834334|834444|836364|837800|837934|839929|841202,SUVH5|AT3G48510|SNI1|RPL|MYB3R-5|ZF3|ERF9|CDF1|NIMIN1|AFP2|NF-YA7|ATE2F2,-0.93
hits,GO Biological Processes,19,GO:0003333,amino acid transmembrane transport,19_GO:0051179 localization,-2.9,8.3,5.1,18982,34,270,4,1.5,0.74,817013|818536|828681|836729,GDU4|UMAMIT14|GDU2|AT5G65990,-0.93
hits,GO Biological Processes,19,GO:0015994,chlorophyll metabolic process,19_GO:0008152 metabolic process,-2.9,5,4.4,18982,85,270,6,2.2,0.9,816538|823622|828391|829854|830372|834442,PIL5|ACD1|NYE1|ACD2|NOL|GLK2,-0.93
hits,GO Biological Processes,19,GO:0006814,sodium ion transport,19_GO:0051179 localization,-2.9,13,5.9,18982,16,270,3,1.1,0.64,817047|819566|819811,CIPK16|GLR1.1|NHX4,-0.92
hits,GO Biological Processes,19,GO:0000726,non-recombinational repair,19_GO:0050896 response to stimulus,-2.9,13,5.9,18982,16,270,3,1.1,0.64,828049|835822|837592,PARP2|ATLIG4|Pol{lambda},-0.92
hits,GO Biological Processes,19,GO:0009740,gibberellic acid mediated signaling pathway,19_GO:0023052 signaling,-2.8,6,4.6,18982,59,270,5,1.9,0.82,816538|820317|824270|837479|842953,PIL5|MYB65|STY1|PIF3|RGL1,-0.9
hits,GO Biological Processes,19,GO:0009739,response to gibberellin,19_GO:0050896 response to stimulus,-2.8,4.1,4.1,18982,119,270,7,2.6,0.97,816538|817730|818199|820317|824270|837479|842953,PIL5|AT2G31730|ABI5|MYB65|STY1|PIF3|RGL1,-0.89
hits,GO Biological Processes,19,GO:0051172,negative regulation of nitrogen compound metabolic process,19_GO:0048519 negative regulation of biological process,-2.8,2.4,3.6,18982,438,270,15,5.6,1.4,816875|818083|822331|824010|827577|831745|831802|834334|834444|836364|837800|837934|839457|839929|841202,ICK1|SUVH5|AT3G27120|AT3G48510|SNI1|RPL|MYB3R-5|ZF3|ERF9|CDF1|NIMIN1|AFP2|AT1G04650|NF-YA7|ATE2F2,-0.89
hits,GO Biological Processes,19,GO:0051254,positive regulation of RNA metabolic process,19_GO:0048518 positive regulation of biological process,-2.8,2.3,3.5,18982,530,270,17,6.3,1.5,816816|817689|818199|820317|824270|827995|828084|828144|831648|832146|833957|834442|841047|841202|842999|843524|843704,bZIP6|LBD14|ABI5|MYB65|STY1|GIF3|JLO|NAC069|MYB56|PI|NAC6|GLK2|AT1G44830|ATE2F2|AT1G66810|VND7|CDKD1;1,-0.89
hits,GO Biological Processes,19,GO:0010476,gibberellin mediated signaling pathway,19_GO:0023052 signaling,-2.8,5.9,4.5,18982,60,270,5,1.9,0.82,816538|820317|824270|837479|842953,PIL5|MYB65|STY1|PIF3|RGL1,-0.89
hits,GO Biological Processes,19,GO:0030001,metal ion transport,19_GO:0051179 localization,-2.8,2.9,3.7,18982,268,270,11,4.1,1.2,814938|817047|819566|819811|824311|825513|828091|829437|839349|840859|843445,DTX1|CIPK16|GLR1.1|NHX4|GLR3.6|AT3G63380|KCO5|CBL10|CIPK9|GLR3.3|HIPP20,-0.89
hits,GO Biological Processes,19,GO:1905177,tracheary element differentiation,19_GO:0032502 developmental process,-2.8,12,5.7,18982,17,270,3,1.1,0.64,829773|842568|843524,NAC076|ANAC026|VND7,-0.89
hits,GO Biological Processes,19,GO:0051253,negative regulation of RNA metabolic process,19_GO:0048519 negative regulation of biological process,-2.7,2.7,3.6,18982,312,270,12,4.4,1.3,818083|824010|827577|831745|831802|834334|834444|836364|837800|837934|839929|841202,SUVH5|AT3G48510|SNI1|RPL|MYB3R-5|ZF3|ERF9|CDF1|NIMIN1|AFP2|NF-YA7|ATE2F2,-0.86
hits,GO Biological Processes,19,GO:0071370,cellular response to gibberellin stimulus,19_GO:0050896 response to stimulus,-2.7,5.6,4.4,18982,63,270,5,1.9,0.82,816538|820317|824270|837479|842953,PIL5|MYB65|STY1|PIF3|RGL1,-0.82
hits,GO Biological Processes,19,GO:0045165,cell fate commitment,19_GO:0032502 developmental process,-2.7,4.5,4.1,18982,93,270,6,2.2,0.9,817956|818303|827542|827760|834197|842669,ETT|TTG2|WRKY28|GSO1|AT5G41920|EGL3,-0.8
hits,GO Biological Processes,19,GO:0010555,response to mannitol,19_GO:0050896 response to stimulus,-2.6,11,5.3,18982,19,270,3,1.1,0.64,819700|839349|843550,RLP30|CIPK9|AT1G72180,-0.76
hits,GO Biological Processes,19,GO:0009606,tropism,19_GO:0050896 response to stimulus,-2.6,3.8,3.8,18982,130,270,7,2.6,0.97,814823|816538|820793|824014|825383|837989|840859,PKS1|PIL5|IAA19|AT3G48550|IAA30|PKS2|GLR3.3,-0.72
hits,GO Biological Processes,19,GO:0055075,potassium ion homeostasis,19_GO:0065007 biological regulation,-2.6,11,5.1,18982,20,270,3,1.1,0.64,819811|827760|839349,NHX4|GSO1|CIPK9,-0.72
hits,GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-2.6,11,5.1,18982,20,270,3,1.1,0.64,820317|833957|841202,MYB65|NAC6|ATE2F2,-0.72
hits,GO Biological Processes,19,GO:0006778,porphyrin-containing compound metabolic process,19_GO:0008152 metabolic process,-2.6,4.3,3.9,18982,98,270,6,2.2,0.9,816538|823622|828391|829854|830372|834442,PIL5|ACD1|NYE1|ACD2|NOL|GLK2,-0.72
hits,GO Biological Processes,19,GO:0033013,tetrapyrrole metabolic process,19_GO:0008152 metabolic process,-2.5,4.3,3.9,18982,99,270,6,2.2,0.9,816538|823622|828391|829854|830372|834442,PIL5|ACD1|NYE1|ACD2|NOL|GLK2,-0.71
hits,GO Biological Processes,19,GO:0009630,gravitropism,19_GO:0050896 response to stimulus,-2.5,4.2,3.9,18982,100,270,6,2.2,0.9,814823|816538|820793|824014|825383|840859,PKS1|PIL5|IAA19|AT3G48550|IAA30|GLR3.3,-0.69
hits,GO Biological Processes,19,GO:0006970,response to osmotic stress,19_GO:0050896 response to stimulus,-2.5,2.1,3.2,18982,566,270,17,6.3,1.5,817047|817745|818199|819700|819811|820944|821904|829437|829541|833502|833957|834334|835185|837252|839349|842953|843550,CIPK16|TEJ|ABI5|RLP30|NHX4|PPR40|MYB15|CBL10|OST1|SOS2|NAC6|ZF3|AT5G51110|AT1G07400|CIPK9|RGL1|AT1G72180,-0.68
