Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0010628,positive regulation of gene expression,19_GO:0048518 positive regulation of biological process,-8.7,3.9,7.7,18982,571,232,27,12,2.1,816579|817273|818199|818641|818843|819150|819332|824272|825047|827101|828084|828556|829482|831031|831224|832146|833957|834925|836767|836803|836841|838457|838567|841047|843244|843524|843704,GPRI1|NTL8|ABI5|LBD15|LBD16|LBD18|MYB2|GATA6|SHP1|NF-YB3|JLO|AGL24|MYB69|TINY2|AGL15|PI|NAC6|AGL80|SHI|HB53|HEC1|AGL65|SRS7|AT1G44830|AP1|VND7|CDKD1;1,-6.1
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0010604,positive regulation of macromolecule metabolic process,19_GO:0048518 positive regulation of biological process,-8.7,3.4,7.5,18982,740,232,31,13,2.2,816579|816875|817273|818199|818641|818843|818895|819150|819332|824272|825047|827101|828084|828556|829482|831031|831224|832146|833957|834925|836767|836803|836841|838457|838567|838680|841047|841923|843244|843524|843704,GPRI1|ICK1|NTL8|ABI5|LBD15|LBD16|AT2G42940|LBD18|MYB2|GATA6|SHP1|NF-YB3|JLO|AGL24|MYB69|TINY2|AGL15|PI|NAC6|AGL80|SHI|HB53|HEC1|AGL65|SRS7|AT1G20870|AT1G44830|AT1G54840|AP1|VND7|CDKD1;1,-6.1
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0031325,positive regulation of cellular metabolic process,19_GO:0048518 positive regulation of biological process,-8.3,3.3,7.3,18982,766,232,31,13,2.2,816579|816875|817273|818199|818843|818895|819150|819332|824272|825047|827101|828084|828556|829482|831031|831224|832146|833957|834925|835788|836767|836803|836841|838457|838567|838680|841047|841923|843244|843524|843704,GPRI1|ICK1|NTL8|ABI5|LBD16|AT2G42940|LBD18|MYB2|GATA6|SHP1|NF-YB3|JLO|AGL24|MYB69|TINY2|AGL15|PI|NAC6|AGL80|GNC|SHI|HB53|HEC1|AGL65|SRS7|AT1G20870|AT1G44830|AT1G54840|AP1|VND7|CDKD1;1,-5.7
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0032870,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-8,3.3,7.1,18982,749,232,30,13,2.2,817273|818662|818843|819041|819150|820883|821902|825481|828084|831224|831515|831722|832170|834627|834702|835788|836596|836602|836767|839300|839732|840078|841047|841856|842120|843388|843524|843828|844412|844441,NTL8|RR16|LBD16|AT2G44340|LBD18|AHP4|ERF1|EDL3|JLO|AGL15|PIN5|LECRKA4.1|EFR|PYL12|NAC096|GNC|ABR1|WRKY51|SHI|HFR1|ERF12|BRX|AT1G44830|NF-YA5|PAP1|KNAT2|VND7|ARR15|ZFP1|AT1G64625,-5.4
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0071495,cellular response to endogenous stimulus,19_GO:0050896 response to stimulus,-7.5,3.1,6.8,18982,785,232,30,13,2.2,817273|818662|818843|819041|819150|820883|821902|825481|828084|831224|831515|831722|832170|834627|834702|835788|836596|836602|836767|839300|839732|840078|841047|841856|842120|843388|843524|843828|844412|844441,NTL8|RR16|LBD16|AT2G44340|LBD18|AHP4|ERF1|EDL3|JLO|AGL15|PIN5|LECRKA4.1|EFR|PYL12|NAC096|GNC|ABR1|WRKY51|SHI|HFR1|ERF12|BRX|AT1G44830|NF-YA5|PAP1|KNAT2|VND7|ARR15|ZFP1|AT1G64625,-5
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:1905177,tracheary element differentiation,19_GO:0032502 developmental process,-7.5,29,13,18982,17,232,6,2.6,1,816318|818641|829773|836762|842568|843524,VND1|LBD15|NAC076|NAC105|ANAC026|VND7,-5
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0030154,cell differentiation,19_GO:0032502 developmental process,-7.4,3.3,6.8,18982,661,232,27,12,2.1,816318|817273|818641|821209|824272|824293|827542|827917|829773|830619|831147|831339|831510|832406|834031|836762|838457|839256|839388|839627|840078|842568|843334|843443|843524|843671|843704,VND1|NTL8|LBD15|MYB106|GATA6|ROP1|WRKY28|CPL3|NAC076|EMS1|WRKY75|CNGC18|RIC4|AT5G23405|MYB23|NAC105|AGL65|HDG2|AT1G04880|RIC2|BRX|ANAC026|CLE26|MYBL2|VND7|HDG11|CDKD1;1,-4.9
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0010089,xylem development,19_GO:0032502 developmental process,-7.4,15,10,18982,43,232,8,3.4,1.2,816318|819150|828084|829773|836762|842568|843524|844441,VND1|LBD18|JLO|NAC076|NAC105|ANAC026|VND7|AT1G64625,-4.9
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0010087,phloem or xylem histogenesis,19_GO:0032502 developmental process,-7.2,8.6,8.7,18982,105,232,11,4.7,1.4,816318|817173|819150|828084|829773|832610|836762|840078|842568|843524|844441,VND1|ER|LBD18|JLO|NAC076|CYCA2;1|NAC105|BRX|ANAC026|VND7|AT1G64625,-4.7
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0009888,tissue development,19_GO:0032502 developmental process,-7,3.2,6.6,18982,687,232,27,12,2.1,816318|817173|817273|819150|821134|821209|824251|827917|828084|828556|829773|830908|831147|831974|832610|834031|836762|838295|839256|840078|840452|841721|842568|843244|843524|843671|844441,VND1|ER|NTL8|LBD18|CA1|MYB106|MNP|CPL3|JLO|AGL24|NAC076|CYCD4;2|WRKY75|PUCHI|CYCA2;1|MYB23|NAC105|RLP2|HDG2|BRX|AT1G35560|NAM|ANAC026|AP1|VND7|HDG11|AT1G64625,-4.6
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0048580,regulation of post-embryonic development,19_GO:0032501 multicellular organismal process,-6.9,4.1,6.9,18982,400,232,20,8.6,1.8,816312|816579|816671|818199|821134|821298|821667|821744|824251|825481|831224|831441|831442|831974|833957|834140|834301|835788|836121|843293,TAF14|GPRI1|BBX18|ABI5|CA1|COL2|BBX32|BBX31|MNP|EDL3|AGL15|CO|COL1|PUCHI|NAC6|AT5G41380|COR27|GNC|AT5G59990|AT1G69570,-4.6
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0048759,xylem vessel member cell differentiation,19_GO:0032502 developmental process,-6.9,37,13,18982,11,232,5,2.2,0.95,816318|829773|836762|842568|843524,VND1|NAC076|NAC105|ANAC026|VND7,-4.6
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0048831,regulation of shoot system development,19_GO:0032501 multicellular organismal process,-6.9,5,7.3,18982,260,232,16,6.9,1.7,816579|817273|821298|821667|821744|824251|825370|827542|831224|831441|831442|833957|834140|835788|836121|839321,GPRI1|NTL8|COL2|BBX32|BBX31|MNP|NGA2|WRKY28|AGL15|CO|COL1|NAC6|AT5G41380|GNC|AT5G59990|NGA3,-4.5
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0009755,hormone-mediated signaling pathway,19_GO:0023052 signaling,-6.5,3.2,6.3,18982,640,232,25,11,2,817273|818662|818843|819150|820883|821902|825481|828084|831515|831722|832170|834627|834702|835788|836596|836602|836767|839300|839732|840078|841856|842120|843388|843828|844412,NTL8|RR16|LBD16|LBD18|AHP4|ERF1|EDL3|JLO|PIN5|LECRKA4.1|EFR|PYL12|NAC096|GNC|ABR1|WRKY51|SHI|HFR1|ERF12|BRX|NF-YA5|PAP1|KNAT2|ARR15|ZFP1,-4.1
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:1901348,positive regulation of secondary cell wall biogenesis,19_GO:0048518 positive regulation of biological process,-6.1,47,13,18982,7,232,4,1.7,0.85,816318|829773|836762|842568,VND1|NAC076|NAC105|ANAC026,-3.8
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:1903340,positive regulation of cell wall organization or biogenesis,19_GO:0048518 positive regulation of biological process,-5.8,41,13,18982,8,232,4,1.7,0.85,816318|829773|836762|842568,VND1|NAC076|NAC105|ANAC026,-3.5
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0048827,phyllome development,19_GO:0032501 multicellular organismal process,-5.6,3.1,5.7,18982,580,232,22,9.5,1.9,816209|816579|816875|817173|817273|817679|824251|825047|825370|826715|827542|830619|831974|833957|836767|836841|837989|839321|840368|841721|842873|843388,NAC036|GPRI1|ICK1|ER|NTL8|AT2G31220|MNP|SHP1|NGA2|CRF1|WRKY28|EMS1|PUCHI|NAC6|SHI|HEC1|PKS2|NGA3|AT1G34640|NAM|AS2|KNAT2,-3.2
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0009909,regulation of flower development,19_GO:0022414 reproductive process,-5.3,5.6,6.5,18982,162,232,11,4.7,1.4,816579|821298|821667|821744|824251|831224|831441|831442|834140|835788|836121,GPRI1|COL2|BBX32|BBX31|MNP|AGL15|CO|COL1|AT5G41380|GNC|AT5G59990,-3
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0048523,negative regulation of cellular process,19_GO:0048519 negative regulation of biological process,-5.3,2.7,5.4,18982,746,232,25,11,2,816875|817273|818887|818895|821667|822619|824010|824251|824420|827577|831147|831224|834301|834940|835788|836596|836767|837043|839035|839256|841386|841856|843272|844336|844412,ICK1|NTL8|PAR1|AT2G42940|BBX32|AFP3|AT3G48510|MNP|OFP18|SNI1|WRKY75|AGL15|COR27|ICK6|GNC|ABR1|SHI|OFP12|AT1G24210|HDG2|ICK5|NF-YA5|AT1G69400|OFP14|ZFP1,-3
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0051172,negative regulation of nitrogen compound metabolic process,19_GO:0048519 negative regulation of biological process,-5.1,3.4,5.6,18982,438,232,18,7.8,1.8,816875|818887|818895|821667|822619|824010|824251|824420|827577|831147|831224|834301|834940|837043|839035|841386|841856|844336,ICK1|PAR1|AT2G42940|BBX32|AFP3|AT3G48510|MNP|OFP18|SNI1|WRKY75|AGL15|COR27|ICK6|OFP12|AT1G24210|ICK5|NF-YA5|OFP14,-2.9
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0048437,floral organ development,19_GO:0022414 reproductive process,-4.8,4.2,5.7,18982,255,232,13,5.6,1.5,817679|825047|830619|831224|832146|833957|836767|836841|839256|840368|841721|842873|843388,AT2G31220|SHP1|EMS1|AGL15|PI|NAC6|SHI|HEC1|HDG2|AT1G34640|NAM|AS2|KNAT2,-2.6
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0045892,"negative regulation of transcription, DNA-templated",19_GO:0048519 negative regulation of biological process,-4.7,3.8,5.5,18982,299,232,14,6,1.6,818887|821667|822619|824010|824251|824420|827577|831147|831224|834301|837043|839035|841856|844336,PAR1|BBX32|AFP3|AT3G48510|MNP|OFP18|SNI1|WRKY75|AGL15|COR27|OFP12|AT1G24210|NF-YA5|OFP14,-2.5
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:1903507,negative regulation of nucleic acid-templated transcription,19_GO:0048519 negative regulation of biological process,-4.7,3.8,5.5,18982,301,232,14,6,1.6,818887|821667|822619|824010|824251|824420|827577|831147|831224|834301|837043|839035|841856|844336,PAR1|BBX32|AFP3|AT3G48510|MNP|OFP18|SNI1|WRKY75|AGL15|COR27|OFP12|AT1G24210|NF-YA5|OFP14,-2.5
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:1902679,negative regulation of RNA biosynthetic process,19_GO:0048519 negative regulation of biological process,-4.7,3.8,5.5,18982,301,232,14,6,1.6,818887|821667|822619|824010|824251|824420|827577|831147|831224|834301|837043|839035|841856|844336,PAR1|BBX32|AFP3|AT3G48510|MNP|OFP18|SNI1|WRKY75|AGL15|COR27|OFP12|AT1G24210|NF-YA5|OFP14,-2.5
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0090696,post-embryonic plant organ development,19_GO:0032501 multicellular organismal process,-4.6,4.7,5.7,18982,192,232,11,4.7,1.4,816875|818843|819150|830619|831147|831974|832146|833957|836841|840078|843388,ICK1|LBD16|LBD18|EMS1|WRKY75|PUCHI|PI|NAC6|HEC1|BRX|KNAT2,-2.4
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0031324,negative regulation of cellular metabolic process,19_GO:0048519 negative regulation of biological process,-4.6,3.1,5.1,18982,478,232,18,7.8,1.8,816875|818887|818895|821667|822619|824010|824251|824420|827577|831147|831224|834301|834940|837043|839035|841386|841856|844336,ICK1|PAR1|AT2G42940|BBX32|AFP3|AT3G48510|MNP|OFP18|SNI1|WRKY75|AGL15|COR27|ICK6|OFP12|AT1G24210|ICK5|NF-YA5|OFP14,-2.4
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:2000652,regulation of secondary cell wall biogenesis,19_GO:0071840 cellular component organization or biogenesis,-4.5,14,7.7,18982,30,232,5,2.2,0.95,816318|829482|829773|836762|842568,VND1|MYB69|NAC076|NAC105|ANAC026,-2.4
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:2000241,regulation of reproductive process,19_GO:0022414 reproductive process,-4.5,3.5,5.3,18982,351,232,15,6.5,1.6,816312|816579|821298|821667|821744|824251|831224|831441|831442|834140|834301|835788|836121|838457|843293,TAF14|GPRI1|COL2|BBX32|BBX31|MNP|AGL15|CO|COL1|AT5G41380|COR27|GNC|AT5G59990|AGL65|AT1G69570,-2.4
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0051253,negative regulation of RNA metabolic process,19_GO:0048519 negative regulation of biological process,-4.5,3.7,5.3,18982,312,232,14,6,1.6,818887|821667|822619|824010|824251|824420|827577|831147|831224|834301|837043|839035|841856|844336,PAR1|BBX32|AFP3|AT3G48510|MNP|OFP18|SNI1|WRKY75|AGL15|COR27|OFP12|AT1G24210|NF-YA5|OFP14,-2.4
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0090698,post-embryonic plant morphogenesis,19_GO:0032502 developmental process,-4.3,4.4,5.4,18982,205,232,11,4.7,1.4,816209|816875|817173|818843|819150|830619|831974|832146|836841|841721|843388,NAC036|ICK1|ER|LBD16|LBD18|EMS1|PUCHI|PI|HEC1|NAM|KNAT2,-2.2
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0009735,response to cytokinin,19_GO:0050896 response to stimulus,-4.2,6,5.8,18982,109,232,8,3.4,1.2,816346|818662|820883|835788|840078|843388|843524|843828,HBI1|RR16|AHP4|GNC|BRX|KNAT2|VND7|ARR15,-2.1
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0031400,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-4.2,12,7,18982,35,232,5,2.2,0.95,816875|818895|827577|834940|841386,ICK1|AT2G42940|SNI1|ICK6|ICK5,-2.1
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,19_GO:0048519 negative regulation of biological process,-4.1,3.4,5,18982,336,232,14,6,1.6,818887|821667|822619|824010|824251|824420|827577|831147|831224|834301|837043|839035|841856|844336,PAR1|BBX32|AFP3|AT3G48510|MNP|OFP18|SNI1|WRKY75|AGL15|COR27|OFP12|AT1G24210|NF-YA5|OFP14,-2.1
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0033993,response to lipid,19_GO:0050896 response to stimulus,-4.1,2.4,4.5,18982,776,232,23,9.9,2,816875|817273|818199|819041|819332|822619|825481|828556|829793|831722|833957|834301|834627|834702|835788|836596|836767|839300|840078|841324|841856|843524|844412,ICK1|NTL8|ABI5|AT2G44340|MYB2|AFP3|EDL3|AGL24|UBC17|LECRKA4.1|NAC6|COR27|PYL12|NAC096|GNC|ABR1|SHI|HFR1|BRX|AT1G49010|NF-YA5|VND7|ZFP1,-2
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0009733,response to auxin,19_GO:0050896 response to stimulus,-4,3.3,4.8,18982,345,232,14,6,1.6,814648|821026|825383|831224|831515|832204|833957|835788|835848|836803|840078|842120|843524|844441,IAA32|IAA31|IAA30|AGL15|PIN5|AT5G20810|NAC6|GNC|IAA33|HB53|BRX|PAP1|VND7|AT1G64625,-2
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0009416,response to light stimulus,19_GO:0050896 response to stimulus,-4,2.4,4.4,18982,787,232,23,9.9,2,816312|816671|816703|817273|818887|819100|819311|821667|821744|821810|824272|831224|831441|834301|835788|837373|837989|839300|839585|839870|841856|843293|844412,TAF14|BBX18|MEE3|NTL8|PAR1|HB4|PIL1|BBX32|BBX31|WNK2|GATA6|AGL15|CO|COR27|GNC|AT1G01880|PKS2|HFR1|KDR|CAB2|NF-YA5|AT1G69570|ZFP1,-2
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0048646,anatomical structure formation involved in morphogenesis,19_GO:0032502 developmental process,-4,4,5,18982,225,232,11,4.7,1.4,816875|818843|818895|819150|828084|830619|832146|836429|836841|843292|843388,ICK1|LBD16|AT2G42940|LBD18|JLO|EMS1|PI|LOB|HEC1|MYB105|KNAT2,-2
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0048581,negative regulation of post-embryonic development,19_GO:0048519 negative regulation of biological process,-4,5.5,5.5,18982,119,232,8,3.4,1.2,816579|816671|818199|821134|831224|831974|835788|843293,GPRI1|BBX18|ABI5|CA1|AGL15|PUCHI|GNC|AT1G69570,-2
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:0090697,post-embryonic plant organ morphogenesis,19_GO:0032501 multicellular organismal process,-3.9,5.5,5.4,18982,120,232,8,3.4,1.2,816875|818843|819150|830619|831974|832146|836841|843388,ICK1|LBD16|LBD18|EMS1|PUCHI|PI|HEC1|KNAT2,-2
WS_c1_which_mclass____8___1_,GO Biological Processes,19,GO:2000113,negative regulation of cellular macromolecule biosynthetic process,19_GO:0048519 negative regulation of biological process,-3.9,3.2,4.7,18982,358,232,14,6,1.6,818887|821667|822619|824010|824251|824420|827577|831147|831224|834301|837043|839035|841856|844336,PAR1|BBX32|AFP3|AT3G48510|MNP|OFP18|SNI1|WRKY75|AGL15|COR27|OFP12|AT1G24210|NF-YA5|OFP14,-1.9
