_MEMBER_WS_c1_which_mclass____4___1_,_LogP_WS_c1_which_mclass____4___1_,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.67644131786407,GO:0033365,M1,1,0,GO Biological Processes,19,protein localization to organelle,19_GO:0051179 localization,-4.67644131786407,2.026048879279674,4.68854014981253,18982,305,1198,39,3.2554257095158596,0.5127300773521518,817429|818086|818760|819206|819263|819589|819945|820048|820878|820997|821008|821066|821641|822095|825488|827472|827757|829427|830031|830034|830369|830381|830501|831546|832327|835643|835728|836318|836325|838050|839208|839305|839517|839690|841265|841312|844294|2745988|3768764,ALB3|NPSN11|AT2G41620|ATI1|AT2G46520|emb2458|PEX13|AT3G08960|AT3G16310|AT3G17340|NPSN13|AT3G03160|AT3G20920|ERD2B|RANGAP1|MOS6|VSR7|AT4G32910|AT4G38760|AT4G38790|AT5G01590|SUN1|SNX1|SYP21|emb1211|XYLT|PEX5|AT5G61970|OXA1|NUP155|VTI1B|AT1G01910|IMPA-6|NTF2B|AT1G48440|AT1G48900|FTSH12|AT5G18525|AT3G08943,-2.2597631185008957,0,1,0,0,-12.024366363087143,2.1854815497092854,
1,-4.494254986907706,GO:0072594,M1,1,0,GO Biological Processes,19,establishment of protein localization to organelle,19_GO:0051179 localization,-4.494254986907706,2.1043796953255427,4.617310868640941,18982,256,1198,34,2.8380634390651087,0.47976738574647193,817429|818086|818760|819206|819263|819589|819945|820048|820878|820997|821008|821641|825488|827472|827757|829427|830031|830369|830501|831546|832327|835643|835728|836318|836325|838050|839208|839305|839517|839690|841312|844294|2745988|3768764,ALB3|NPSN11|AT2G41620|ATI1|AT2G46520|emb2458|PEX13|AT3G08960|AT3G16310|AT3G17340|NPSN13|AT3G20920|RANGAP1|MOS6|VSR7|AT4G32910|AT4G38760|AT5G01590|SNX1|SYP21|emb1211|XYLT|PEX5|AT5G61970|OXA1|NUP155|VTI1B|AT1G01910|IMPA-6|NTF2B|AT1G48900|FTSH12|AT5G18525|AT3G08943,-2.1680557180486146,0,1,0,0,-12.024366363087143,2.1854815497092854,
1,-2.344628295075907,GO:0006605,M1,1,0,GO Biological Processes,19,protein targeting,19_GO:0051179 localization,-2.344628295075907,1.7527368623221593,2.9546124311121846,18982,226,1198,25,2.0868113522537564,0.41298452962237314,817429|818086|819122|819206|819589|819945|821008|821641|824037|827757|828557|830369|830501|831546|832327|835114|835643|835728|836318|836325|839208|839305|841312|844294|2745988,ALB3|NPSN11|PVA12|ATI1|emb2458|PEX13|NPSN13|AT3G20920|AT3G48760|VSR7|AT4G24550|AT5G01590|SNX1|SYP21|emb1211|AT5G50460|XYLT|PEX5|AT5G61970|OXA1|VTI1B|AT1G01910|AT1G48900|FTSH12|AT5G18525,-0.7843458201834473,0,1,0,0,-12.024366363087143,2.1854815497092854,
1,-8.148337248225781,GO:0016192,M1,1,0,GO Biological Processes,19,vesicle-mediated transport,19_GO:0051179 localization,-8.148337248225781,2.1348703980318073,6.501271291979193,18982,475,1198,64,5.342237061769616,0.6496976369767472,815065|816245|816289|816310|816502|817014|817118|817556|818086|818380|819206|819692|819986|820580|821008|821058|821066|821216|821946|822095|822375|825430|826889|826890|827258|827690|827706|828105|828557|829037|829993|830440|830501|830702|831071|831546|831937|832340|832341|832505|834433|834730|835519|835532|835851|837054|837454|837804|838193|838263|838713|838768|839001|839062|839070|839208|840608|841265|841539|842344|843278|843468|843512|843634,VPS11|AP19|VPS35A|ATSLY1|SNF7.2|ARF3|AT2G25760|AT2G30050|NPSN11|VCL1|ATI1|AT3G05280|AT3G07950|PRA1.F4|NPSN13|AT3G17900|AT3G03160|AT3G01340|AT3G23660|ERD2B|GC6|AT3G62560|AT4G12770|AT4G12780|VAMP724|VPS54|ARA7|AT4G01810|AT4G24550|SNF7.1|LAZ1|AT5G05570|SNX1|SYP132|AT5G11980|SYP21|AT5G18190|alpha-ADR|AT5G22780|AT5G24350|ckl7|VAM3|AGD5|CLUB|AT5G57460|AT1G05520|AT1G09330|AT1G12470|SYP51|RABA1b|SEC5B|AT1G21660|GAMMA-ADAPTIN 1|TNO1|AT1G24560|VTI1B|AT1G36980|AT1G48440|AT1G51160|VPS34|AT1G69460|POK|SEC6|VPS46.2,-5.20834293879532,0,2,1,1,-8.148337248225781,3.0609159204735166,
1,-5.588859185971987,GO:0048193,M1,1,0,GO Biological Processes,19,Golgi vesicle transport,19_GO:0051179 localization,-5.588859185971987,2.6738000834724542,5.5182823854803615,18982,160,1198,27,2.2537562604340566,0.42882006916790705,816310|817556|818086|819986|821008|821066|821216|821946|822095|822375|825430|827690|828105|828557|830501|831071|831546|832505|835532|837054|838713|839001|839208|841265|841539|843278|843468,ATSLY1|AT2G30050|NPSN11|AT3G07950|NPSN13|AT3G03160|AT3G01340|AT3G23660|ERD2B|GC6|AT3G62560|VPS54|AT4G01810|AT4G24550|SNX1|AT5G11980|SYP21|AT5G24350|CLUB|AT1G05520|SEC5B|GAMMA-ADAPTIN 1|VTI1B|AT1G48440|AT1G51160|AT1G69460|POK,-2.931666698071471,0,2,0,0,-8.148337248225781,3.0609159204735166,
1,-4.514096571581838,GO:0006888,M1,1,0,GO Biological Processes,19,ER to Golgi vesicle-mediated transport,19_GO:0051179 localization,-4.514096571581838,3.0609159204735166,5.029361854011324,18982,88,1198,17,1.4190317195325544,0.3417151096119032,816310|817556|818086|821008|821066|821216|821946|822095|822375|825430|828105|832505|837054|839208|841265|841539|843278,ATSLY1|AT2G30050|NPSN11|NPSN13|AT3G03160|AT3G01340|AT3G23660|ERD2B|GC6|AT3G62560|AT4G01810|AT5G24350|AT1G05520|VTI1B|AT1G48440|AT1G51160|AT1G69460,-2.1731740459020403,0,2,0,0,-8.148337248225781,3.0609159204735166,
1,-6.516427782423767,GO:0007034,M1,1,0,GO Biological Processes,19,vacuolar transport,19_GO:0051179 localization,-6.516427782423767,3.4174932076336377,6.3538591336617305,18982,102,1198,22,1.8363939899833055,0.3879089270082058,816311|816502|818086|819206|821008|827690|827706|827757|828557|829037|830501|831546|834730|837454|839001|839062|839070|839208|840608|843468|843634|2745988,AT2G17990|SNF7.2|NPSN11|ATI1|NPSN13|VPS54|ARA7|VSR7|AT4G24550|SNF7.1|SNX1|SYP21|VAM3|AT1G09330|GAMMA-ADAPTIN 1|TNO1|AT1G24560|VTI1B|AT1G36980|POK|VPS46.2|AT5G18525,-3.7922885048926376,0,3,1,1,-6.516427782423767,3.5210536078649604,
1,-2.8179603400543254,GO:0045324,M1,1,0,GO Biological Processes,19,late endosome to vacuole transport,19_GO:0051179 localization,-2.8179603400543254,3.5210536078649604,3.9295950070791124,18982,36,1198,8,0.667779632721202,0.23530613320184934,816502|827706|829037|831546|834730|839070|840608|843634,SNF7.2|ARA7|SNF7.1|SYP21|VAM3|AT1G24560|AT1G36980|VPS46.2,-1.0399456817403416,0,3,0,0,-6.516427782423767,3.5210536078649604,
1,-5.624671228270232,GO:0006397,M1,1,0,GO Biological Processes,19,mRNA processing,19_GO:0008152 metabolic process,-5.624671228270232,2.146706877053153,5.283370578557,18982,310,1198,42,3.5058430717863107,0.5313960662672174,815269|815840|816197|817252|817470|817938|818459|818519|819170|820064|820369|822178|822264|824590|827272|828576|828654|828754|829285|831541|831597|832379|832986|834293|834382|834790|835204|835279|835632|836541|836620|837494|837505|838027|838685|839081|839371|839567|839657|841576|841976|844433,HEN2|ABH1|AT2G16940|SE|AT2G29210|AT2G33730|EMB2765|SAC3A|AT2G45620|AT3G09100|AT3G11960|AT3G25840|AT3G26560|SUA|PRL1|FC2|RS40|AT4G26480|RSZ22|DOT2|ESP4|HUA2|AT5G28740|U2AF35B|AT5G43620|AT5G47430|AT5G51300|RS41|EDM2|SC35|CDKC2|AT1G09660|U2A'|AT1G14650|AT1G20920|THO2|AT1G03910|AT1G03140|ATU2AF35A|Y14|SCL33|AT1G80930,-2.935294056998315,0,4,1,1,-5.624671228270232,3.8803447923409764,
1,-5.470800253242445,ath03040,M1,1,0,KEGG Pathway,24,Spliceosome,,-5.470800253242445,2.488702811841726,5.36689346903956,18982,191,1198,30,2.5041736227045077,0.4514366574699943,815840|817938|818459|820369|820730|822264|824686|824853|827272|828654|829285|829732|831541|831923|832577|832986|833711|834293|835279|836541|837248|837505|838027|838685|839081|839567|839657|840143|841576|841976,ABH1|AT2G33730|EMB2765|AT3G11960|AT3G15010|AT3G26560|SAP130a|UBA2A|PRL1|RS40|RSZ22|AT4G35785|DOT2|AT5G02530|RRC1|AT5G28740|ATSRL1|U2AF35B|RS41|SC35|MAC5A|U2A'|AT1G14650|AT1G20920|THO2|AT1G03140|ATU2AF35A|ESP3|Y14|SCL33,-2.871599712319616,0,4,0,0,-5.624671228270232,3.8803447923409764,
